name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,5367,0,1,2,0.0,0,-42,0,42,46,True,0
Milos Kerkez,DEF,Bournemouth,2.5,0,0,2,0,2.3,70,0.01,0.01,0.00,0.69,310,2,0,2.0,16.0,2025-04-05T14:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,31,0,2206834,1,2,2,2.0,1,-55203,83260,138463,53,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,1240,0,1,2,0.0,0,-1,0,1,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,81875,0,1,2,0.0,0,-1056,124,1180,41,False,0
Arijanet Muric,GK,Ipswich,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,31,0,64215,0,2,1,0.0,0,-2211,583,2794,44,True,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,31,0,1950,0,2,3,0.0,0,12,32,20,40,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,7413,0,1,2,0.0,0,228,461,233,39,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.8,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,31,0,151613,0,1,2,0.0,0,-1010,6836,7846,43,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,31,0,3485,0,0,0,0.0,0,-4,0,4,45,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,31,0,50741,0,1,3,0.0,0,-503,139,642,40,True,0
Fabian Hürzeler,AM,Brighton,2.0,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,1,1,0,0,0,False,7,0,0,0,0,31,0,6275,0,1,2,0.0,1,-370,116,486,11,False,0
Conor Coady,DEF,Leicester,0.5,0,0,1,0,0.5,288,0.00,0.00,0.00,3.26,307,3,0,1.2,11.2,2025-04-07T19:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,36263,1,3,0,0.0,1,-527,436,963,40,True,0
Wes Foderingham,GK,West Ham,-0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,31,0,14972,0,2,2,0.0,0,-23,69,92,42,True,0
Armando Broja,FWD,Everton,0.5,0,0,-1,0,0.4,156,0.00,0.00,0.00,0.53,304,0,0,0.1,1.0,2025-04-05T11:30:00Z,25,0,0,0,0,0,0,0,False,1,0,0,0,0,31,0,6022,0,1,1,0.0,1,137,216,79,53,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,11303,0,1,2,0.0,0,-1507,19,1526,43,False,0
Thomas Partey,MID,Arsenal,1.8,0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2025-04-05T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,31,0,84160,0,1,1,0.0,0,-1459,712,2171,49,False,0
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,31,0,23894,0,2,3,0.0,0,-534,21,555,52,True,0
Mathis Amougou,MID,Chelsea,0.5,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,306,0,0,0,0.0,0,0,14,14,45,False,0
Kasey McAteer,MID,Leicester,-0.2,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,4369,0,3,0,0.0,0,-61,4,65,47,True,0
Curtis Jones,MID,Liverpool,3.5,0,0,14,0,24.9,324,0.07,0.12,0.05,0.74,305,3,0,5.7,11.2,2025-04-06T13:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,31,0,29194,1,2,3,21.0,2,-81,511,592,53,False,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,31,0,3318,0,2,1,0.0,0,-41,18,59,48,True,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,305,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,31,0,511,0,2,3,0.0,0,1,20,19,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,311,0,0,0,0.0,0,-4,5,9,49,True,0
Yunus Emre Konak,MID,Brentford,-0.2,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,6664,0,0,0,0.0,0,-57,49,106,44,True,0
Max Kilman,DEF,West Ham,1.2,0,0,7,0,1.2,524,0.01,0.01,0.00,2.12,310,2,0,1.7,15.8,2025-04-05T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,31,0,144750,1,2,2,0.0,1,1235,4578,3343,43,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,474,0,1,2,0.0,0,0,0,0,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,31,0,60680,0,3,0,0.0,0,-663,0,663,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,31,0,6298,0,2,1,0.0,0,-43,0,43,40,True,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.8,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,1434,0,0,0,0.0,0,23,82,59,45,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,3.5,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,410867,0,0,0,0.0,0,53112,83050,29938,62,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.8,0,0,1,0,5.2,520,0.03,0.03,0.00,1.00,310,1,0,1.0,4.4,2025-04-05T14:00:00Z,45,0,0,0,0,0,0,0,False,3,0,0,0,0,31,0,64149,0,2,2,0.0,1,-1035,540,1575,44,True,0
Abdoulaye Doucouré,MID,Everton,1.5,0,0,10,0,0.5,217,0.00,0.04,0.04,1.79,304,1,0,2.6,6.4,2025-04-05T11:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,31,0,42721,1,1,1,19.0,2,-4292,1228,5520,51,True,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,31,0,90759,0,2,1,0.0,0,-1850,352,2202,39,False,0
José Malheiro de Sá,GK,Wolves,3.0,0,0,6,0,0.0,554,0.00,0.00,0.00,0.80,306,1,0,0.6,6.0,2025-04-05T14:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,31,1,357076,1,2,1,0.0,2,2128,16747,14619,44,False,0
Woyo Coulibaly,DEF,Leicester,-0.5,0,0,0,0,0.0,726,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,2074,0,3,0,0.0,0,-70,57,127,40,True,0
Alexander Isak,FWD,Newcastle,4.1,0,0,3,1,2.1,401,0.05,0.21,0.16,0.24,307,0,0,1.2,0.0,2025-04-07T19:00:00Z,71,0,0,0,0,0,0,0,False,11,0,0,0,0,31,0,6803260,1,3,0,12.0,2,186186,295659,109473,95,False,0
Yves Bissouma,MID,Spurs,1.2,0,0,7,0,10.2,482,0.00,0.00,0.00,0.32,309,1,0,1.6,5.6,2025-04-06T13:00:00Z,10,0,0,0,0,0,0,0,False,17,0,0,0,0,31,0,27536,0,1,3,0.0,1,-122,154,276,48,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,14872,0,0,0,0.0,0,-11,0,11,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,31,0,4108,0,2,2,0.0,0,-8,0,8,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.3,0,0,0,0,0.0,548,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,31,0,10923,0,2,1,0.0,0,-204,188,392,53,False,0
Brajan Gruda,MID,Brighton,1.3,0,0,5,0,11.7,595,0.05,0.05,0.00,0.06,303,0,0,1.8,2.6,2025-04-05T14:00:00Z,18,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,2946,0,1,2,4.0,1,3,50,47,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,86616,0,0,0,0.0,0,-59,47,106,62,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,17217,0,0,0,0.0,0,-30,0,30,44,False,0
Justin Devenny,MID,Crystal Palace,1.0,0,0,5,0,0.0,645,0.00,0.03,0.03,0.35,303,0,0,0.5,3.2,2025-04-05T14:00:00Z,8,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,10013,0,1,2,2.0,1,-335,74,409,45,True,0
Craig Dawson,DEF,Wolves,0.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,31,0,14958,0,2,1,0.0,0,-58,77,135,43,False,0
Jordan Ayew,MID,Leicester,0.2,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,17975,0,3,0,0.0,0,-263,46,309,51,True,0
Marcos Senesi,DEF,Bournemouth,1.2,0,0,6,0,0.1,79,0.00,0.00,0.00,0.16,310,0,0,1.2,12.2,2025-04-05T14:00:00Z,13,0,0,0,0,0,0,0,False,19,0,0,0,0,31,0,31560,0,2,2,0.0,1,665,960,295,46,False,0
Genesis Antwi,DEF,Chelsea,0.5,0,0,0,0,0.0,787,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,150,0,0,0,0.0,0,11,20,9,40,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,1.5,0,0,10,0,11.4,166,0.02,0.02,0.00,0.53,302,0,0,2.7,13.2,2025-04-06T13:00:00Z,58,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,12600,1,0,0,2.0,1,-49,35,84,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,301,0,0,0.0,0.0,2025-04-05T16:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,31,0,892,0,1,2,0.0,0,-5,0,5,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,22263,0,0,0,0.0,0,-15,0,15,53,False,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,31,0,2196,0,1,3,0.0,0,-6,0,6,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,4.5,0,0,19,0,0.9,206,0.02,0.02,0.00,1.00,303,1,0,2.5,23.6,2025-04-05T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,7045,1,1,2,0.0,2,1419,1678,259,48,True,0
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,191384,0,3,0,0.0,0,-3574,422,3996,39,True,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,1134,0,0,0,0.0,0,-3,0,3,45,False,0
Luke Thomas,DEF,Leicester,0.2,0,0,8,0,17.6,305,0.02,0.02,0.00,3.26,307,3,0,3.5,17.0,2025-04-07T19:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,174195,1,3,0,0.0,1,-3558,297,3855,39,True,0
Bruno Borges Fernandes,MID,Man Utd,6.8,0,0,16,1,43.7,366,0.50,0.67,0.17,0.49,308,0,0,6.8,20.2,2025-04-06T15:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,31,0,2190498,1,0,0,4.0,3,-149473,88007,237480,86,True,0
Adam Smith,DEF,Bournemouth,1.2,0,0,-5,0,10.8,81,0.01,0.01,0.00,0.35,310,1,0,0.9,0.0,2025-04-05T14:00:00Z,66,0,0,0,0,0,0,0,False,19,0,0,0,0,31,0,13525,1,2,2,0.0,1,57,143,86,44,False,1
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,31,0,6486,0,3,0,0.0,0,-23,0,23,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,31,0,3787,0,1,2,0.0,0,0,0,0,50,False,0
Rasmus Højlund,FWD,Man Utd,2.8,0,0,6,1,1.3,375,0.00,0.00,0.00,0.49,308,0,0,0.4,0.4,2025-04-06T15:30:00Z,70,0,0,0,0,0,0,0,False,13,0,0,0,0,31,0,122819,1,0,0,2.0,2,-3591,2170,5761,69,True,0
Callum Wilson,FWD,Newcastle,1.5,0,0,2,0,0.0,421,0.00,0.00,0.00,0.23,307,0,0,0.2,0.0,2025-04-07T19:00:00Z,18,0,0,0,0,0,0,0,False,11,0,0,0,0,31,0,17377,0,3,0,2.0,1,3534,4595,1061,69,False,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,310,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,31,0,33487,0,2,2,0.0,0,-88,23,111,55,True,0
Claudio Echeverri,MID,Man City,0.5,0,0,0,0,0.0,785,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,367,0,0,0,0.0,0,-35,22,57,59,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,303,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,3001,0,1,2,0.0,0,-16,0,16,45,True,0
Oliver Skipp,MID,Leicester,-0.5,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,307,0,0,0.0,0.0,2025-04-07T19:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,4240,0,3,0,0.0,0,-21,16,37,47,True,0
Tomáš Souček,MID,West Ham,3.5,0,0,3,0,0.8,530,0.00,0.02,0.02,1.13,310,1,0,1.9,10.0,2025-04-05T14:00:00Z,53,0,0,0,0,0,0,0,False,3,0,0,0,0,31,0,177626,1,2,2,8.0,1,-3523,4808,8331,49,True,0
Taylor Harwood-Bellis,DEF,Southampton,0.8,0,0,2,0,2.7,461,0.01,0.01,0.00,2.12,309,3,0,1.2,9.2,2025-04-06T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,31,0,561181,1,1,3,0.0,1,-25944,2973,28917,40,False,0
Alphonse Areola,GK,West Ham,1.8,0,0,6,0,0.0,513,0.00,0.00,0.00,2.12,310,2,0,1.8,17.8,2025-04-05T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,31,4,728983,1,2,2,0.0,2,79634,103150,23516,42,True,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2025-04-06T15:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,31,0,269212,0,0,0,0.0,0,-2864,32,2896,43,True,0
Richarlison de Andrade,FWD,Spurs,0.4,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,31,0,39418,0,1,3,0.0,0,-3,111,114,68,True,0
Iwan Morgan,FWD,Brentford,-0.5,0,0,0,0,0.0,780,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,2155,0,0,0,0.0,0,107,291,184,45,True,0
Joško Gvardiol,DEF,Man City,5.8,0,3,33,1,2.0,350,0.02,0.02,0.00,0.91,308,0,0,3.6,32.0,2025-04-06T15:30:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,31,0,3214115,1,0,0,2.0,9,245190,303153,57963,61,False,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2025-04-05T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,31,0,5715,0,2,1,0.0,0,-110,0,110,40,True,0
