name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Mitoma Kaoru,MID,Brighton,2.7,0,0,5,0,3.7,136,0.01,0.22,0.21,0.93,76,0,0,3.0,5.2,2024-10-19T14:00:00Z,30,False,15,0,0,0,0,8,0,706011,0,1,0,21.0,1,-40996,31177,72173,66,False,0
Boubakary Soumaré,MID,Leicester,0.5,0,0,0,0,0.0,285,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,17,0,0,0,0,8,0,17869,0,3,2,0.0,0,-21,1274,1295,44,False,0
Chris Wood,FWD,Nott'm Forest,5.7,0,1,30,1,10.9,447,0.01,0.83,0.82,0.97,77,0,1,9.9,34.0,2024-10-21T19:00:00Z,83,False,7,0,0,0,0,8,0,1406381,1,0,1,54.0,7,266923,311779,44856,63,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,7,0,0,0,0,8,0,2834,0,0,1,0.0,0,-131,0,131,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.7,0,0,5,0,1.2,214,0.01,0.05,0.04,0.06,77,0,0,2.6,8.0,2024-10-21T19:00:00Z,16,False,16,0,0,0,0,8,0,7497,0,0,1,17.0,1,-440,235,675,48,False,0
Milos Kerkez,DEF,Bournemouth,1.7,0,1,30,1,16.1,70,0.03,0.08,0.05,0.68,71,0,0,4.3,19.4,2024-10-19T16:30:00Z,90,False,1,0,0,0,0,8,0,45148,1,0,2,7.0,7,-8362,453,8815,45,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,1856,0,1,0,0.0,0,-125,0,125,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,158686,0,1,0,0.0,0,-11539,872,12411,44,False,0
Arijanet Muric,GK,Ipswich,2.0,0,0,14,0,0.0,568,0.00,0.00,0.00,1.74,73,2,0,4.2,41.8,2024-10-19T14:15:00Z,90,False,8,0,0,0,0,8,6,130413,1,2,0,0.0,3,15428,22703,7275,44,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,6170,0,1,0,0.0,0,-196,0,196,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,7,0,0,0,0,8,0,127703,0,0,1,0.0,0,-11955,3192,15147,44,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,4,0,0,0,0,8,0,5219,0,1,2,0.0,0,-352,0,352,45,True,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2024-10-19T11:30:00Z,0,False,19,0,0,0,0,8,0,56586,0,1,4,0.0,0,464,2087,1623,40,True,0
Conor Coady,DEF,Leicester,0.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,17,0,0,0,0,8,0,31573,0,3,2,0.0,0,-443,1413,1856,40,False,0
Wes Foderingham,GK,West Ham,-0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2024-10-19T11:30:00Z,0,False,18,0,0,0,0,8,0,15792,0,1,4,0.0,0,-284,361,645,44,False,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,False,10,0,0,0,0,8,0,6048,0,2,0,0.0,0,-312,97,409,54,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,9084,0,1,0,0.0,0,-1007,66,1073,44,False,0
Thomas Partey,MID,Arsenal,3.0,0,0,9,0,5.3,20,0.03,0.08,0.05,1.82,71,2,0,0.9,2.6,2024-10-19T16:30:00Z,90,False,3,0,0,0,0,8,0,138182,1,0,2,1.0,2,-11640,5675,17315,50,False,0
Harry Wilson,MID,Fulham,0.3,0,0,4,0,2.0,259,0.01,0.01,0.00,0.06,72,0,0,0.3,1.4,2024-10-19T14:00:00Z,10,False,2,0,0,0,0,8,0,11798,0,3,1,0.0,1,-391,314,705,53,True,0
Kasey McAteer,MID,Leicester,0.5,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,17,0,0,0,0,8,0,3666,0,3,2,0.0,0,-137,115,252,48,False,0
Curtis Jones,MID,Liverpool,6.2,1,3,52,0,23.1,324,0.01,0.81,0.80,0.78,74,1,1,13.2,55.0,2024-10-20T15:30:00Z,80,False,6,0,0,0,0,8,0,7325,1,1,2,54.0,13,32,543,511,53,True,0
Wes Burns,MID,Ipswich,1.7,0,0,5,0,11.7,264,0.10,0.10,0.00,1.17,73,2,0,1.0,0.0,2024-10-19T14:15:00Z,62,False,8,0,0,0,0,8,0,4206,1,2,0,2.0,2,17,286,269,49,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,14,0,0,0,0,8,0,286,0,1,2,0.0,0,-20,13,33,49,False,0
Yunus Emre Konak,MID,Brentford,0.7,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,14,0,0,0,0,8,0,8542,0,1,2,0.0,0,736,1309,573,45,False,0
Max Kilman,DEF,West Ham,0.5,0,0,1,0,10.7,524,0.00,0.00,0.00,1.92,79,4,0,3.7,26.4,2024-10-19T11:30:00Z,90,False,18,0,0,0,0,8,0,259994,1,1,4,0.0,0,-18458,3077,21535,45,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,561,0,1,0,0.0,0,-19,0,19,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,5,0,0,0,0,8,0,100311,0,1,0,0.0,0,-1766,2957,4723,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,False,8,0,0,0,0,8,0,9806,0,2,0,0.0,0,-602,0,602,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.7,0,0,11,0,55.6,571,0.90,1.17,0.27,0.97,80,1,0,9.5,15.8,2024-10-20T13:00:00Z,72,False,20,0,0,0,0,8,0,169549,1,2,1,24.0,1,-35146,13449,48595,65,False,1
Emerson Palmieri dos Santos,DEF,West Ham,0.2,0,0,8,0,26.4,520,0.67,0.68,0.01,1.92,79,4,0,5.6,22.6,2024-10-19T11:30:00Z,90,False,18,0,0,0,0,8,0,60178,1,1,4,7.0,0,-2437,1061,3498,44,False,0
Abdoulaye Doucouré,MID,Everton,2.7,0,0,11,1,23.5,217,0.07,0.07,0.00,1.25,73,0,0,3.9,13.8,2024-10-19T14:15:00Z,90,False,10,0,0,0,0,8,0,25536,1,2,0,2.0,3,1315,2939,1624,52,False,0
Alfie Pond,DEF,Wolves,-1.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,13,0,0,0,0,8,0,13657,0,2,1,0.0,0,955,2929,1974,40,True,0
José Malheiro de Sá,GK,Wolves,-0.3,0,0,13,0,0.0,554,0.00,0.00,0.00,1.62,80,2,0,3.0,29.6,2024-10-20T13:00:00Z,90,False,13,0,0,0,0,8,5,156562,1,2,1,0.0,2,-6247,1843,8090,43,True,0
Alexander Isak,FWD,Newcastle,0.7,0,0,9,0,25.0,401,0.19,1.00,0.81,1.12,76,1,0,11.8,17.8,2024-10-19T14:00:00Z,90,False,5,0,0,0,0,8,0,1377682,1,1,0,75.0,2,-164537,22484,187021,83,True,0
Yves Bissouma,MID,Spurs,4.2,0,3,44,0,14.0,482,0.02,0.18,0.16,0.78,79,1,1,8.6,55.0,2024-10-19T11:30:00Z,80,False,19,0,0,0,0,8,0,35290,1,1,4,17.0,10,-1859,1733,3592,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,17022,0,1,2,0.0,0,-562,0,562,59,False,0
Philip Billing,MID,Bournemouth,-1.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2024-10-19T16:30:00Z,0,False,1,0,0,0,0,8,0,5817,0,0,2,0.0,0,-369,182,551,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,-0.3,0,0,1,0,0.6,548,0.00,0.00,0.00,0.50,80,1,0,0.1,0.4,2024-10-20T13:00:00Z,10,False,13,0,0,0,0,8,0,6898,0,2,1,0.0,1,-261,137,398,53,True,0
Brajan Gruda,MID,Brighton,0.3,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,2201,0,1,0,0.0,0,-5,72,77,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,20,0,0,0,0,8,0,105112,0,2,1,0.0,0,-8959,99,9058,63,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,25676,0,1,2,0.0,0,-1790,0,1790,44,False,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,16,0,0,0,0,8,0,1005,0,0,1,0.0,0,10,95,85,45,False,0
Craig Dawson,DEF,Wolves,-1.0,0,0,3,0,0.1,542,0.00,0.00,0.00,1.62,80,2,0,1.8,17.8,2024-10-20T13:00:00Z,90,False,13,0,0,0,0,8,0,16765,1,2,1,0.0,1,-1319,106,1425,44,True,0
Jordan Ayew,MID,Leicester,3.5,0,0,24,0,11.1,192,0.01,0.11,0.10,0.04,78,0,1,6.7,35.0,2024-10-19T14:00:00Z,22,False,17,0,0,0,0,8,0,21557,0,3,2,21.0,6,-961,649,1610,52,False,0
Marcos Senesi,DEF,Bournemouth,3.0,0,3,34,1,2.5,79,0.03,0.03,0.00,0.68,71,0,0,2.8,23.6,2024-10-19T16:30:00Z,90,False,1,0,0,0,0,8,0,58283,1,0,2,2.0,9,-5653,965,6618,48,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,13661,0,1,2,0.0,0,-660,298,958,57,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,9,0,0,0,0,8,0,1221,0,3,1,0.0,0,-51,0,51,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,20,0,0,0,0,8,0,25747,0,2,1,0.0,0,-977,0,977,53,False,0
Maxwel Cornet,MID,Southampton,-0.2,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,11,0,0,0,0,8,0,2942,0,3,2,0.0,0,-114,57,171,48,True,0
Jefferson Lerma Solís,MID,Crystal Palace,1.3,0,0,12,0,11.8,206,0.01,0.03,0.02,1.62,77,1,0,3.9,21.6,2024-10-21T19:00:00Z,90,False,16,0,0,0,0,8,0,6157,1,0,1,6.0,1,208,586,378,48,False,1
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,17,0,0,0,0,8,0,236035,0,3,2,0.0,0,-7858,3311,11169,40,False,0
Luke Thomas,DEF,Leicester,0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,17,0,0,0,0,8,0,62670,0,3,2,0.0,0,9808,12851,3043,39,False,0
Bruno Borges Fernandes,MID,Man Utd,2.0,1,0,26,0,26.2,366,0.05,0.17,0.12,0.86,75,1,0,9.4,35.0,2024-10-19T14:00:00Z,90,False,4,0,0,0,0,8,0,715232,1,1,2,33.0,5,-21301,29192,50493,82,True,0
Adam Smith,DEF,Bournemouth,0.7,0,0,5,0,1.3,81,0.00,0.00,0.00,0.46,71,0,0,0.4,2.8,2024-10-19T16:30:00Z,45,False,1,0,0,0,0,8,0,21497,0,0,2,0.0,1,-3016,458,3474,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,5,0,0,0,0,8,0,9117,0,1,0,0.0,0,-490,0,490,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,4674,0,1,0,0.0,0,-262,0,262,50,False,0
Rasmus Højlund,FWD,Man Utd,3.7,0,2,35,0,14.3,375,0.01,0.43,0.42,0.70,75,1,1,7.7,35.0,2024-10-19T14:00:00Z,73,False,4,0,0,0,0,8,0,79484,1,1,2,28.0,8,15363,20439,5076,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,5,0,0,0,0,8,0,3903,0,1,0,0.0,0,-43,150,193,69,True,0
Crysencio Summerville,MID,West Ham,0.5,0,0,3,0,1.0,587,0.02,0.02,0.00,0.41,79,0,0,0.7,2.2,2024-10-19T11:30:00Z,29,False,18,0,0,0,0,8,0,43580,0,1,4,4.0,1,-3597,937,4534,57,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,16,0,0,0,0,8,0,5397,0,0,1,0.0,0,-531,0,531,45,False,0
Oliver Skipp,MID,Leicester,2.2,0,0,7,0,1.9,501,0.01,0.01,0.00,1.68,78,2,0,0.5,3.2,2024-10-19T14:00:00Z,45,False,17,0,0,0,0,8,0,4921,1,3,2,0.0,1,-10,299,309,49,False,0
Tomáš Souček,MID,West Ham,3.8,0,0,2,0,2.3,530,0.02,0.02,0.00,1.51,79,4,0,1.6,12.0,2024-10-19T11:30:00Z,60,False,18,0,0,0,0,8,0,306248,1,1,4,2.0,1,-12396,16091,28487,50,False,1
Taylor Harwood-Bellis,DEF,Southampton,2.2,0,0,9,0,20.9,461,0.00,0.18,0.18,3.21,78,3,0,6.0,27.4,2024-10-19T14:00:00Z,90,False,11,0,0,0,0,8,0,1095120,1,3,2,12.0,0,24100,59173,35073,40,True,1
Alphonse Areola,GK,West Ham,0.5,0,0,-5,0,0.0,513,0.00,0.00,0.00,1.92,79,4,0,2.8,27.8,2024-10-19T11:30:00Z,90,False,18,1,0,0,0,8,4,728663,1,1,4,0.0,-1,-34067,6492,40559,45,False,0
Lisandro Martínez,DEF,Man Utd,0.7,0,0,11,0,13.0,380,0.02,0.04,0.02,0.86,75,1,0,5.0,20.0,2024-10-19T14:00:00Z,90,False,4,0,0,0,0,8,0,477255,1,1,2,17.0,2,-19003,11289,30292,45,True,0
Richarlison de Andrade,FWD,Spurs,0.6,0,0,4,0,0.2,497,0.00,0.00,0.00,0.00,79,0,0,0.1,0.4,2024-10-19T11:30:00Z,9,False,19,0,0,0,0,8,0,38256,0,1,4,0.0,1,-1449,195,1644,68,True,0
Joško Gvardiol,DEF,Man City,7.7,0,2,28,0,49.3,350,0.15,0.17,0.02,0.97,80,1,1,12.1,52.6,2024-10-20T13:00:00Z,90,False,20,0,0,0,0,8,0,2463094,1,2,1,19.0,10,51992,145293,93301,60,False,0
Harry Clarke,DEF,Ipswich,0.3,0,0,2,0,2.8,266,0.02,0.02,0.00,0.56,73,0,0,0.4,1.6,2024-10-19T14:15:00Z,27,False,8,0,0,0,0,8,0,3318,0,2,0,0.0,1,276,464,188,40,True,0
Joachim Andersen,DEF,Fulham,2.3,0,0,-5,0,1.2,191,0.01,0.01,0.00,1.29,72,3,0,1.1,10.0,2024-10-19T14:00:00Z,63,False,2,0,0,0,1,8,0,931205,1,3,1,0.0,-2,-36051,15462,51513,43,True,0
Moisés Caicedo Corozo,MID,Chelsea,2.2,1,0,27,0,30.1,157,0.32,0.32,0.00,1.94,74,2,0,5.8,23.6,2024-10-20T15:30:00Z,90,False,12,0,0,0,0,8,0,103256,1,1,2,4.0,5,-6031,6778,12809,49,False,0
Carlos Henrique Casimiro,MID,Man Utd,1.3,0,0,23,0,49.3,368,0.19,0.26,0.07,0.73,75,1,0,10.1,37.2,2024-10-19T14:00:00Z,87,False,4,0,0,0,0,8,0,48252,1,1,2,14.0,2,-1328,2251,3579,48,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,False,10,0,0,0,0,8,0,7225,0,2,0,0.0,0,19,462,443,40,False,0
Jhon Durán,FWD,Aston Villa,1.0,0,0,2,0,0.5,38,0.01,0.03,0.02,0.24,72,0,0,0.5,0.2,2024-10-19T14:00:00Z,15,False,9,0,0,0,0,8,0,669387,0,3,1,4.0,1,-34106,64785,98891,62,False,0
Jacob Murphy,MID,Newcastle,2.3,0,0,9,0,14.7,402,0.03,0.07,0.04,0.57,76,1,0,2.7,3.4,2024-10-19T14:00:00Z,64,False,5,0,0,0,0,8,0,50768,1,1,0,9.0,2,-3550,2732,6282,52,True,0
Sean Longstaff,MID,Newcastle,1.0,0,0,3,0,0.5,410,0.00,0.00,0.00,0.22,76,0,0,0.1,0.8,2024-10-19T14:00:00Z,5,False,5,0,0,0,0,8,0,57856,0,1,0,0.0,1,-4668,1374,6042,47,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,9,0,0,0,0,8,0,36131,0,3,1,0.0,0,-3565,0,3565,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,1.3,0,0,17,0,15.1,159,0.05,0.14,0.09,1.62,77,1,0,5.5,33.4,2024-10-21T19:00:00Z,90,False,16,0,0,0,0,8,0,16026,1,0,1,6.0,2,405,927,522,44,False,0
Ryan Manning,DEF,Southampton,0.8,1,0,8,0,58.1,467,0.16,0.21,0.05,2.93,78,2,0,7.9,13.2,2024-10-19T14:00:00Z,77,False,11,0,0,0,0,8,0,6346,1,3,2,8.0,3,-116,115,231,43,True,1
Vitalii Mykolenko,DEF,Everton,3.0,0,1,32,1,5.5,231,0.01,0.01,0.00,1.25,73,0,0,2.8,22.0,2024-10-19T14:15:00Z,90,False,10,0,0,0,0,8,0,418956,1,2,0,0.0,7,-26175,10478,36653,43,False,0
Ryan Christie,MID,Bournemouth,2.3,0,0,29,0,4.3,63,0.02,0.13,0.11,0.42,71,0,1,6.0,39.0,2024-10-19T16:30:00Z,27,False,1,0,0,0,0,8,0,18366,0,0,2,17.0,6,-1308,413,1721,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2024-10-20T13:00:00Z,0,False,13,0,0,0,0,8,0,13191,0,2,1,0.0,0,-918,0,918,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,2.3,0,0,22,1,0.0,152,0.00,0.00,0.00,0.68,71,0,0,0.9,9.0,2024-10-19T16:30:00Z,90,False,1,0,0,0,0,8,1,79327,1,0,2,0.0,6,-10040,2925,12965,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,14,0,0,0,0,8,0,1776,0,1,2,0.0,0,-95,0,95,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,False,10,0,0,0,0,8,0,1306,0,2,0,0.0,0,100,199,99,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,0,0,0.0,433,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2024-10-21T19:00:00Z,0,False,7,0,0,0,0,8,0,152550,0,0,1,0.0,0,-27031,2983,30014,63,True,0
Noni Madueke,MID,Chelsea,5.2,0,0,9,0,14.3,177,0.06,0.08,0.02,1.87,74,2,0,4.9,7.4,2024-10-20T15:30:00Z,75,False,12,0,0,0,0,8,0,919864,1,1,2,27.0,2,-60332,67860,128192,65,False,0
Nélson Cabral Semedo,DEF,Wolves,1.0,1,0,12,0,15.8,559,0.09,0.48,0.39,1.62,80,2,0,6.7,34.2,2024-10-20T13:00:00Z,90,False,13,0,0,0,0,8,0,9703,1,2,1,17.0,3,-655,808,1463,45,True,1
Tommy Doyle,MID,Wolves,-0.3,0,0,6,0,0.4,544,0.00,0.00,0.00,0.99,80,1,0,1.1,10.4,2024-10-20T13:00:00Z,45,False,13,0,0,0,0,8,0,4043,0,2,1,0.0,1,-184,63,247,48,True,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,4,0,0,0,0,8,0,26640,0,1,2,0.0,0,269,918,649,40,True,0
Lucas Bergvall,MID,Spurs,0.8,0,0,0,0,0.0,481,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2024-10-19T11:30:00Z,0,False,19,0,0,0,0,8,0,88272,0,1,4,0.0,0,-6212,2144,8356,45,True,0
