name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hákon Valdimarsson,GK,Brentford,-0.5,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,12,0,0,0,0,2,0,395031,0,0,2,0.0,0,3965,11418,7453,40,False,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,4476,0,1,1,0.0,0,-589,0,589,40,True,0
João Victor Gomes da Silva,MID,Wolves,1.5,0,0,7,0,6.2,553,0.02,0.04,0.02,1.56,20,6,0,2.0,13.2,2024-08-25T13:00:00Z,90,False,6,0,0,0,0,2,0,12488,1,6,2,1.0,2,-750,765,1515,50,True,0
Cole Palmer,MID,Chelsea,9.5,3,2,61,0,43.8,182,0.15,0.82,0.67,1.80,20,2,1,14.8,82.8,2024-08-25T13:00:00Z,82,False,20,0,0,0,0,2,0,3258422,1,6,2,21.0,17,-189274,66076,255350,105,False,1
Mitoma Kaoru,MID,Brighton,7.0,1,1,20,0,13.5,136,0.58,0.58,0.00,1.32,13,1,0,3.6,16.6,2024-08-24T11:30:00Z,89,False,14,0,0,0,0,2,0,442452,1,1,2,6.0,6,152869,182528,29659,65,True,0
Boubakary Soumaré,MID,Leicester,0.0,0,0,0,0,0.0,285,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,9,0,0,0,0,2,0,20681,0,1,2,0.0,0,327,2329,2002,45,False,0
Chris Wood,FWD,Nott'm Forest,5.5,0,0,5,1,16.9,447,0.09,0.33,0.24,0.14,18,0,0,6.3,6.2,2024-08-24T14:00:00Z,74,False,17,0,0,0,0,2,0,801636,1,1,0,40.0,1,239192,275401,36209,61,False,1
Joe Worrall,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,17,0,0,0,0,2,0,6270,0,1,0,0.0,0,-914,48,962,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.5,0,0,3,0,0.7,214,0.00,0.00,0.00,0.26,14,0,0,0.1,0.4,2024-08-24T14:00:00Z,9,False,19,0,0,0,0,2,0,9169,0,2,0,0.0,1,-1567,261,1828,50,True,0
Milos Kerkez,DEF,Bournemouth,1.0,0,0,4,0,2.9,70,0.01,0.01,0.00,1.61,12,1,0,2.0,14.8,2024-08-25T13:00:00Z,90,False,15,0,0,0,0,2,0,41715,1,1,1,2.0,2,-2474,1374,3848,45,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,4284,0,1,2,0.0,0,-168,320,488,45,True,0
Jason Steele,GK,Brighton,4.5,0,0,15,0,0.0,142,0.00,0.00,0.00,1.43,13,1,0,2.2,21.8,2024-08-24T11:30:00Z,90,False,14,0,0,0,0,2,2,140871,1,1,2,0.0,2,42149,53541,11392,45,True,0
Arijanet Muric,GK,Ipswich,-1.1,0,0,-12,0,0.0,568,0.00,0.00,0.00,3.34,17,4,0,0.4,3.8,2024-08-24T14:00:00Z,90,False,13,0,0,0,0,2,1,34541,1,1,4,0.0,0,-6073,355,6428,45,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,5374,0,1,2,0.0,0,1738,2290,552,40,True,0
Ibrahim Sangaré,MID,Nott'm Forest,2.5,0,0,9,1,2.1,442,0.04,0.06,0.02,0.14,18,0,0,2.3,9.6,2024-08-24T14:00:00Z,65,False,17,0,0,0,0,2,0,230565,1,1,0,11.0,2,19325,36428,17103,45,False,1
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,5,0,0,0,0,2,0,12064,0,1,2,0.0,0,-1033,764,1797,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,8,0,0,0,0,2,0,42643,0,0,4,0.0,0,1012,2895,1883,40,True,0
Conor Coady,DEF,Leicester,0.0,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,9,0,0,0,0,2,0,20817,0,1,2,0.0,0,-3936,239,4175,40,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,7,0,0,0,0,2,0,15298,0,2,0,0.0,0,-1447,237,1684,45,False,0
Armando Broja,FWD,Chelsea,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,9793,0,6,2,0.0,0,-209,1701,1910,55,False,0
Adam Webster,DEF,Brighton,0.5,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,10757,0,1,2,0.0,0,-678,409,1087,45,True,0
Thomas Partey,MID,Arsenal,8.0,0,3,27,1,7.5,20,0.08,0.18,0.10,1.28,11,0,1,5.5,39.4,2024-08-24T16:30:00Z,90,False,2,0,0,0,0,2,0,14479,1,2,0,8.0,11,2274,4346,2072,50,False,0
Harry Wilson,MID,Fulham,1.0,0,0,0,0,1.3,259,0.01,0.01,0.00,0.27,15,0,0,0.8,0.0,2024-08-24T14:00:00Z,21,False,11,0,0,0,0,2,0,17199,0,1,2,8.0,0,-1762,677,2439,55,True,1
Kasey McAteer,MID,Leicester,0.5,0,0,1,0,0.3,299,0.00,0.00,0.00,0.00,15,0,0,0.1,1.0,2024-08-24T14:00:00Z,5,False,9,0,0,0,0,2,0,4153,0,1,2,0.0,1,-449,222,671,50,False,0
Curtis Jones,MID,Liverpool,0.5,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,4,0,0,0,0,2,0,9808,0,0,2,0.0,0,-1949,401,2350,55,True,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,13,0,0,0,0,2,0,6696,0,1,4,0.0,0,-2632,194,2826,50,False,0
Yunus Emre Konak,MID,Brentford,-0.5,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,False,12,0,0,0,0,2,0,5815,0,0,2,0.0,0,-230,453,683,45,False,0
Max Kilman,DEF,West Ham,6.5,1,3,40,1,21.0,524,0.01,0.07,0.06,1.35,14,0,0,6.4,39.2,2024-08-24T14:00:00Z,90,False,7,0,0,0,0,2,0,77290,1,2,0,4.0,12,-1895,3315,5210,45,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,1068,0,1,2,0.0,0,-841,0,841,55,True,0
Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,3,0,0,0,0,2,0,81253,0,1,1,0.0,0,-369,7943,8312,40,False,0
George Edmundson,DEF,Ipswich,-1.0,0,0,3,0,0.0,269,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,1,False,13,0,0,0,0,2,0,16722,0,1,4,0.0,1,-1173,517,1690,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.9,2,1,36,0,33.8,571,0.20,0.20,0.00,0.29,17,1,0,7.7,29.2,2024-08-24T14:00:00Z,70,False,10,0,0,0,0,2,0,40739,1,1,4,14.0,9,-3491,10580,14071,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.5,0,0,27,1,1.6,520,0.01,0.01,0.00,1.32,14,0,0,1.9,17.6,2024-08-24T14:00:00Z,88,False,7,0,0,0,0,2,0,66134,1,2,0,0.0,6,-734,3770,4504,45,False,0
Abdoulaye Doucouré,MID,Everton,1.5,0,0,3,0,1.4,217,0.00,0.07,0.07,1.66,19,2,0,1.0,1.6,2024-08-24T14:00:00Z,56,False,18,0,0,0,0,2,0,43259,1,0,4,7.0,1,-6563,1812,8375,55,False,0
José Malheiro de Sá,GK,Wolves,0.5,0,0,-11,0,10.0,554,0.01,0.01,0.00,1.56,20,6,0,3.2,21.8,2024-08-25T13:00:00Z,90,False,6,0,0,0,0,2,2,226059,1,6,2,0.0,-1,-2345,9648,11993,45,True,0
Alexander Isak,FWD,Newcastle,4.0,0,0,8,0,11.6,401,0.03,0.29,0.26,2.23,12,1,0,6.7,6.6,2024-08-25T13:00:00Z,90,False,3,0,0,0,0,2,0,5525861,1,1,1,49.0,2,-22495,163637,186132,85,False,0
Yves Bissouma,MID,Spurs,4.5,0,1,40,1,6.5,482,0.04,0.14,0.10,1.00,19,0,1,5.7,43.8,2024-08-24T14:00:00Z,71,False,8,0,0,0,0,2,0,8142,1,0,4,7.0,9,-3272,516,3788,50,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,53060,0,6,2,0.0,0,-31563,1567,33130,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,15,0,0,0,0,2,0,6880,0,1,1,0.0,0,-693,275,968,50,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,0,0,0,0,0.0,548,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,8590,0,6,2,0.0,0,-1252,382,1634,55,True,0
Brajan Gruda,MID,Brighton,0.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,3660,0,1,2,0.0,0,-323,267,590,55,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.4,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,10,0,0,0,0,2,0,235845,0,1,4,0.0,0,-206830,1307,208137,64,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,65970,0,6,2,0.0,0,-10558,1038,11596,45,False,0
Craig Dawson,DEF,Wolves,1.0,0,0,0,0,0.1,542,0.00,0.00,0.00,0.32,20,1,0,0.3,3.0,2024-08-25T13:00:00Z,23,False,6,0,0,0,0,2,0,17717,0,6,2,0.0,1,-1277,356,1633,45,True,0
Jordan Ayew,MID,Leicester,0.0,0,0,7,0,16.7,192,0.04,0.13,0.09,0.22,15,1,0,2.1,3.2,2024-08-24T14:00:00Z,27,False,9,0,0,0,0,2,0,36654,0,1,2,1.0,1,-7156,191,1277,55,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,11,0,5.3,79,0.03,0.03,0.00,1.61,12,1,0,3.7,29.4,2024-08-25T13:00:00Z,90,False,15,0,0,0,0,2,0,80441,1,1,1,2.0,1,-15927,1473,17400,50,True,1
Kiernan Dewsbury-Hall,MID,Chelsea,1.0,0,0,1,0,0.2,166,0.00,0.00,0.00,0.12,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,14,False,20,0,0,0,0,2,0,23100,0,6,2,0.0,1,-3590,1245,4835,60,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,1,0,0,0,0,2,0,1937,0,2,0,0.0,0,-587,0,587,40,True,0
João Cavaco Cancelo,DEF,Man City,1.5,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,10,0,0,0,0,2,0,75764,0,1,4,0.0,0,-17100,3024,20124,54,True,0
Maxwel Cornet,MID,West Ham,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,7,0,0,0,0,2,0,3128,0,2,0,0.0,0,-397,135,532,50,False,0
Jefferson Lerma Solís,MID,Crystal Palace,1.5,0,0,5,1,1.3,206,0.01,0.03,0.02,0.83,14,0,0,1.0,6.2,2024-08-24T14:00:00Z,62,False,19,0,0,0,0,2,0,5650,1,2,0,2.0,2,-633,217,850,50,True,1
Jannik Vestergaard,DEF,Leicester,0.5,0,0,1,0,0.3,307,0.00,0.01,0.01,1.78,15,2,0,2.9,22.0,2024-08-24T14:00:00Z,90,False,9,0,0,0,0,2,0,267915,1,1,2,7.0,0,74537,88272,13735,40,False,1
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,9,0,0,0,0,2,0,53651,0,1,2,0.0,0,-2886,1630,4516,40,False,0
Bruno Borges Fernandes,MID,Man Utd,2.5,0,0,15,0,37.7,366,0.73,0.80,0.07,1.50,13,1,0,5.9,10.4,2024-08-24T11:30:00Z,78,False,5,0,0,0,0,2,0,1776620,1,1,2,11.0,2,-86150,57914,144064,85,False,0
Adam Smith,DEF,Bournemouth,1.0,0,0,3,0,0.0,81,0.00,0.00,0.00,0.06,12,0,0,0.2,2.0,2024-08-25T13:00:00Z,4,False,15,0,0,0,0,2,0,17671,0,1,1,0.0,1,-605,808,1413,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.5,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,3,0,0,0,0,2,0,12425,0,1,1,0.0,0,-737,600,1337,40,False,0
Billy Gilmour,MID,Brighton,1.5,0,0,17,0,4.3,124,0.04,0.12,0.08,1.32,13,1,0,1.7,11.0,2024-08-24T11:30:00Z,89,False,14,0,0,0,0,2,0,14953,1,1,2,2.0,2,-1693,550,2243,50,True,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0.0,375,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,5,0,0,0,0,2,0,44364,0,1,2,0.0,0,-20646,534,21180,70,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,3,0,0,0,0,2,0,5926,0,1,1,0.0,0,-3000,114,3114,70,False,0
Crysencio Summerville,MID,West Ham,0.5,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,7,0,0,0,0,2,0,84926,0,2,0,0.0,0,-11819,5711,17530,60,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,19,0,0,0,0,2,0,17585,0,2,0,0.0,0,-4080,755,4835,45,True,0
Oliver Skipp,MID,Leicester,0.0,0,0,4,0,0.6,501,0.00,0.00,0.00,0.04,15,0,0,0.2,1.8,2024-08-24T14:00:00Z,19,False,9,0,0,0,0,2,0,4283,0,1,2,0.0,1,-332,388,720,50,False,0
Tomáš Souček,MID,West Ham,6.5,0,1,28,1,14.8,530,0.10,0.25,0.15,1.32,14,0,1,8.4,36.0,2024-08-24T14:00:00Z,77,False,7,0,0,0,0,2,0,237434,1,2,0,33.0,8,9279,22938,13659,50,False,1
Taylor Harwood-Bellis,DEF,Southampton,1.0,0,0,5,0,2.1,461,0.01,0.01,0.00,2.26,18,1,0,1.9,17.0,2024-08-24T14:00:00Z,75,False,16,0,0,0,0,2,0,1043860,1,1,0,0.0,2,59900,86990,27090,40,True,0
Alphonse Areola,GK,West Ham,3.5,0,0,24,1,0.0,513,0.00,0.00,0.00,1.35,14,0,0,1.6,15.8,2024-08-24T14:00:00Z,90,False,7,0,0,0,0,2,2,895317,1,2,0,0.0,6,-10667,27253,37920,45,False,0
Lisandro Martínez,DEF,Man Utd,4.0,0,0,8,0,4.3,380,0.19,0.19,0.00,2.09,13,2,0,1.5,10.2,2024-08-24T11:30:00Z,90,False,5,0,0,0,0,2,0,589233,1,1,2,0.0,1,63225,85495,22270,45,False,0
Richarlison de Andrade,FWD,Spurs,1.0,0,0,5,0,1.2,497,0.00,0.00,0.00,0.00,19,0,0,0.4,3.2,2024-08-24T14:00:00Z,24,False,8,0,0,0,0,2,0,124974,0,0,4,0.0,1,11061,33153,22092,70,True,0
Joško Gvardiol,DEF,Man City,6.0,0,0,14,0,7.8,350,0.04,0.04,0.00,0.29,17,1,0,2.5,15.4,2024-08-24T14:00:00Z,90,False,10,0,0,0,0,2,0,3282799,1,1,4,2.0,2,191073,260981,69908,60,True,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,13,0,0,0,0,2,0,2851,0,1,4,0.0,0,-362,242,604,40,False,0
Joachim Andersen,DEF,Fulham,0.5,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,11,0,0,0,0,2,0,1637435,0,1,2,0.0,0,-163674,28857,192531,45,True,0
Moisés Caicedo Corozo,MID,Chelsea,1.5,0,0,8,0,3.9,157,0.02,0.02,0.00,1.80,20,2,0,1.3,8.8,2024-08-25T13:00:00Z,75,False,20,0,0,0,0,2,0,64673,1,6,2,0.0,2,-2587,6335,8922,50,False,0
Carlos Henrique Casimiro,MID,Man Utd,2.5,0,0,13,0,4.7,368,0.02,0.12,0.10,2.09,13,2,0,3.3,12.6,2024-08-24T11:30:00Z,90,False,5,0,0,0,0,2,0,70647,1,1,2,16.0,2,10111,17943,7832,50,False,0
Roman Dixon,DEF,Everton,1.0,0,0,0,0,0.3,627,0.00,0.00,0.00,2.43,19,4,0,1.6,15.4,2024-08-24T14:00:00Z,90,False,18,0,0,0,0,2,0,0,1,0,4,0.0,0,0,0,0,40,False,0
Jhon Durán,FWD,Aston Villa,2.5,0,0,1,0,3.4,38,0.14,0.24,0.10,0.51,11,2,0,1.3,2.6,2024-08-24T16:30:00Z,25,False,1,0,0,0,0,2,0,61234,0,2,0,7.0,1,17409,23795,6386,60,True,0
Jacob Murphy,MID,Newcastle,1.5,0,0,3,0,12.8,402,0.01,0.01,0.00,1.16,12,1,0,1.6,3.0,2024-08-25T13:00:00Z,57,False,3,0,0,0,0,2,0,184726,1,1,1,0.0,1,-14971,6437,21408,55,False,0
Sean Longstaff,MID,Newcastle,3.0,0,0,17,0,12.7,410,0.01,0.01,0.00,1.81,12,1,0,1.9,3.8,2024-08-25T13:00:00Z,69,False,3,0,0,0,0,2,0,105177,1,1,1,2.0,2,-3389,5548,8937,50,False,0
Leander Dendoncker,MID,Aston Villa,-1.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,False,1,0,0,0,0,2,0,87218,0,2,0,0.0,0,-4262,5094,9356,45,True,0
Trevoh Chalobah,DEF,Chelsea,0.0,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,17610,0,6,2,0.0,0,-2074,791,2865,45,False,0
Ryan Manning,DEF,Southampton,-0.5,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,7563,0,1,0,0.0,0,-879,112,991,45,True,0
Vitalii Mykolenko,DEF,Everton,0.5,0,0,0,0,1.8,231,0.02,0.02,0.00,2.43,19,4,0,1.5,13.0,2024-08-24T14:00:00Z,90,False,18,0,0,0,0,2,0,762373,1,0,4,0.0,0,-105348,6286,111634,45,False,0
Ryan Christie,MID,Bournemouth,1.0,0,0,7,1,32.3,63,0.03,0.03,0.00,0.25,12,0,0,4.3,8.4,2024-08-25T13:00:00Z,63,False,15,0,0,0,0,2,0,20506,1,1,1,2.0,2,-2423,330,2753,50,True,1
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,31835,0,6,2,0.0,0,-1975,3044,5019,50,True,0
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,152,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,30908,0,6,2,0.0,0,-2807,1457,4264,45,False,0
Frank Onyeka,MID,Brentford,0.5,0,0,1,0,0.5,102,0.02,0.02,0.00,0.13,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,17,False,12,0,0,0,0,2,0,3946,0,0,2,0.0,1,-493,190,683,50,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,18,0,0,0,0,2,0,1433,0,0,4,0.0,0,-195,186,381,50,False,0
Morgan Gibbs-White,MID,Nott'm Forest,6.5,0,2,35,1,34.2,433,0.02,0.49,0.47,0.14,18,0,1,13.8,48.8,2024-08-24T14:00:00Z,90,False,17,0,0,0,0,2,0,414290,1,1,0,55.0,10,-32268,14421,46689,65,False,0
Noni Madueke,MID,Chelsea,10.0,0,3,76,0,15.4,177,0.11,0.65,0.54,1.92,20,2,3,21.4,110.6,2024-08-25T13:00:00Z,90,False,20,0,0,0,0,2,0,35046,1,6,2,88.0,20,-6996,2609,9605,64,False,0
Nélson Cabral Semedo,DEF,Wolves,0.0,0,0,0,0,0.0,559,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,6,0,0,0,0,2,0,1142,0,6,2,0.0,0,-194,45,239,45,True,0
Tommy Doyle,MID,Wolves,0.5,0,0,3,0,11.2,544,0.00,0.00,0.00,0.00,20,0,0,1.3,1.6,2024-08-25T13:00:00Z,1,False,6,0,0,0,0,2,0,4267,0,6,2,0.0,1,-467,98,565,50,True,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,5,0,0,0,0,2,0,22959,0,1,2,0.0,0,16,1180,1164,40,False,0
Lucas Bergvall,MID,Spurs,1.0,0,0,1,0,5.0,481,0.02,0.02,0.00,0.00,19,0,0,0.6,1.0,2024-08-24T14:00:00Z,11,False,8,0,0,0,0,2,0,88305,0,0,4,0.0,1,4323,10044,5721,45,True,0
Lesley Ugochukwu,MID,Southampton,-0.5,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,33245,0,1,0,0.0,0,1088,4872,3784,45,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0.0,123,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,14,0,0,0,0,2,0,10259,0,1,2,0.0,0,-958,747,1705,55,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0,0.0,370,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,False,5,0,0,0,0,2,0,18722,0,1,2,0.0,0,-3214,1077,4291,55,False,0
