name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,0,0.0,550,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,28937,0,1,2,0.0,0,-1497,311,1808,61,False,0
Mikey Moore,MID,Spurs,0.7,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,25576,0,0,1,0.0,0,127,1238,1111,45,True,0
Hákon Valdimarsson,GK,Brentford,0.3,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,484708,0,1,0,0.0,0,7658,14814,7156,39,False,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,2244,0,3,1,0.0,0,-37,0,37,40,False,0
João Victor Gomes da Silva,MID,Wolves,-0.7,0,0,15,0,12.7,553,0.03,0.21,0.18,1.66,246,2,0,2.8,5.0,2025-02-16T14:00:00Z,82,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,24901,1,1,2,10.0,2,-2013,340,2353,49,False,0
Cole Palmer,MID,Chelsea,3.8,0,0,12,0,5.5,182,0.18,0.34,0.16,1.42,242,3,0,1.9,0.4,2025-02-14T20:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,7146161,1,0,3,13.0,2,-140217,54957,195174,112,False,0
Mitoma Kaoru,MID,Brighton,3.8,0,2,33,1,2.8,136,0.02,0.23,0.21,0.54,242,0,1,7.7,42.0,2025-02-14T20:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,560311,1,0,3,32.0,10,-52671,17738,70409,63,True,0
Boubakary Soumaré,MID,Leicester,1.5,0,0,15,0,1.8,285,0.02,0.02,0.00,1.38,245,2,0,1.3,7.2,2025-02-15T12:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,44049,1,2,0,4.0,2,-1421,1979,3400,44,True,0
Chris Wood,FWD,Nott'm Forest,9.8,0,3,33,0,12.8,447,0.02,0.16,0.14,2.18,244,2,1,7.0,36.0,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,25,0,4987252,1,1,2,21.0,9,371881,434017,62136,71,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,25,0,2241,0,1,2,0.0,0,-21,0,21,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,243,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,6444,0,2,1,0.0,0,-576,82,658,46,True,0
Milos Kerkez,DEF,Bournemouth,4.0,0,0,7,0,13.8,70,0.01,0.03,0.02,0.79,248,1,0,3.4,11.6,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,1567601,1,3,1,9.0,2,373603,399145,25542,50,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,1278,0,0,3,0.0,0,-13,0,13,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,92901,0,0,3,0.0,0,-4389,128,4517,41,True,0
Arijanet Muric,GK,Ipswich,0.3,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,87576,0,1,1,0.0,0,-1292,3038,4330,44,False,0
Harvey Davies,GK,Liverpool,2.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,25,0,1740,0,1,2,0.0,0,-33,45,78,40,True,0
Harvey Davies,GK,Liverpool,2.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2025-02-19T19:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,1740,0,2,2,0.0,0,-33,45,78,40,False,0
Carl Rushworth,GK,Brighton,-0.5,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,4999,0,0,3,0.0,0,442,502,60,39,True,0
Ibrahim Sangaré,MID,Nott'm Forest,2.2,0,0,4,0,2.3,442,0.00,0.00,0.00,0.53,244,0,0,0.6,3.2,2025-02-15T15:00:00Z,27,0,0,0,0,0,0,0,False,9,0,0,0,0,25,0,121994,0,1,2,0.0,1,20115,28287,8172,43,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,25,0,3584,0,0,1,0.0,0,-33,0,33,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,53594,0,0,1,0.0,0,-383,659,1042,40,True,0
Fabian Hürzeler,AM,Brighton,6.5,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,1,0,3,0,0,1,1,False,6,0,0,0,0,25,0,2537,0,0,3,0.0,21,-417,507,924,11,True,0
Conor Coady,DEF,Leicester,-0.2,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,39825,0,2,0,0.0,0,-1011,642,1653,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,14888,0,1,0,0.0,0,-98,177,275,43,True,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,243,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,5745,0,2,1,0.0,0,-139,44,183,54,False,0
Adam Webster,DEF,Brighton,1.8,0,0,27,1,0.6,147,0.00,0.00,0.00,0.54,242,0,0,3.1,30.4,2025-02-14T20:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,7379,1,0,3,0.0,6,73,290,217,43,True,0
Thomas Partey,MID,Arsenal,5.2,0,0,13,1,3.2,20,0.04,0.08,0.04,0.17,245,0,0,1.4,7.6,2025-02-15T12:30:00Z,74,0,0,0,0,0,0,0,False,11,0,0,0,0,25,0,88701,1,2,0,3.0,3,5726,8348,2622,49,False,0
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,244,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,25,0,40488,0,1,2,0.0,0,-25518,50,25568,52,True,0
Mathis Amougou,MID,Chelsea,1.7,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,62,0,0,3,0.0,0,44,52,8,45,False,0
Kasey McAteer,MID,Leicester,-0.5,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,4818,0,2,0,0.0,0,-154,72,226,47,True,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,25,0,28908,0,1,2,0.0,0,-2419,918,3337,53,True,0
Curtis Jones,MID,Liverpool,0.0,0,0,6,0,6.0,324,0.22,0.25,0.03,0.73,282,2,0,1.6,9.2,2025-02-19T19:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,28908,1,2,2,1.0,2,-2419,918,3337,53,False,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,3874,0,1,1,0.0,0,-299,74,373,48,False,0
Treymaurice Nyoni,MID,Liverpool,2.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,25,0,435,0,1,2,0.0,0,13,51,38,45,True,0
Treymaurice Nyoni,MID,Liverpool,2.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2025-02-19T19:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,435,0,2,2,0.0,0,13,51,38,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,299,0,1,0,0.0,0,2,9,7,49,False,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,6724,0,1,0,0.0,0,-4,242,246,44,False,0
Max Kilman,DEF,West Ham,1.7,0,0,9,0,11.2,524,0.09,0.09,0.00,1.66,250,1,0,4.3,28.0,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,128635,1,1,0,4.0,2,-1073,2113,3186,43,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,478,0,0,3,0.0,0,-6,0,6,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,25,0,68655,0,0,4,0.0,0,-3805,0,3805,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,6558,0,1,1,0.0,0,-68,0,68,40,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.0,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,1117,0,0,4,0.0,0,25,249,224,45,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,3.7,1,0,25,1,15.6,571,0.13,0.58,0.45,0.48,247,0,0,7.9,29.2,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,263490,1,0,4,34.0,6,-45967,16953,62920,63,True,0
Emerson Palmieri dos Santos,DEF,West Ham,4.3,0,0,4,0,0.8,520,0.01,0.02,0.01,1.46,250,1,0,1.8,10.4,2025-02-15T15:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,70769,1,1,0,7.0,1,1507,3684,2177,44,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0,0.0,217,0.00,0.00,0.00,0.00,243,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,25,0,32309,0,2,1,0.0,0,-16848,2208,19056,51,False,0
Alfie Pond,DEF,Wolves,-1.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,102044,0,1,2,0.0,0,781,5399,4618,39,False,0
José Malheiro de Sá,GK,Wolves,2.3,0,0,-2,0,0.0,554,0.00,0.00,0.00,1.66,246,2,0,0.6,5.6,2025-02-16T14:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,25,1,206411,1,1,2,0.0,1,3204,8923,5719,43,False,0
Woyo Coulibaly,DEF,Leicester,0.2,0,0,-1,0,0.9,726,0.03,0.03,0.00,0.98,245,2,0,1.5,12.2,2025-02-15T12:30:00Z,47,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,1328,0,2,0,2.0,0,288,435,147,40,True,0
Alexander Isak,FWD,Newcastle,5.7,0,0,8,0,2.3,401,0.00,0.04,0.04,1.90,247,4,0,1.3,1.8,2025-02-15T15:00:00Z,89,0,0,0,0,0,0,0,False,13,0,0,0,0,25,0,6545625,1,0,4,9.0,2,-298525,99648,398173,95,False,0
Yves Bissouma,MID,Spurs,1.3,0,0,5,0,4.0,482,0.04,0.08,0.04,0.28,249,0,0,1.6,10.2,2025-02-16T16:30:00Z,12,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,28022,0,0,1,2.0,1,-155,609,764,48,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,15037,0,0,3,0.0,0,-68,0,68,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,4376,0,3,1,0.0,0,-162,0,162,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.7,0,0,3,0,10.8,548,0.05,0.05,0.00,1.66,246,2,0,1.5,2.6,2025-02-16T14:00:00Z,45,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,12287,1,1,2,2.0,1,-679,384,1063,53,False,0
Brajan Gruda,MID,Brighton,-0.2,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,2623,0,0,3,0.0,0,-34,55,89,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,87537,0,0,4,0.0,0,-526,96,622,62,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,17624,0,0,3,0.0,0,-145,0,145,44,False,0
Justin Devenny,MID,Crystal Palace,0.7,0,0,3,0,2.6,645,0.00,0.03,0.03,0.25,243,1,0,1.6,4.0,2025-02-15T17:30:00Z,45,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,13297,1,2,1,9.0,1,-931,192,1123,45,True,0
Craig Dawson,DEF,Wolves,-1.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,15265,0,1,2,0.0,0,-212,179,391,43,False,0
Jordan Ayew,MID,Leicester,1.5,0,0,4,1,1.6,192,0.03,0.03,0.00,0.55,245,0,0,1.9,7.2,2025-02-15T12:30:00Z,74,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,18974,1,2,0,10.0,2,-459,625,1084,52,True,1
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,31088,0,3,1,0.0,0,-717,45,762,46,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,2,0,1.5,166,0.00,0.00,0.00,0.83,242,0,0,0.1,0.0,2025-02-14T20:00:00Z,25,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,12081,0,0,3,0.0,1,-2,158,160,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,25,0,920,0,1,1,0.0,0,-7,0,7,40,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2025-02-19T19:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,920,0,2,2,0.0,0,-7,0,7,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,22480,0,0,4,0.0,0,-98,0,98,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,25,0,2325,0,3,1,0.0,0,-71,0,71,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,2.0,0,0,7,0,11.4,206,0.01,0.01,0.00,0.25,243,1,0,2.3,11.2,2025-02-15T17:30:00Z,45,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,5278,1,2,1,0.0,1,-30,141,171,48,True,0
Jannik Vestergaard,DEF,Leicester,0.1,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,204001,0,2,0,0.0,0,769,9702,8933,39,True,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,1395,0,0,4,0.0,0,-103,54,157,45,True,0
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,197527,0,2,0,0.0,0,-3809,1736,5545,39,True,0
Bruno Borges Fernandes,MID,Man Utd,2.0,0,0,28,0,60.8,366,0.17,0.19,0.02,2.23,249,1,0,9.6,33.6,2025-02-16T16:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,25,0,938071,1,0,1,2.0,2,-100598,15453,116051,83,False,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,25,0,14370,0,3,1,0.0,0,-467,24,491,44,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,25,0,6645,0,0,4,0.0,0,-49,0,49,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,25,0,3830,0,0,3,0.0,0,-17,0,17,50,True,0
Rasmus Højlund,FWD,Man Utd,1.3,0,0,5,0,2.1,375,0.00,0.08,0.08,2.23,249,1,0,5.1,5.4,2025-02-16T16:30:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,25,0,107920,1,0,1,43.0,2,-6093,2499,8592,69,False,0
Callum Wilson,FWD,Newcastle,0.3,0,0,2,0,0.0,421,0.00,0.00,0.00,0.62,247,1,0,0.0,0.0,2025-02-15T15:00:00Z,17,0,0,0,0,0,0,0,False,13,0,0,0,0,25,0,6297,0,0,4,0.0,1,979,1211,232,69,False,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,35412,0,1,0,0.0,0,-1199,30,1229,55,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,243,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,3112,0,2,1,0.0,0,-40,0,40,45,True,0
Oliver Skipp,MID,Leicester,-0.2,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2025-02-15T12:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,25,0,4347,0,2,0,0.0,0,-65,68,133,47,True,0
Tomáš Souček,MID,West Ham,1.0,0,0,1,0,1.7,530,0.02,0.14,0.12,1.46,250,1,0,1.4,4.8,2025-02-15T15:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,25,0,174540,1,1,0,7.0,0,-8929,3061,11990,49,True,1
Taylor Harwood-Bellis,DEF,Southampton,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,25,0,746761,0,3,1,0.0,0,-43443,1638,45081,40,True,0
Alphonse Areola,GK,West Ham,2.7,0,0,18,0,0.0,513,0.00,0.00,0.00,1.66,250,1,0,4.1,41.0,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,25,4,423146,1,1,0,0.0,3,3884,10722,6838,42,True,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,25,0,348699,0,0,1,0.0,0,-85209,6758,91967,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,46727,0,0,1,0.0,0,-4612,2115,6727,68,True,0
