name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Mitoma Kaoru,MID,Brighton,3.3,0,0,18,0,27.8,136,0.13,0.16,0.03,4.16,54,4,0,5.9,12.8,2024-09-28T14:00:00Z,90,False,6,0,0,0,0,6,0,890413,1,2,4,18.0,2,-189153,34407,223560,67,False,0
Boubakary Soumaré,MID,Leicester,-1.5,0,0,0,0,0.0,285,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,1,0,0,0,0,6,0,18525,0,2,4,0.0,0,-1337,855,2192,45,False,0
Chris Wood,FWD,Nott'm Forest,4.0,0,0,3,0,1.3,447,0.02,0.02,0.00,1.33,59,1,0,0.5,3.4,2024-09-28T14:00:00Z,90,False,9,0,0,0,0,6,0,1157052,1,1,0,0.0,2,368242,488821,120579,62,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,9,0,0,0,0,6,0,3170,0,1,0,0.0,0,-314,0,314,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,1.0,0,0,2,0,1.9,214,0.01,0.06,0.05,0.02,55,0,0,0.4,0.0,2024-09-28T14:00:00Z,17,False,8,0,0,0,0,6,0,8082,0,1,2,4.0,1,-387,529,916,48,False,0
Milos Kerkez,DEF,Bournemouth,1.8,0,0,3,0,2.8,70,0.01,0.03,0.02,0.60,52,1,0,1.9,8.4,2024-09-30T19:00:00Z,90,False,17,0,0,0,0,6,0,54714,1,1,3,8.0,1,12173,22126,9953,45,True,1
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,2168,0,2,4,0.0,0,-353,0,353,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,185452,0,2,4,0.0,0,-36980,1117,38097,45,False,0
Arijanet Muric,GK,Ipswich,4.2,0,0,1,0,0.0,568,0.00,0.00,0.00,0.82,56,2,0,0.7,6.8,2024-09-29T13:00:00Z,90,False,2,0,0,0,0,6,1,91063,1,2,2,0.0,1,18820,33420,14600,44,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,6605,0,2,4,0.0,0,-566,0,566,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,9,0,0,0,0,6,0,160534,0,1,0,0.0,0,-52605,256,52861,45,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,False,18,0,0,0,0,6,0,6107,0,3,0,0.0,0,-831,0,831,45,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,False,14,0,0,0,0,6,0,53501,0,3,0,0.0,0,-128,2683,2811,40,False,0
Conor Coady,DEF,Leicester,-1.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,1,0,0,0,0,6,0,30887,0,2,4,0.0,0,1713,3760,2047,40,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,4,0,0,0,0,6,0,15822,0,1,1,0.0,0,-604,467,1071,44,False,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,7,0,0,0,0,6,0,6950,0,1,2,0.0,0,-1016,60,1076,54,True,0
Adam Webster,DEF,Brighton,-0.3,0,0,-6,0,1.1,147,0.01,0.01,0.00,3.85,54,4,0,1.1,9.6,2024-09-28T14:00:00Z,56,False,6,0,0,0,0,6,0,10386,1,2,4,0.0,-1,-443,440,883,44,False,0
Thomas Partey,MID,Arsenal,3.5,0,0,20,0,23.9,20,0.09,0.09,0.00,0.32,51,2,0,4.2,13.6,2024-09-28T14:00:00Z,84,False,11,0,0,0,0,6,0,154561,1,2,4,4.0,2,-151,20855,21006,50,True,0
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,16,0,0,0,0,6,0,12654,0,1,0,0.0,0,-909,448,1357,53,False,0
Kasey McAteer,MID,Leicester,-1.5,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,1,0,0,0,0,6,0,3771,0,2,4,0.0,0,-330,122,452,49,False,0
Curtis Jones,MID,Liverpool,1.3,0,0,6,0,0.3,324,0.01,0.10,0.09,0.01,60,0,0,2.6,8.2,2024-09-28T16:30:00Z,17,False,20,0,0,0,0,6,0,6572,0,2,1,17.0,1,-101,424,525,53,False,0
Wes Burns,MID,Ipswich,0.8,0,0,3,0,0.1,264,0.00,0.16,0.16,0.15,56,0,0,0.6,1.2,2024-09-29T13:00:00Z,21,False,2,0,0,0,0,6,0,4091,0,2,2,5.0,1,-119,231,350,49,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,19,0,0,0,0,6,0,322,0,1,1,0.0,0,-32,11,43,50,True,0
Yunus Emre Konak,MID,Brentford,0.7,0,0,1,0,0.5,97,0.00,0.00,0.00,0.06,53,0,0,0.1,0.0,2024-09-28T14:00:00Z,5,False,19,0,0,0,0,6,0,7047,0,1,1,0.0,1,-5,631,636,45,True,0
Max Kilman,DEF,West Ham,1.0,0,0,9,0,11.6,524,0.02,0.02,0.00,0.37,53,1,0,3.4,22.0,2024-09-28T14:00:00Z,90,False,4,0,0,0,0,6,0,284820,1,1,1,0.0,1,-27960,10116,38076,45,False,1
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,608,0,2,4,0.0,0,-33,0,33,55,False,0
Alex Murphy,DEF,Newcastle,-0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,13,0,0,0,0,6,0,99769,0,1,1,0.0,0,-914,6533,7447,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,2,0,0,0,0,6,0,11193,0,2,2,0.0,0,-1125,0,1125,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,3.5,0,0,8,0,15.1,571,0.17,0.17,0.00,0.00,58,0,0,2.9,7.4,2024-09-28T11:30:00Z,9,False,15,0,0,0,0,6,0,213854,0,1,1,6.0,1,75361,103024,27663,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.7,0,0,-5,0,4.8,520,0.01,0.03,0.02,0.26,53,1,0,0.2,0.0,2024-09-28T14:00:00Z,45,False,4,0,0,0,0,6,0,62869,1,1,1,1.0,0,-689,4593,5282,44,False,1
Abdoulaye Doucouré,MID,Everton,1.3,0,0,7,0,13.0,217,0.02,0.02,0.00,0.95,55,1,0,2.3,10.4,2024-09-28T14:00:00Z,90,False,7,0,0,0,0,6,0,25555,1,1,2,0.0,2,-2326,806,3132,52,True,0
Alfie Pond,DEF,Wolves,0.5,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,0,0,2,1,0.0,0,0,0,0,40,True,0
José Malheiro de Sá,GK,Wolves,-0.5,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,169043,0,2,1,0.0,0,-17038,1492,18530,44,True,0
Alexander Isak,FWD,Newcastle,1.9,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,13,0,0,0,0,6,0,2157666,0,1,1,0.0,0,-959259,13064,972323,83,True,0
Yves Bissouma,MID,Spurs,0.2,0,0,0,0,0.0,482,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,False,14,0,0,0,0,6,0,37709,0,3,0,0.0,0,-2183,3848,6031,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,18559,0,2,4,0.0,0,-1292,0,1292,59,True,0
Philip Billing,MID,Bournemouth,0.8,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,17,0,0,0,0,6,0,6147,0,1,3,0.0,0,-54,685,739,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.2,0,0,0,0,0.0,548,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,7194,0,2,1,0.0,0,-502,171,673,53,True,0
Brajan Gruda,MID,Brighton,0.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,2237,0,2,4,0.0,0,-206,26,232,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,15,0,0,0,0,6,0,138771,0,1,1,0.0,0,-59230,3682,62912,64,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,30085,0,2,4,0.0,0,-4873,0,4873,44,True,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,8,0,0,0,0,6,0,813,0,1,2,0.0,0,51,196,145,45,False,0
Craig Dawson,DEF,Wolves,0.2,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,18096,0,2,1,0.0,0,-2177,467,2644,45,True,0
Jordan Ayew,MID,Leicester,-0.2,0,0,3,0,0.0,192,0.00,0.00,0.00,1.18,51,2,0,0.0,0.0,2024-09-28T14:00:00Z,5,False,1,0,0,0,0,6,0,23796,0,2,4,0.0,1,-3210,480,3690,53,False,0
Marcos Senesi,DEF,Bournemouth,1.5,0,0,12,0,1.2,79,0.16,0.16,0.00,0.60,52,1,0,3.5,31.8,2024-09-30T19:00:00Z,90,False,17,0,0,0,0,6,0,63826,1,1,3,2.0,2,-2169,5075,7244,48,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.2,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,14729,0,2,4,0.0,0,-1265,386,1651,57,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,10,0,0,0,0,6,0,1327,0,2,2,0.0,0,-73,0,73,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,15,0,0,0,0,6,0,28273,0,1,1,0.0,0,-2374,0,2374,53,False,0
Maxwel Cornet,MID,Southampton,-0.2,0,0,9,0,1.5,515,0.00,0.16,0.16,0.97,52,3,0,1.3,6.2,2024-09-30T19:00:00Z,45,False,3,0,0,0,0,6,0,3073,1,1,3,5.0,1,-255,76,331,49,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.8,0,0,17,0,13.3,206,0.03,0.05,0.02,0.89,55,2,0,3.6,17.8,2024-09-28T14:00:00Z,90,False,8,0,0,0,0,6,0,5716,1,1,2,5.0,2,-245,276,521,49,False,0
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,1,0,0,0,0,6,0,263056,0,2,4,0.0,0,-33282,6098,39380,40,False,0
Luke Thomas,DEF,Leicester,-1.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,1,0,0,0,0,6,0,49712,0,2,4,0.0,0,-936,2541,3477,40,False,0
Bruno Borges Fernandes,MID,Man Utd,2.0,0,0,-7,0,1.2,366,0.02,0.02,0.00,1.99,57,3,0,0.0,0.0,2024-09-29T15:30:00Z,41,False,18,0,0,0,1,6,0,964418,1,3,0,0.0,-2,-179006,22637,201643,83,True,0
Adam Smith,DEF,Bournemouth,3.2,0,0,8,0,2.6,81,0.01,0.01,0.00,0.60,52,1,0,0.8,5.8,2024-09-30T19:00:00Z,90,False,17,0,0,0,0,6,0,22419,1,1,3,0.0,2,2993,5177,2184,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,13,0,0,0,0,6,0,10326,0,1,1,0.0,0,-1039,0,1039,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,5471,0,2,4,0.0,0,-836,0,836,50,False,0
Rasmus Højlund,FWD,Man Utd,0.5,0,0,2,0,0.3,375,0.01,0.01,0.00,1.73,57,1,0,0.0,0.0,2024-09-29T15:30:00Z,17,False,18,0,0,0,0,6,0,45291,0,3,0,0.0,1,6808,9198,2390,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2024-09-28T11:30:00Z,0,False,13,0,0,0,0,6,0,3977,0,1,1,0.0,0,-275,123,398,69,True,0
Crysencio Summerville,MID,West Ham,1.0,0,0,2,0,3.3,587,0.00,0.05,0.05,0.04,53,0,0,0.9,1.0,2024-09-28T14:00:00Z,14,False,4,0,0,0,0,6,0,47946,0,1,1,5.0,1,-3005,3028,6033,58,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,8,0,0,0,0,6,0,6640,0,1,2,0.0,0,-1581,0,1581,45,False,0
Oliver Skipp,MID,Leicester,-0.5,0,0,1,0,0.3,501,0.00,0.00,0.00,3.68,51,2,0,0.6,5.2,2024-09-28T14:00:00Z,90,False,1,0,0,0,0,6,0,4731,1,2,4,0.0,1,-344,231,575,49,False,1
Tomáš Souček,MID,West Ham,3.7,0,3,34,0,44.4,530,0.08,0.30,0.22,0.37,53,1,1,13.3,58.0,2024-09-28T14:00:00Z,90,False,4,0,0,0,0,6,0,262770,1,1,1,31.0,10,-49555,6057,55612,50,False,0
Taylor Harwood-Bellis,DEF,Southampton,2.8,0,0,20,0,2.0,461,0.02,0.18,0.16,1.38,52,3,1,8.4,47.6,2024-09-30T19:00:00Z,90,False,3,0,0,0,0,6,0,1026628,1,1,3,34.0,7,-67835,44498,112333,40,False,0
Alphonse Areola,GK,West Ham,2.0,0,0,9,0,0.0,513,0.00,0.00,0.00,0.37,53,1,0,1.4,14.0,2024-09-28T14:00:00Z,90,False,4,0,0,0,0,6,2,765765,1,1,1,0.0,2,-54125,16640,70765,45,False,0
Lisandro Martínez,DEF,Man Utd,2.8,0,0,2,0,10.9,380,0.03,0.27,0.24,4.59,57,3,0,5.5,17.2,2024-09-29T15:30:00Z,90,False,18,0,0,0,0,6,0,520368,1,3,0,27.0,0,-5688,30272,35960,45,True,1
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,False,14,0,0,0,0,6,0,42310,0,3,0,0.0,0,-4408,128,4536,69,False,0
Joško Gvardiol,DEF,Man City,4.2,0,1,28,0,17.7,350,0.02,0.10,0.08,1.57,58,1,1,9.2,49.0,2024-09-28T11:30:00Z,90,False,15,0,0,0,0,6,0,2205744,1,1,1,25.0,9,-320020,68614,388634,59,False,0
Harry Clarke,DEF,Ipswich,-0.4,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,2,0,0,0,0,6,0,2349,0,2,2,0.0,0,-78,118,196,40,True,0
Joachim Andersen,DEF,Fulham,4.0,0,2,28,1,2.1,191,0.02,0.08,0.06,0.80,59,0,0,4.6,39.4,2024-09-28T14:00:00Z,90,False,16,0,0,0,0,6,0,1005530,1,1,0,4.0,8,-90997,12234,103231,44,False,0
Moisés Caicedo Corozo,MID,Chelsea,3.2,0,0,17,0,20.8,157,0.10,0.10,0.00,1.11,54,2,0,3.6,13.2,2024-09-28T14:00:00Z,90,False,5,0,0,0,0,6,0,98463,1,2,4,2.0,2,25548,33768,8220,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.8,0,0,13,0,25.3,368,0.07,0.24,0.17,2.60,57,2,0,5.1,11.6,2024-09-29T15:30:00Z,45,False,18,0,0,0,0,6,0,50435,0,3,0,14.0,1,-5826,1737,7563,49,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,7,0,0,0,0,6,0,6322,0,1,2,0.0,0,216,787,571,40,True,0
Jhon Durán,FWD,Aston Villa,4.5,0,0,7,0,10.3,38,0.00,0.00,0.00,0.63,56,1,0,1.9,8.4,2024-09-29T13:00:00Z,26,False,10,0,0,0,0,6,0,641783,0,2,2,0.0,1,218045,272218,54173,62,False,0
Jacob Murphy,MID,Newcastle,2.3,0,0,10,0,25.0,402,0.07,0.07,0.00,0.91,58,1,0,3.8,9.0,2024-09-28T11:30:00Z,90,False,13,0,0,0,0,6,0,56277,1,1,1,4.0,2,-17377,1843,19220,52,True,0
Sean Longstaff,MID,Newcastle,0.3,0,0,4,0,0.0,410,0.00,0.21,0.21,0.24,58,0,0,0.5,1.2,2024-09-28T11:30:00Z,12,False,13,0,0,0,0,6,0,67368,0,1,1,4.0,1,-13122,2019,15141,48,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,10,0,0,0,0,6,0,45083,0,2,2,0.0,0,-8790,0,8790,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,0.0,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,8,0,0,0,0,6,0,15331,0,1,2,0.0,0,-1526,345,1871,44,False,0
Ryan Manning,DEF,Southampton,-0.5,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,3,0,0,0,0,6,0,6463,0,1,3,0.0,0,-311,67,378,44,False,0
Vitalii Mykolenko,DEF,Everton,1.0,0,0,3,0,15.7,231,0.11,0.13,0.02,0.95,55,1,0,2.9,9.8,2024-09-28T14:00:00Z,90,False,7,0,0,0,0,6,0,455994,1,1,2,3.0,2,-20069,100226,120295,43,True,0
Ryan Christie,MID,Bournemouth,2.2,0,0,13,0,12.7,63,0.01,0.05,0.04,0.60,52,1,0,3.6,17.8,2024-09-30T19:00:00Z,90,False,17,0,0,0,0,6,0,20680,1,1,3,5.0,2,-1345,1077,2422,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2024-09-28T16:30:00Z,0,False,12,0,0,0,0,6,0,15430,0,2,1,0.0,0,-2082,0,2082,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,2.5,0,0,7,0,0.0,152,0.00,0.00,0.00,0.60,52,1,0,1.6,16.2,2024-09-30T19:00:00Z,90,False,17,0,0,0,0,6,2,78472,1,1,3,0.0,2,25458,32104,6646,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,19,0,0,0,0,6,0,1996,0,1,1,0.0,0,-218,0,218,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,7,0,0,0,0,6,0,1125,0,1,2,0.0,0,-4,171,175,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,0,0,0.0,433,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,9,0,0,0,0,6,0,206830,0,1,0,0.0,0,-148962,3863,152825,63,True,0
Noni Madueke,MID,Chelsea,3.2,1,0,13,0,1.2,177,0.00,0.23,0.23,0.88,54,2,0,1.0,1.2,2024-09-28T14:00:00Z,62,False,5,0,0,0,0,6,0,1086672,1,2,4,8.0,5,-180325,96757,277082,66,True,0
Nélson Cabral Semedo,DEF,Wolves,0.2,0,0,3,0,11.3,559,0.01,0.02,0.01,2.54,60,2,0,2.1,7.4,2024-09-28T16:30:00Z,90,False,12,0,0,0,0,6,0,7652,1,2,1,2.0,1,-784,795,1579,45,True,0
Tommy Doyle,MID,Wolves,0.5,0,0,3,0,0.6,544,0.01,0.01,0.00,0.15,60,0,0,0.2,1.2,2024-09-28T16:30:00Z,13,False,12,0,0,0,0,6,0,4296,0,2,1,0.0,1,-251,101,352,49,True,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,False,18,0,0,0,0,6,0,25486,0,3,0,0.0,0,-378,1159,1537,40,True,0
Lucas Bergvall,MID,Spurs,0.8,0,0,3,0,4.6,481,0.10,0.12,0.02,0.19,57,0,0,0.6,0.8,2024-09-29T15:30:00Z,13,False,14,0,0,0,0,6,0,97251,0,3,0,1.0,1,-8560,5206,13766,45,False,0
