first_name,second_name,id
Cheikhou,Kouyaté,412
Joel,Ward,441
Jaroslaw,Jach,442
Pape,Souaré,443
Connor,Wickham,444
Sullay,Kaikai,477
Max,Meyer,486
Jordan,Ayew,505
Joe,Tupper,576
Lucas,Perri,584
Michy,Batshuayi,592
Sam,Woods,609
Luke,Dreher,618
Nikola,Tavares,619
Jordan,Pickford,154
Maarten,Stekelenburg,155
Leighton,Baines,156
Seamus,Coleman,157
Phil,Jagielka,158
Ashley,Williams,159
Mason,Holgate,160
Jonjoe,Kenny,161
Michael,Keane,162
Cuco,Martina,163
Theo,Walcott,164
Yannick,Bolasie,165
James,McCarthy,166
Morgan,Schneiderlin,167
Idrissa,Gueye,168
Tom,Davies,169
Ademola,Lookman,170
Davy,Klaassen,171
Gylfi,Sigurdsson,172
Nikola,Vlasic,173
Beni,Baningime,174
Dominic,Calvert-Lewin,175
Cenk,Tosun,177
Richarlison,de Andrade,393
Kevin,Mirallas,469
Sandro,Ramírez,470
Lucas,Digne,484
Yerry,Mina,506
Bernard,Anício Caldeira Duarte,507
André Filipe,Tavares Gomes,508
Kurt,Zouma,526
Kieran,Dowell,528
Tyias,Browning,532
Calum,Chambers,9
Marcus,Bettinelli,178
Tim,Ream,180
Denis,Odoi,181
Tom,Cairney,182
Kevin,McDonald,183
Ryan,Sessegnon,184
Stefan,Johansen,185
Floyd,Ayité,186
Neeskens,Kebano,187
Rui Pedro,da Rocha Fonte,188
Aboubakar,Kamara,189
Maxime,Le Marchand,455
Jean Michael,Seri,456
Cyrus,Christie,460
Fabricio,Agosto Ramírez,474
André,Schürrle,478
Aleksandar,Mitrovic,480
Alfie,Mawson,487
Sergio,Rico,509
Joe,Bryan,510
Timothy,Fosu-Mensah,511
André-Frank,Zambo Anguissa,512
Luciano,Vietto,513
Ibrahima,Cissé,521
Zeze Steven,Sessegnon,541
Ryan,Babel,575
Håvard,Nordtveit,593
Lazar,Markovic,594
Harvey,Elliott,610
Luca,De La Torre,621
Jason,Puncheon,146
Ben,Hamer,190
Jonas,Lössl,191
Christopher,Schindler,192
Chris,Löwe,193
Tommy,Smith,194
Mathias,Jorgensen,195
Scott,Malone,196
Florent,Hadergjonaj,197
Terence,Kongolo,198
Aaron,Mooy,199
Rajiv,van La Parra,200
Jonathan,Hogg,201
Philip,Billing,202
Tom,Ince,203
Danny,Williams,204
Abdelhamid,Sabiri,205
Alex,Pritchard,206
Ramadan,Sobhi,207
Juninho,Bacuna,208
Collin,Quaner,209
Laurent,Depoitre,210
Steve,Mounie,211
Elias,Kachunga,212
Erik,Durm,461
Adama,Diakhaby,471
Isaac,Mbenza,514
Jon Gorenc,Stankovic,522
Ryan,Schofield,533
Karlan,Grant,585
Joel,Coleman,598
Demeaco,Duhaney,601
Matthew,Daly,606
Aaron,Rowe,607
Kasper,Schmeichel,213
Eldin,Jakupovic,214
Wes,Morgan,215
Christian,Fuchs,216
Danny,Simpson,217
Yohan,Benalouane,218
Benjamin,Chilwell,219
Harry,Maguire,220
Ricardo Domingos,Barbosa Pereira,221
Jonny,Evans,222
Marc,Albrighton,224
Demarai,Gray,225
Daniel,Amartey,226
Wilfred,Ndidi,227
Vicente,Iborra,228
Matty,James,229
Hamza,Choudhury,230
Adrien Sebastian,Perruchet Silva,231
Fousseni,Diabaté,232
James,Maddison,233
Jamie,Vardy,234
Shinji,Okazaki,235
Kelechi,Iheanacho,236
Danny,Ward,457
Rachid,Ghezzal,492
Filip,Benkovic,501
Çaglar,Söyüncü,515
Nampalys,Mendy,527
Josh,Knight,558
Harvey,Barnes,571
Youri,Tielemans,591
Simon,Mignolet,237
Loris,Karius,238
Dejan,Lovren,239
Alberto,Moreno,240
Joseph,Gomez,242
Joel,Matip,243
Ragnar,Klavan,244
Trent,Alexander-Arnold,245
Virgil,van Dijk,246
Andrew,Robertson,247
Alex,Oxlade-Chamberlain,248
Jordan,Henderson,249
Adam,Lallana,250
Sadio,Mané,251
Georginio,Wijnaldum,252
Mohamed,Salah,253
James,Milner,254
Fabio Henrique,Tavares,255
Naby,Keita,256
Roberto,Firmino,257
Xherdan,Shaqiri,462
Alisson,Ramses Becker,468
Daniel,Sturridge,472
Divock,Origi,543
Rafael,Camacho,557
Curtis,Jones,597
Riyad,Mahrez,223
Ederson,Santana de Moraes,260
Claudio,Bravo,261
John,Stones,262
Vincent,Kompany,263
Nicolás,Otamendi,264
Kyle,Walker,265
Danilo Luiz,da Silva,266
Benjamin,Mendy,267
Aymeric,Laporte,268
Fabian,Delph,269
Raheem,Sterling,270
David,Silva,271
Fernando,Luiz Rosa,272
Kevin,De Bruyne,273
Ilkay,Gündogan,274
Leroy,Sané,275
Bernardo Mota,Veiga de Carvalho e Silva,276
Phil,Foden,277
Brahim,Diaz,278
Oleksandr,Zinchenko,279
Sergio,Agüero,280
Gabriel Fernando,de Jesus,281
Arijanet,Muric,529
Philippe,Sandler,604
David,de Gea,282
Sergio,Romero,283
Chris,Smalling,284
Phil,Jones,285
Luke,Shaw,286
Marcos,Rojo,287
Antonio,Valencia,288
Matteo,Darmian,289
Daley,Blind,290
Eric,Bailly,291
Victor,Lindelöf,292
Ashley,Young,293
José Diogo,Dalot Teixeira,294
Alexis,Sánchez,295
Nemanja,Matic,296
Juan,Mata,297
Marouane,Fellaini,298
Ander,Herrera,299
Jesse,Lingard,300
Anthony,Martial,301
Paul,Pogba,302
Scott,McTominay,303
Frederico,Rodrigues de Paula Santos,304
Marcus,Rashford,305
Romelu,Lukaku,306
Andreas,Pereira,481
Lee,Grant,520
Angel,Gomes,568
James,Garner,602
Tahith,Chong,603
Mason,Greenwood,608
Robert,Elliot,307
Karl,Darlow,308
Martin,Dubravka,309
DeAndre,Yedlin,310
Ciaran,Clark,311
Jamaal,Lascelles,312
Paul,Dummett,313
Florian,Lejeune,314
Javier,Manquillo,315
Chancel,Mbemba,316
Matt,Ritchie,317
Jonjo,Shelvey,318
Mohamed,Diamé,319
Christian,Atsu,320
Jacob,Murphy,321
Mikel,Merino,322
Isaac,Hayden,323
Sung-yueng,Ki,324
Dwight,Gayle,325
Ayoze,Pérez,326
Jose Luis,Mato Sanmartín,327
Robert Kenedy,Nunes do Nascimento,458
Fabian,Schär,482
Yoshinori,Muto,488
Salomón,Rondón,493
Federico,Fernández,516
Jamie,Sterry,530
Sean,Longstaff,531
Frederick,Woodman,553
Callum,Roberts,577
Miguel,Almirón,587
Antonio,Barreca,588
Kelland,Watts,622
Lewis,Cass,623
Danny,Ings,258
Alex,McCarthy,328
Fraser,Forster,329
Ryan,Bertrand,330
Maya,Yoshida,331
Cédric,Soares,332
Jack,Stephens,333
Sam,McQueen,334
Jan,Bednarek,335
Wesley,Hoedt,336
Steven,Davis,337
James,Ward-Prowse,338
Oriol,Romeu Vidal,339
Pierre-Emile,Højbjerg,340
Sofiane,Boufal,341
Joshua,Sims,342
Nathan,Redmond,343
Mario,Lemina,344
Stuart,Armstrong,345
Mohamed,Elyounoussi,346
Shane,Long,347
Charlie,Austin,348
Manolo,Gabbiadini,349
Guido,Carrillo,350
Angus,Gunn,452
Jannik,Vestergaard,463
Matt,Targett,479
Michael,Obafemi,550
Yan,Valery,556
Tyreke,Johnson,562
Kayne,Ramsay,565
Callum,Slattery,570
Sam,Gallagher,574
Alfie,Jones,595
Hugo,Lloris,351
Michel,Vorm,352
Toby,Alderweireld,353
Danny,Rose,354
Jan,Vertonghen,355
Ben,Davies,356
Kieran,Trippier,357
Kyle,Walker-Peters,358
Davinson,Sánchez,359
Serge,Aurier,360
Eric,Dier,361
Mousa,Dembélé,362
Erik,Lamela,363
Christian,Eriksen,364
Bamidele,Alli,365
Victor,Wanyama,366
Heung-Min,Son,367
Harry,Winks,368
Moussa,Sissoko,369
Lucas,Rodrigues Moura da Silva,370
Fernando,Llorente,371
Harry,Kane,372
Georges-Kévin,Nkoudou,497
Luke,Amos,523
Paulo,Gazzaniga,536
Alfie,Whiteman,538
Oliver,Skipp,540
Juan,Foyth,549
Timothy,Eyoma,561
Kazaiah,Sterling,578
George,Marsh,612
Vincent,Janssen,614
Heurelho,Gomes,373
Pontus,Dahlberg,374
Younes,Kaboul,375
Craig,Cathcart,376
Sebastian,Prödl,377
José,Holebas,378
Miguel,Britos,379
Christian,Kabasele,380
Daryl,Janmaat,381
Adrian,Mariappa,382
Francisco,Femenía Far,383
Marvin,Zeegelaar,384
Marc,Navarro,385
Adam,Masina,386
Nathaniel,Chalobah,387
Tom,Cleverley,388
Etienne,Capoue,389
Abdoulaye,Doucouré,390
Roberto,Pereyra,391
Will,Hughes,392
Gerard,Deulofeu,394
Andre,Gray,395
Troy,Deeney,396
Stefano,Okaka,397
Jerome,Sinclair,398
Ben,Foster,445
Ken,Sema,446
Domingos,Quina,517
Isaac,Success Ajayi,524
Ben,Wilmot,544
Adalberto,Peñaranda,554
Adrián,San Miguel del Castillo,399
Lukasz,Fabianski,400
Winston,Reid,401
Aaron,Cresswell,402
Angelo,Ogbonna,403
Sam,Byram,404
Pablo,Zabaleta,405
Declan,Rice,406
Reece,Oxford,407
Ryan,Fredericks,408
Issa,Diop,409
Arthur,Masuaku,410
Mark,Noble,411
Pedro,Obiang,413
Manuel,Lanzini,414
Michail,Antonio,415
Edimilson,Fernandes,416
Marko,Arnautovic,417
Andy,Carroll,418
Javier,Hernández Balcázar,419
Jordan,Hugill,420
Jack,Wilshere,447
Andriy,Yarmolenko,453
Fabián,Balbuena,464
Felipe Anderson,Pereira Gomes,465
Robert,Snodgrass,489
Lucas,Pérez,502
Carlos,Sánchez,518
Grady,Diangana,539
Joe,Powell,547
Conor,Coventry,548
Alexandre Nascimento,Costa Silva,560
Samir,Nasri,569
Ben,Johnson,605
Nathan,Holland,611
John,Ruddy,421
Will,Norris,422
Willy,Boly,423
Barry,Douglas,424
Matt,Doherty,425
Romain,Saïss,426
Ryan,Bennett,427
Danny,Batth,428
Roderick Jefferson,Gonçalves Miranda,429
Conor,Coady,430
Rúben Gonçalo,Silva Nascimento Vinagre,431
Diogo,Jota,432
Rúben Diogo,da Silva Neves,433
Ivan,Cavaleiro,434
Hélder,Costa,435
Bright,Enobakhare,436
Raúl,Jiménez,437
Bonatini Lohner Maia,Bonatini,438
Morgan,Gibbs-White,448
Rafa,Mir,449
Rui Pedro,dos Santos Patrício,454
João Filipe Iria,Santos Moutinho,475
Jonathan,Castro Otto,483
Adama,Traoré,500
Leander,Dendoncker,519
Kortney,Hause,525
Ryan John,Giles,555
Max,Kilman,567
Cameron,John,596
