team_id,gw,second_name,player_id,position,multiplier
24513,16,Kane,338,11,2
24513,16,Button,48,12,0
24513,16,Cantwell,287,13,0
24513,16,Kelly,128,14,0
24513,16,Rico,65,15,0
24513,17,Pope,93,1,1
24513,17,Alexander-Arnold,182,2,1
24513,17,Lundstram,297,3,1
24513,17,Aurier,336,4,1
24513,17,Alli,344,5,1
24513,17,Zaha,133,6,1
24513,17,De Bruyne,215,7,1
24513,17,Salah,191,8,2
24513,17,Ings,313,9,1
24513,17,Rashford,233,10,1
24513,17,Kane,338,11,1
24513,17,Button,48,12,0
24513,17,Kelly,128,13,0
24513,17,Cantwell,287,14,0
24513,17,Rico,65,15,0
24513,18,Pope,93,1,1
24513,18,Kelly,128,2,1
24513,18,Lundstram,297,3,1
24513,18,Aurier,336,4,1
24513,18,Cantwell,287,5,1
24513,18,Alli,344,6,1
24513,18,Zaha,133,7,1
24513,18,De Bruyne,215,8,1
24513,18,Ings,313,9,1
24513,18,Rashford,233,10,2
24513,18,Kane,338,11,1
24513,18,Button,48,12,0
24513,18,Rico,65,13,0
24513,18,Salah,191,14,0
24513,18,Alexander-Arnold,182,15,0
24513,19,Pope,93,1,1
24513,19,Lundstram,297,2,1
24513,19,Aurier,336,3,1
24513,19,Alexander-Arnold,182,4,1
24513,19,Pogba,238,5,1
24513,19,Zaha,133,6,1
24513,19,De Bruyne,215,7,1
24513,19,Salah,191,8,1
24513,19,Cantwell,287,9,1
24513,19,Rashford,233,10,1
24513,19,Kane,338,11,2
24513,19,Button,48,12,0
24513,19,Ings,313,13,0
24513,19,Kelly,128,14,0
24513,19,Rico,65,15,0
24513,20,Pope,93,1,1
24513,20,Aurier,336,2,1
24513,20,Alexander-Arnold,182,3,1
24513,20,Rico,65,4,1
24513,20,De Bruyne,215,5,1
24513,20,Salah,191,6,1
24513,20,Grealish,29,7,1
24513,20,Cantwell,287,8,1
24513,20,Ings,313,9,1
24513,20,Rashford,233,10,1
24513,20,Agüero,210,11,2
24513,20,Button,48,12,0
24513,20,Pogba,238,13,0
24513,20,Kelly,128,14,0
24513,20,Lundstram,297,15,0
24513,21,Pope,93,1,1
24513,21,Kelly,128,2,1
24513,21,Aurier,336,3,1
24513,21,Alexander-Arnold,182,4,1
24513,21,De Bruyne,215,5,1
24513,21,Salah,191,6,1
24513,21,Grealish,29,7,1
24513,21,Mahrez,217,8,2
24513,21,Cantwell,287,9,1
24513,21,Ings,313,10,1
24513,21,Rashford,233,11,1
24513,21,Button,48,12,0
24513,21,Agüero,210,13,0
24513,21,Lundstram,297,14,0
24513,21,Rico,65,15,0
24513,22,Pope,93,1,1
24513,22,Holgate,478,2,1
24513,22,Lundstram,297,3,1
24513,22,Alexander-Arnold,182,4,1
24513,22,Mahrez,217,5,1
24513,22,Grealish,29,6,1
24513,22,De Bruyne,215,7,1
24513,22,Salah,191,8,1
24513,22,Ings,313,9,1
24513,22,Rashford,233,10,1
24513,22,Agüero,210,11,2
24513,22,Button,48,12,0
24513,22,Cantwell,287,13,0
24513,22,Aurier,336,14,0
24513,22,Kelly,128,15,0
24513,23,Pope,93,1,1
24513,23,Aurier,336,2,1
24513,23,Alexander-Arnold,182,3,1
24513,23,Holgate,478,4,1
24513,23,De Bruyne,215,5,1
24513,23,Cantwell,287,6,1
24513,23,Salah,191,7,1
24513,23,Mahrez,217,8,1
24513,23,Grealish,29,9,1
24513,23,Ings,313,10,1
24513,23,Agüero,210,11,2
24513,23,Button,48,12,0
24513,23,Rashford,233,13,0
24513,23,Lundstram,297,14,0
24513,23,Kelly,128,15,0
24513,24,Pope,93,1,1
24513,24,Robertson,181,2,1
24513,24,Aurier,336,3,1
24513,24,Alexander-Arnold,182,4,1
24513,24,Holgate,478,5,1
24513,24,Mahrez,217,6,1
24513,24,Grealish,29,7,1
24513,24,De Bruyne,215,8,1
24513,24,Salah,191,9,2
24513,24,Calvert-Lewin,147,10,1
24513,24,Agüero,210,11,1
24513,24,Button,48,12,0
24513,24,Ings,313,13,0
24513,24,Cantwell,287,14,0
24513,24,Lundstram,297,15,0
24513,25,Pope,93,1,1
24513,25,Robertson,181,2,1
24513,25,Alexander-Arnold,182,3,1
24513,25,Holgate,478,4,1
24513,25,Mahrez,217,5,1
24513,25,Grealish,29,6,1
24513,25,De Bruyne,215,7,1
24513,25,Salah,191,8,2
24513,25,Ings,313,9,1
24513,25,Calvert-Lewin,147,10,1
24513,25,Agüero,210,11,1
24513,25,Button,48,12,0
24513,25,Cantwell,287,13,0
24513,25,Aurier,336,14,0
24513,25,Lundstram,297,15,0
24513,26,Pope,93,1,1
24513,26,Aurier,336,2,1
24513,26,Alexander-Arnold,182,3,1
24513,26,Holgate,478,4,1
24513,26,Lundstram,297,5,1
24513,26,Son,342,6,1
24513,26,De Bruyne,215,7,2
24513,26,Salah,191,8,1
24513,26,Ings,313,9,1
24513,26,Calvert-Lewin,147,10,1
24513,26,Agüero,210,11,1
24513,26,Button,48,12,0
24513,26,Grealish,29,13,0
24513,26,Boly,405,14,0
24513,26,Cantwell,287,15,0
24513,27,Pope,93,1,1
24513,27,Alexander-Arnold,182,2,1
24513,27,Boly,405,3,1
24513,27,Lundstram,297,4,1
24513,27,Grealish,29,5,1
24513,27,Martial,239,6,1
24513,27,De Bruyne,215,7,1
24513,27,Salah,191,8,2
24513,27,Ings,313,9,1
24513,27,Calvert-Lewin,147,10,1
24513,27,Agüero,210,11,1
24513,27,Button,48,12,0
24513,27,Cantwell,287,13,0
24513,27,Aurier,336,14,0
24513,27,Holgate,478,15,0
24513,28,Pope,93,1,1
24513,28,Alexander-Arnold,182,2,1
24513,28,Boly,405,3,1
24513,28,Holgate,478,4,1
24513,28,Aurier,336,5,1
24513,28,Cantwell,287,6,1
24513,28,Mané,192,7,2
24513,28,Salah,191,8,1
24513,28,Pukki,278,9,1
24513,28,Ings,313,10,1
24513,28,Calvert-Lewin,147,11,1
24513,28,Button,48,12,0
24513,28,Grealish,29,13,0
24513,28,Lundstram,297,14,0
24513,28,De Bruyne,215,15,0
24513,29,Pope,93,1,1
24513,29,Boly,405,2,1
24513,29,Aurier,336,3,1
24513,29,Alexander-Arnold,182,4,1
24513,29,Cantwell,287,5,1
24513,29,Salah,191,6,1
24513,29,Sterling,214,7,2
24513,29,Mané,192,8,1
24513,29,Ings,313,9,1
24513,29,Calvert-Lewin,147,10,1
24513,29,Nketiah,13,11,1
24513,29,Button,48,12,0
24513,29,De Bruyne,215,13,0
24513,29,Lundstram,297,14,0
24513,29,Holgate,478,15,0
24513,39,Leno,14,1,1
24513,39,Alexander-Arnold,182,2,1
24513,39,Baldock,294,3,1
24513,39,Lundstram,297,4,1
24513,39,Sterling,214,5,2
24513,39,De Bruyne,215,6,1
24513,39,McGinn,31,7,1
24513,39,Grealish,29,8,1
24513,39,Jiménez,409,9,1
24513,39,Agüero,210,10,1
24513,39,Aubameyang,11,11,1
24513,39,Button,48,12,0
24513,39,Cantwell,287,13,0
24513,39,Kilman,408,14,0
24513,39,Simpson,66,15,0
24513,40,Pope,93,1,1
24513,40,Alexander-Arnold,182,2,1
24513,40,Boly,405,3,1
24513,40,Lascelles,258,4,1
24513,40,Holgate,478,5,1
24513,40,Borges Fernandes,618,6,1
24513,40,De Bruyne,215,7,1
24513,40,Mané,192,8,1
24513,40,Salah,191,9,2
24513,40,Ings,313,10,1
24513,40,Calvert-Lewin,147,11,1
24513,40,Button,48,12,0
24513,40,Lundstram,297,13,0
24513,40,Nketiah,13,14,0
24513,40,Cantwell,287,15,0
24513,41,Pope,93,1,1
24513,41,Alexander-Arnold,182,2,1
24513,41,Boly,405,3,1
24513,41,Lascelles,258,4,1
24513,41,Borges Fernandes,618,5,1
24513,41,De Bruyne,215,6,1
24513,41,Mané,192,7,2
24513,41,Salah,191,8,1
24513,41,Nketiah,13,9,1
24513,41,Jiménez,409,10,1
24513,41,Calvert-Lewin,147,11,1
24513,41,Button,48,12,0
24513,41,Cantwell,287,13,0
24513,41,Holgate,478,14,0
24513,41,Lundstram,297,15,0
24513,42,Pope,93,1,1
24513,42,Aurier,336,2,1
24513,42,Maguire,160,3,1
24513,42,van Dijk,183,4,1
24513,42,Borges Fernandes,618,5,1
24513,42,De Bruyne,215,6,1
24513,42,Pulisic,431,7,1
24513,42,Antonio,389,8,1
24513,42,Mahrez,217,9,1
24513,42,Kane,338,10,2
24513,42,Rashford,233,11,1
24513,42,Martínez,427,12,0
24513,42,Ings,313,13,0
24513,42,Boly,405,14,0
24513,42,Femenía Far,357,15,0
24513,43,Pope,93,1,1
24513,43,Aurier,336,2,1
24513,43,Maguire,160,3,1
24513,43,van Dijk,183,4,1
24513,43,Borges Fernandes,618,5,1
24513,43,De Bruyne,215,6,2
24513,43,Pulisic,431,7,1
24513,43,Antonio,389,8,1
24513,43,Mahrez,217,9,1
24513,43,Kane,338,10,1
24513,43,Rashford,233,11,1
24513,43,Martínez,427,12,1
24513,43,Ings,313,13,1
24513,43,Boly,405,14,1
24513,43,Femenía Far,357,15,1
24513,44,Martínez,427,1,1
24513,44,Aurier,336,2,1
24513,44,Boly,405,3,1
24513,44,van Dijk,183,4,1
24513,44,Borges Fernandes,618,5,1
24513,44,Sterling,214,6,2
24513,44,Mané,192,7,1
24513,44,Antonio,389,8,1
24513,44,Mahrez,217,9,1
24513,44,Ings,313,10,1
24513,44,Rashford,233,11,1
24513,44,Pope,93,12,0
24513,44,Maguire,160,13,0
24513,44,Femenía Far,357,14,0
24513,44,Connolly,534,15,0
24513,45,Pope,93,1,1
24513,45,Maguire,160,2,1
24513,45,Aurier,336,3,1
24513,45,van Dijk,183,4,1
24513,45,Borges Fernandes,618,5,1
24513,45,Sterling,214,6,1
24513,45,Mané,192,7,1
24513,45,Antonio,389,8,1
24513,45,Foden,220,9,2
24513,45,Ings,313,10,1
24513,45,Rashford,233,11,1
24513,45,Martínez,427,12,0
24513,45,Boly,405,13,0
24513,45,Femenía Far,357,14,0
24513,45,Connolly,534,15,0
24513,46,Pope,93,1,1
24513,46,Aurier,336,2,1
24513,46,Boly,405,3,1
24513,46,van Dijk,183,4,1
24513,46,Borges Fernandes,618,5,2
24513,46,Sterling,214,6,1
24513,46,Mané,192,7,1
24513,46,Foden,220,8,1
24513,46,Wood,91,9,1
24513,46,Ings,313,10,1
24513,46,Rashford,233,11,1
24513,46,Martínez,427,12,0
24513,46,Antonio,389,13,0
24513,46,Maguire,160,14,0
24513,46,Femenía Far,357,15,0
24513,47,Pope,93,1,1
24513,47,Aurier,336,2,1
24513,47,Maguire,160,3,1
24513,47,van Dijk,183,4,1
24513,47,Borges Fernandes,618,5,1
24513,47,Sterling,214,6,1
24513,47,Salah,191,7,3
24513,47,Antonio,389,8,1
24513,47,Wood,91,9,1
24513,47,Ings,313,10,1
24513,47,Rashford,233,11,1
24513,47,Martínez,427,12,0
24513,47,Foden,220,13,0
24513,47,Boly,405,14,0
24513,47,Femenía Far,357,15,0
116943,1,Pope,93,1,1
116943,1,Alexander-Arnold,182,2,1
116943,1,Robertson,181,3,1
116943,1,Zinchenko,206,4,1
116943,1,Wan-Bissaka,122,5,1
116943,1,Sterling,214,6,1
116943,1,Salah,191,7,2
116943,1,Martial,239,8,1
116943,1,Wood,91,9,1
116943,1,Deulofeu,363,10,1
116943,1,King,68,11,1
116943,1,Heaton,94,12,0
116943,1,Barkley,117,13,0
116943,1,Dendoncker,420,14,0
116943,1,Rico,65,15,0
116943,2,Heaton,94,1,1
116943,2,Alexander-Arnold,182,2,1
116943,2,Robertson,181,3,1
116943,2,Zinchenko,206,4,1
116943,2,Wan-Bissaka,122,5,1
116943,2,Sterling,214,6,1
116943,2,Martial,239,7,1
116943,2,Salah,191,8,2
116943,2,Wood,91,9,1
116943,2,King,68,10,1
116943,2,Pukki,278,11,1
116943,2,Pope,93,12,0
116943,2,Barkley,117,13,0
116943,2,Dendoncker,420,14,0
116943,2,Rico,65,15,0
116943,3,Heaton,94,1,1
116943,3,Alexander-Arnold,182,2,1
116943,3,Robertson,181,3,1
116943,3,Zinchenko,206,4,1
116943,3,Wan-Bissaka,122,5,1
116943,3,Sterling,214,6,2
116943,3,Salah,191,7,1
116943,3,Martial,239,8,1
116943,3,Dendoncker,420,9,1
116943,3,Wood,91,10,1
116943,3,Pukki,278,11,1
116943,3,Pope,93,12,0
116943,3,Ceballos Fernández,469,13,0
116943,3,King,68,14,0
116943,3,Rico,65,15,0
116943,4,Pope,93,1,1
116943,4,Alexander-Arnold,182,2,1
116943,4,Digne,141,3,1
116943,4,Zinchenko,206,4,1
116943,4,Mount,463,5,1
116943,4,Sterling,214,6,2
116943,4,De Bruyne,215,7,1
116943,4,Salah,191,8,1
116943,4,Barnes,90,9,1
116943,4,Abraham,460,10,1
116943,4,Pukki,278,11,1
116943,4,Button,48,12,0
116943,4,Kelly,128,13,0
116943,4,Cantwell,287,14,0
116943,4,Lundstram,297,15,0
116943,5,Pope,93,1,1
116943,5,Alexander-Arnold,182,2,1
116943,5,Digne,141,3,1
116943,5,Zinchenko,206,4,1
116943,5,Lundstram,297,5,1
116943,5,Mount,463,6,1
116943,5,Sterling,214,7,1
116943,5,De Bruyne,215,8,1
116943,5,Salah,191,9,2
116943,5,Barnes,90,10,1
116943,5,Abraham,460,11,1
116943,5,Button,48,12,0
116943,5,Pukki,278,13,0
116943,5,Kelly,128,14,0
116943,5,Cantwell,287,15,0
116943,6,Pope,93,1,1
116943,6,Alexander-Arnold,182,2,1
116943,6,Digne,141,3,1
116943,6,Lundstram,297,4,1
116943,6,Mount,463,5,1
116943,6,Mané,192,6,1
116943,6,De Bruyne,215,7,2
116943,6,Cantwell,287,8,1
116943,6,Barnes,90,9,1
116943,6,Abraham,460,10,1
116943,6,Pukki,278,11,1
116943,6,Button,48,12,0
116943,6,Sterling,214,13,0
116943,6,Zinchenko,206,14,0
116943,6,Kelly,128,15,0
116943,7,Pope,93,1,1
116943,7,Alexander-Arnold,182,2,1
116943,7,Kelly,128,3,1
116943,7,Zinchenko,206,4,1
116943,7,Mount,463,5,1
116943,7,Sterling,214,6,2
116943,7,De Bruyne,215,7,1
116943,7,Mané,192,8,1
116943,7,Pukki,278,9,1
116943,7,Firmino,187,10,1
116943,7,Abraham,460,11,1
116943,7,Button,48,12,0
116943,7,Cantwell,287,13,0
116943,7,Lundstram,297,14,0
116943,7,Rico,65,15,0
116943,8,Pope,93,1,1
116943,8,Alexander-Arnold,182,2,1
116943,8,Lundstram,297,3,1
116943,8,Zinchenko,206,4,1
116943,8,Sterling,214,5,2
116943,8,Mané,192,6,1
116943,8,Cantwell,287,7,1
116943,8,Mount,463,8,1
116943,8,Wilson,67,9,1
116943,8,Abraham,460,10,1
116943,8,Pukki,278,11,1
116943,8,Button,48,12,0
116943,8,De Bruyne,215,13,0
116943,8,Kelly,128,14,0
116943,8,Rico,65,15,0
116943,9,Pope,93,1,1
116943,9,Alexander-Arnold,182,2,1
116943,9,Lundstram,297,3,1
116943,9,Söyüncü,164,4,1
116943,9,Mount,463,5,1
116943,9,Sterling,214,6,1
116943,9,De Bruyne,215,7,1
116943,9,Mané,192,8,1
116943,9,Vardy,166,9,1
116943,9,Wilson,67,10,1
116943,9,Abraham,460,11,2
116943,9,Button,48,12,0
116943,9,Cantwell,287,13,0
116943,9,Rico,65,14,0
116943,9,Kelly,128,15,0
116943,10,Pope,93,1,1
116943,10,Alexander-Arnold,182,2,1
116943,10,Lundstram,297,3,1
116943,10,Söyüncü,164,4,1
116943,10,Mount,463,5,1
116943,10,Sterling,214,6,1
116943,10,De Bruyne,215,7,1
116943,10,Mané,192,8,1
116943,10,Vardy,166,9,1
116943,10,Wilson,67,10,1
116943,10,Abraham,460,11,2
116943,10,Button,48,12,0
116943,10,Cantwell,287,13,0
116943,10,Rico,65,14,0
116943,10,Kelly,128,15,0
116943,11,Pope,93,1,1
116943,11,Alexander-Arnold,182,2,1
116943,11,Lundstram,297,3,1
116943,11,Söyüncü,164,4,1
116943,11,Mount,463,5,1
116943,11,Sterling,214,6,2
116943,11,De Bruyne,215,7,1
116943,11,Mané,192,8,1
116943,11,Vardy,166,9,1
116943,11,Jiménez,409,10,1
116943,11,Abraham,460,11,1
116943,11,Button,48,12,0
116943,11,Cantwell,287,13,0
116943,11,Kelly,128,14,0
116943,11,Rico,65,15,0
116943,12,Pope,93,1,1
116943,12,Alexander-Arnold,182,2,1
116943,12,Lundstram,297,3,1
116943,12,Söyüncü,164,4,1
116943,12,Mount,463,5,1
116943,12,Sterling,214,6,1
116943,12,De Bruyne,215,7,1
116943,12,Mané,192,8,1
116943,12,Vardy,166,9,2
116943,12,Jiménez,409,10,1
116943,12,Abraham,460,11,1
116943,12,Ramsdale,494,12,0
116943,12,Rico,65,13,0
116943,12,Cantwell,287,14,0
116943,12,Kelly,128,15,0
116943,13,Ramsdale,494,1,1
116943,13,Alexander-Arnold,182,2,1
116943,13,Lundstram,297,3,1
116943,13,Söyüncü,164,4,1
116943,13,Maddison,171,5,1
116943,13,Sterling,214,6,1
116943,13,De Bruyne,215,7,1
116943,13,Mané,192,8,1
116943,13,Vardy,166,9,2
116943,13,Jiménez,409,10,1
116943,13,Abraham,460,11,1
116943,13,McGovern,281,12,0
116943,13,Rico,65,13,0
116943,13,Cantwell,287,14,0
116943,13,Kelly,128,15,0
116943,14,Ramsdale,494,1,1
116943,14,Alexander-Arnold,182,2,1
116943,14,Lundstram,297,3,1
116943,14,Söyüncü,164,4,1
116943,14,Son,342,5,1
116943,14,Mané,192,6,1
116943,14,De Bruyne,215,7,1
116943,14,Maddison,171,8,1
116943,14,Cantwell,287,9,1
116943,14,Jiménez,409,10,1
116943,14,Vardy,166,11,2
116943,14,McGovern,281,12,0
116943,14,Abraham,460,13,0
116943,14,Kelly,128,14,0
116943,14,Rico,65,15,0
116943,15,Ramsdale,494,1,1
116943,15,Alexander-Arnold,182,2,1
116943,15,Lundstram,297,3,1
116943,15,Söyüncü,164,4,1
116943,15,Maddison,171,5,1
116943,15,Son,342,6,1
116943,15,De Bruyne,215,7,1
116943,15,Mané,192,8,1
116943,15,Vardy,166,9,2
116943,15,Jiménez,409,10,1
116943,15,Abraham,460,11,1
116943,15,McGovern,281,12,0
116943,15,Cantwell,287,13,0
116943,15,Kelly,128,14,0
116943,15,Rico,65,15,0
116943,16,Ramsdale,494,1,1
116943,16,Alexander-Arnold,182,2,1
116943,16,Lundstram,297,3,1
116943,16,Söyüncü,164,4,1
116943,16,Kelly,128,5,1
116943,16,Son,342,6,2
116943,16,De Bruyne,215,7,1
116943,16,Alli,344,8,1
116943,16,Rashford,233,9,1
116943,16,Abraham,460,10,1
116943,16,Vardy,166,11,1
116943,16,McGovern,281,12,0
116943,16,Mané,192,13,0
116943,16,Cantwell,287,14,0
116943,16,Rico,65,15,0
116943,17,Henderson,471,1,1
116943,17,Alexander-Arnold,182,2,1
116943,17,Lundstram,297,3,1
116943,17,Söyüncü,164,4,1
116943,17,Alli,344,5,1
116943,17,Son,342,6,1
116943,17,De Bruyne,215,7,1
116943,17,Mané,192,8,1
116943,17,Vardy,166,9,2
116943,17,Rashford,233,10,1
116943,17,Abraham,460,11,1
116943,17,McGovern,281,12,0
116943,17,Kelly,128,13,0
116943,17,Cantwell,287,14,0
116943,17,Rico,65,15,0
116943,18,Henderson,471,1,1
116943,18,Rico,65,2,1
116943,18,Lundstram,297,3,1
116943,18,Kelly,128,4,1
116943,18,Alli,344,5,1
116943,18,Son,342,6,2
116943,18,De Bruyne,215,7,1
116943,18,Cantwell,287,8,1
116943,18,Vardy,166,9,1
116943,18,Rashford,233,10,1
116943,18,Abraham,460,11,1
116943,18,Martin,553,12,0
116943,18,Söyüncü,164,13,0
116943,18,Mané,192,14,0
116943,18,Alexander-Arnold,182,15,0
116943,19,Henderson,471,1,1
116943,19,Alexander-Arnold,182,2,1
116943,19,Lundstram,297,3,1
116943,19,Kelly,128,4,1
116943,19,Alli,344,5,1
116943,19,Grealish,29,6,1
116943,19,De Bruyne,215,7,1
116943,19,Mané,192,8,1
116943,19,Vardy,166,9,1
116943,19,Rashford,233,10,1
116943,19,Abraham,460,11,2
116943,19,Martin,553,12,0
116943,19,Cantwell,287,13,0
