date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-12-26 17:30:00,4,6,0,a,1,4,1.05018,1.99638,-0.9462000000000002,"{'def': 11, 'att': 445}","{'def': 27, 'att': 149}",0,l,1,0,1.05018,1.99638,0.6888000000000001
2019-12-28 15:00:00,6,6,0,h,1,2,1.63211,2.82576,-1.1936499999999999,"{'def': 17, 'att': 250}","{'def': 18, 'att': 153}",0,l,1,0,1.63211,2.82576,0.6507
2020-01-01 15:00:00,2,16,0,h,1,3,0.780118,2.43642,-1.6563020000000002,"{'def': 13, 'att': 519}","{'def': 34, 'att': 122}",0,l,0,0,0.780118,2.43642,0.276
2020-01-11 15:00:00,2,2,1,a,0,1,0.184495,2.04805,-1.8635549999999999,"{'def': 23, 'att': 384}","{'def': 30, 'att': 142}",1,d,1,0,0.184495,2.04805,0.12229999999999999
2020-01-18 17:30:00,3,11,0,h,0,0,0.892988,2.05436,-1.161372,"{'def': 11, 'att': 256}","{'def': 30, 'att': 127}",3,w,1,1,0.892988,2.05436,0.5625
2020-01-21 19:30:00,2,5,1,a,0,2,0.570931,2.05254,-1.4816090000000002,"{'def': 23, 'att': 347}","{'def': 25, 'att': 293}",1,d,2,0,0.570931,2.05254,0.3611
2020-02-01 15:00:00,2,9,1,h,0,0,0.937293,2.39985,-1.4625569999999999,"{'def': 22, 'att': 249}","{'def': 26, 'att': 200}",1,d,0,0,0.937293,2.39985,0.41200000000000003
2020-02-16 16:30:00,4,16,0,a,1,4,1.16662,3.02257,-1.85595,"{'def': 18, 'att': 352}","{'def': 29, 'att': 164}",0,l,0,0,1.16662,3.02257,0.3126
2020-02-22 15:00:00,2,8,0,a,1,1,0.164495,1.75552,-1.591025,"{'def': 20, 'att': 193}","{'def': 41, 'att': 282}",0,l,0,0,0.164495,1.75552,0.22450000000000003
2020-02-29 15:00:00,5,1,1,h,0,0,1.11713,0.617612,0.4995179999999999,"{'def': 22, 'att': 146}","{'def': 21, 'att': 186}",1,d,0,0,1.11713,0.617612,1.7626
2020-03-07 15:00:00,4,4,0,a,0,0,2.30267,0.348871,1.953799,"{'def': 23, 'att': 115}","{'def': 21, 'att': 263}",3,w,1,1,3.06384,0.348871,2.9078
2020-06-21 13:00:00,4,4,0,h,0,0,2.15148,0.57107,1.5804099999999999,"{'def': 10, 'att': 277}","{'def': 18, 'att': 281}",3,w,3,1,2.15148,0.57107,2.5711
2020-06-24 17:00:00,3,8,1,h,0,1,0.661808,1.22985,-0.5680420000000002,"{'def': 17, 'att': 161}","{'def': 23, 'att': 228}",1,d,1,0,0.661808,1.22985,0.8392999999999999
2020-07-01 17:00:00,9,10,0,a,0,1,2.23457,1.27503,0.9595400000000001,"{'def': 17, 'att': 304}","{'def': 23, 'att': 239}",3,w,4,1,2.23457,1.27503,2.0827999999999998
2020-07-05 13:15:00,13,4,1,h,0,2,1.49121,2.03065,-0.5394400000000001,"{'def': 11, 'att': 187}","{'def': 25, 'att': 324}",1,d,2,0,1.49121,2.03065,0.95
