assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
4,25,9,2662,30,9,8.925186410546303,Christian Pulisic,F M S,0,63,Chelsea,1738,4.29607973434031,8.925186410546303,7.069776656106114,16.746663495898247,0
1,35,8,468,30,8,9.842873975634575,Callum Wilson,F S,0,53,Bournemouth,2916,3.349536281079054,9.842873975634575,2.7078363643959165,12.562949229031801,10
0,18,8,502,8,8,7.400897581130266,Olivier Giroud,F S,0,39,Chelsea,1015,1.3883666470646858,7.400897581130266,2.3567660972476006,9.754190690815449,1
4,25,8,645,23,7,7.15432577393949,Dele Alli,F M S,0,42,Tottenham,1862,3.4838604610413313,7.915494641289115,6.692906078882515,16.530975185334682,2
6,36,8,675,92,8,6.08353484608233,Jack Grealish,F M,0,73,Aston Villa,3235,7.637995328754187,6.844703698530793,9.304536566138268,18.373641669750214,8
4,33,8,770,28,7,5.7966279946267605,Ayoze Pérez,F M S,0,47,Leicester,2045,4.091643614694476,6.557796832174063,4.473776834085584,12.850322676822543,0
1,36,8,844,6,7,8.195713876746595,Jay Rodriguez,F S,0,67,Burnley,1987,0.768310897052288,8.956882773898542,1.2578966859728098,7.035942082293332,1
7,14,8,1228,30,4,2.9414419010281563,Bruno Fernandes,M,0,44,Manchester United,1211,2.755000274628401,5.986080504953861,4.86424545198679,8.513760548084974,2
0,31,7,5596,14,7,4.165000810287893,Harry Wilson,F M S,0,56,Bournemouth,1672,2.2177436221390963,4.165000810287893,4.21072705835104,7.921821791678667,2
1,32,7,6144,24,7,8.48490078188479,Sébastien Haller,F S,0,57,West Ham,2248,2.3431185195222497,8.48490078188479,2.639706138521433,11.102977383881807,1
1,34,7,6854,29,7,12.017675075680017,Diogo Jota,F M S,0,69,Wolverhampton Wanderers,2329,2.6425623558461666,12.017675075680017,4.098007360473275,16.149932712316513,4
5,37,7,7768,52,7,7.497830409556627,Mason Mount,F M S,0,78,Chelsea,2894,5.258456766605377,7.497830409556627,8.520663106814027,16.87500463053584,3
4,26,6,465,30,3,4.250657398253679,Joshua King,F M S,0,26,Bournemouth,2033,4.133098684251308,6.534089729189873,3.021743079647422,8.3733511865139,0
2,26,6,769,44,6,2.2422137800604105,Jonjo Shelvey,M S,0,45,Newcastle United,2136,4.1416122782975435,2.2422137800604105,4.892644166946411,7.4871279345825315,3
0,36,6,1736,10,6,8.068319181911647,Oliver McBurnie,F S,0,50,Sheffield United,2123,1.13500355463475,8.068319181911647,3.9475044198334217,10.19457240961492,4
4,30,6,1748,12,6,6.072983540594578,Lys Mousset,F S,0,37,Sheffield United,1220,3.612106991931796,6.072983540594578,2.463755715638399,9.62127878330648,1
7,34,6,3635,51,6,7.4203405529260635,Bernardo Silva,F M S,0,52,Manchester City,2020,6.312828656286001,7.4203405529260635,14.72735245898366,23.83779612928629,5
0,19,6,4422,5,5,5.755758501589298,Ashley Barnes,F S,0,40,Burnley,1386,0.3088205009698868,6.516927354037762,1.5740792136639357,5.060966618359089,4
8,36,6,6681,35,6,8.48061983473599,Harvey Barnes,F M S,0,61,Leicester,2094,4.085434272885323,8.48061983473599,6.487783459946513,17.09378569200635,0
3,31,6,6818,79,6,5.0217749159783125,James Maddison,M S,0,74,Leicester,2632,5.768516240641475,5.0217749159783125,8.763976752758026,14.379001699388027,4
2,37,6,7695,36,6,5.67504897993058,Todd Cantwell,M S,0,42,Norwich,2528,2.318530723452568,5.67504897993058,3.805257322266698,11.005102287046611,6
1,34,6,7722,21,6,5.345049157738686,Trézéguet,F M S,1,50,Aston Villa,1955,0.958256496116519,5.345049157738686,2.6114314906299114,6.641214985400438,2
10,27,5,617,49,5,6.93236867710948,David Silva,M S,0,46,Manchester City,1846,7.6509875394403934,6.93236867710948,12.764220461249352,24.68700398504734,0
3,20,5,620,15,5,5.901271570473909,Kelechi Iheanacho,F M S,0,36,Leicester,976,2.588645750656724,5.901271570473909,1.3327805418521166,8.9800880625844,1
1,38,5,833,7,5,2.9578161910176277,Virgil van Dijk,D,0,31,Liverpool,3420,1.1334363408386707,2.9578161910176277,14.673714911565185,15.309704806655645,1
3,38,5,843,61,4,4.777884328737855,James Ward-Prowse,D M,0,57,Southampton,3420,5.7615474704653025,7.061390930786729,9.146257374435663,13.29220021981746,9
5,24,5,1691,33,5,2.3865075511857867,Robert Snodgrass,F M S,0,21,West Ham,1522,3.732901037670672,2.3865075511857867,3.524154720827937,6.512247741222382,4
5,31,5,5656,39,4,4.308136463165283,Nicolas Pepe,F M S,0,50,Arsenal,2021,4.904219791293144,5.069305270910263,4.814494099467993,10.924230057746172,4
4,28,5,5675,25,5,5.96819850243628,Ismaila Sarr,F M S,0,43,Watford,2038,4.351109144277871,5.96819850243628,3.3667894434183836,11.652336601167917,1
2,23,5,6055,18,5,3.5568296778947115,Phil Foden,F M S,0,34,Manchester City,888,1.559080382809043,3.5568296778947115,5.848771423101425,9.37216493114829,0
1,23,5,6274,19,5,2.6255949772894382,Andriy Yarmolenko,M S,0,26,West Ham,979,3.426018500700593,2.6255949772894382,1.9625784363597631,6.919684391468763,2
3,30,5,6893,18,5,3.1144408900290728,Stuart Armstrong,M S,0,46,Southampton,1711,2.0096526043489575,3.1144408900290728,3.8451918475329876,7.9727021176368,4
3,31,5,7698,42,5,5.35430202446878,Leandro Trossard,F M S,0,41,Brighton,2018,4.625110670924187,5.35430202446878,4.779169330373406,12.011704009026289,0
3,34,5,7708,21,5,5.921482932753861,John Lundstram,M S,0,44,Sheffield United,2448,3.8296403661370277,5.921482932753861,5.026100654155016,12.008114026859403,5
2,30,5,7709,39,5,3.248101874254644,John Fleck,M S,0,31,Sheffield United,2513,3.429328950121999,3.248101874254644,5.32346470374614,10.274544572457671,8
1,21,5,7724,11,5,6.509389266371727,Wesley,F,0,36,Aston Villa,1806,0.8836160395294428,7.270558223128319,2.6747646359726787,8.00793587975204,3
1,28,4,484,8,4,2.0965603087097406,Divock Origi,F S,0,14,Liverpool,680,0.8253554403781891,2.0965603087097406,0.8342474475502968,3.5364457424730062,1
3,38,4,522,37,4,4.932660914957523,Wilfried Zaha,F M S,0,61,Crystal Palace,3276,3.7442309176549315,4.932660914957523,4.589509509503841,11.829811396077275,5
3,33,4,533,44,1,0.49031952302902937,Mark Noble,M S,0,17,West Ham,2709,3.1814721887931228,2.773826020769775,7.929711478762329,10.037942433729768,5
5,28,4,591,43,3,5.452063657343388,Gerard Deulofeu,F M S,0,63,Watford,2137,4.786341346800327,6.213232520967722,3.6732959151268005,11.513658057898283,4
5,30,4,605,27,4,1.1846888158470392,Jordan Henderson,M S,0,20,Liverpool,2254,4.108062040060759,1.1846888158470392,12.152118895202875,15.858563289046288,2
2,20,4,743,6,4,4.6395000368356705,Dwight Gayle,F S,0,23,Newcastle United,856,0.8900679210200906,4.6395000368356705,1.8412650860846043,5.124921843409538,2
0,37,4,771,18,4,2.651081571355462,Georginio Wijnaldum,M S,0,36,Liverpool,2980,0.8085457179695368,2.651081571355462,10.85671390965581,13.478653196245432,0
4,32,4,790,38,4,5.287322388961911,Nathan Redmond,F M,0,59,Southampton,2781,3.624410872347653,5.287322388961911,6.087857705540955,13.67461494076997,2
9,37,4,900,49,4,3.7073373962193727,Adama Traoré,F M S,0,43,Wolverhampton Wanderers,2596,7.551031334325671,3.7073373962193727,5.655398900620639,15.272295154631138,1
1,30,4,966,17,4,2.5044675059616566,Alex Oxlade-Chamberlain,F M S,0,40,Liverpool,1511,0.9436887409538031,2.5044675059616566,2.648965669795871,5.693251250311732,1
2,31,4,1389,23,1,0.8134975954890251,Jorginho,M S,0,12,Chelsea,2391,2.916516068391502,3.097004123032093,14.992466654628515,15.918048471212387,10
2,18,4,1621,25,4,2.5468264957889915,Marcos Alonso,D M S,0,30,Chelsea,1436,2.9914873391389847,2.5468264957889915,7.1116813570261,10.606778636574745,4
2,37,4,1726,38,4,5.280909616500139,Abdoulaye Doucouré,M S,0,61,Watford,3189,4.084617623127997,5.280909616500139,7.193617694079876,13.540454076603055,8
13,38,4,1791,86,4,3.0844607949256897,Trent Alexander-Arnold,D S,0,45,Liverpool,3183,11.166966449469328,3.0844607949256897,13.597049359232187,20.63668834604323,5
4,35,4,3293,35,4,5.58206464163959,Lucas Moura,F M S,0,56,Tottenham,2261,3.2798846065998077,5.58206464163959,3.17877896502614,10.088381383568048,3
4,34,4,5612,30,3,5.620191336609423,Anwar El Ghazi,F M S,0,53,Aston Villa,2082,2.8772015031427145,6.381360174156725,2.2102841325104237,8.016558893024921,3
3,36,4,6852,21,4,6.484134657308459,Matt Doherty,D M S,0,34,Wolverhampton Wanderers,2842,2.127985888160765,6.484134657308459,7.6632969956845045,14.165048303082585,1
0,38,4,7236,9,4,2.6380439000204206,Leander Dendoncker,D M S,0,20,Wolverhampton Wanderers,2793,0.7169408379122615,2.6380439000204206,8.402882419526577,9.559081248007715,5
2,36,4,7420,31,4,7.755137665197253,Miguel Almirón,F M S,0,55,Newcastle United,3063,2.9012294206768274,7.755137665197253,3.9898445047438145,13.875709598883986,5
2,30,4,7700,13,4,5.865681562572718,Che Adams,F S,0,36,Southampton,1096,1.9888088637962937,5.865681562572718,1.2057215720415115,7.280021018348634,0
4,26,3,101,33,3,2.9425169471651316,Allan Saint-Maximin,F M S,0,46,Newcastle United,1896,4.3318116925656796,2.9425169471651316,4.271792184561491,9.657795261591673,0
1,24,3,462,10,3,2.9298638608306646,Dan Gosling,M S,0,13,Bournemouth,1255,1.3691747784614563,2.9298638608306646,1.4419021494686604,3.7870469707995653,3
0,15,3,463,12,2,1.1096966369077563,Junior Stanislas,D M S,0,17,Bournemouth,706,0.9225292792543769,1.8708654893562198,1.580289775505662,2.2527448488399386,1
0,31,3,534,26,3,1.0325381252914667,Aaron Cresswell,D,0,18,West Ham,2739,3.006656665354967,1.0325381252914667,4.89146363735199,6.834942104294896,7
2,29,3,730,32,2,1.2791739702224731,Patrick van Aanholt,D,0,27,Crystal Palace,2517,3.5544371623545885,2.0403428077697754,4.3872483698651195,5.900496690534055,0
0,22,3,751,27,3,1.5439129555597901,N&#039;Golo Kanté,M S,0,18,Chelsea,1733,1.5202719774097204,1.5439129555597901,4.837984517216682,7.209238461218774,4
1,17,3,757,7,3,2.1849748892709613,Jeffrey Schlupp,D F M S,0,18,Crystal Palace,1035,0.9487967370077968,2.1849748892709613,1.12852843105793,3.2428497234359384,2
3,27,3,782,33,3,1.0977275781333447,Ben Chilwell,D M,0,16,Leicester,2382,3.5355270877480507,1.0977275781333447,8.04045776091516,10.088156981393695,3
1,32,3,1679,15,3,4.439334521070123,Dominic Solanke,F M S,0,32,Bournemouth,1617,1.0535619901493192,4.439334521070123,2.417156931012869,6.863944223150611,1
0,28,3,1723,20,2,2.3857170585542917,Roberto Pereyra,F M S,0,21,Watford,1656,1.3600244047120214,3.1468859259039164,1.6259918306022882,4.776893117465079,4
2,35,3,2496,33,3,0.7440791316330433,Rodri,D M S,0,24,Manchester City,2488,2.9102930314838886,0.7440791316330433,21.217174431309104,22.69725015386939,8
1,32,3,3203,5,3,1.7952629122883081,Issa Diop,D S,0,16,West Ham,2767,1.8284027930349112,1.7952629122883081,3.6186532843858004,3.843444647267461,8
2,28,3,3303,27,3,1.2652331655845046,Ricardo Pereira,D M,0,18,Leicester,2520,4.018951584585011,1.2652331655845046,8.115902204066515,11.059817846864462,1
1,31,3,5549,29,1,0.973377994261682,Luka Milivojevic,M S,0,31,Crystal Palace,2519,1.7364521408453584,2.4957156693562865,3.986329460516572,4.5046228766441345,12
1,27,3,5560,16,3,2.0219828691333532,Scott McTominay,M S,0,29,Manchester United,1771,1.4312139973044395,2.0219828691333532,4.453569738194346,5.719030223786831,2
6,33,3,5595,26,3,3.603131093084812,Daniel James,F M S,0,42,Manchester United,2291,4.264184528961778,3.603131093084812,5.398974547162652,11.158989392220974,4
6,37,3,5956,53,3,2.7923809867352247,Youri Tielemans,M S,0,56,Leicester,2849,5.186099678277969,2.7923809867352247,11.131553751416504,17.103863075375557,2
3,36,3,6048,14,3,3.7192777395248413,Lewis Dunk,D,0,31,Brighton,3233,1.2634232500568032,3.7192777395248413,8.34768174868077,8.553321623243392,9
2,36,3,6122,17,3,2.277795437723398,Douglas Luiz,M S,0,38,Aston Villa,2602,2.004114666953683,2.277795437723398,3.3965176343917847,5.569815007969737,8
3,29,3,6382,14,3,1.8934477604925632,Pedro Neto,F M S,0,17,Wolverhampton Wanderers,911,2.6262175496667624,1.8934477604925632,4.652863252907991,7.689651545137167,3
2,21,3,6504,10,3,2.154612448066473,Michael Obafemi,F S,0,12,Southampton,654,1.2253467291593552,2.154612448066473,0.5151654873043299,2.8837932106107473,1
2,27,3,7063,24,3,1.6975654624402523,Bernard,M S,0,12,Everton,1267,2.303722243756056,1.6975654624402523,3.0494456132873893,6.573716748505831,2
1,31,3,7699,10,3,1.5777928959578276,Adam Webster,D,0,16,Brighton,2668,1.0943768145516515,1.5777928959578276,6.152603227645159,6.390762180089951,4
2,25,3,7712,15,3,4.138954329304397,Billy Sharp,F S,1,16,Sheffield United,1045,3.010327694937587,4.138954329304397,1.037148229777813,5.812581459991634,1
5,27,3,7721,38,3,1.628339322283864,Conor Hourihane,M S,0,29,Aston Villa,1549,5.731440916657448,1.628339322283864,3.1574677284806967,6.007942508906126,4
3,28,3,7723,37,3,3.982573007233441,John McGinn,M S,0,55,Aston Villa,2323,2.6177591122686863,3.982573007233441,5.289585173130035,9.970860671252012,3
0,14,3,7752,2,3,2.2424834556877613,Gabriel Martinelli,M S,0,12,Arsenal,643,0.11354188434779644,2.2424834556877613,0.639907656237483,2.9959330298006535,1
1,24,3,7991,6,3,4.553525606170297,Aaron Connolly,F S,0,36,Brighton,1279,0.5620171576738358,4.553525606170297,0.35419941134750843,4.356782121583819,0
0,13,3,8288,5,3,2.4183740243315697,Tomas Soucek,M S,0,20,West Ham,1042,0.3432552432641387,2.4183740243315697,2.18582923989743,3.873195863328874,0
1,14,3,8300,13,3,1.1783158108592033,Steven Bergwijn,F M S,0,9,Tottenham,698,1.1285143066197634,1.1783158108592033,1.4037167243659496,2.955224387347698,2
0,22,2,76,4,2,1.0595882823690772,Fabian Schär,D M S,0,20,Newcastle United,1675,0.1013798899948597,1.0595882823690772,1.8653056677430868,2.578661961480975,5
2,38,2,87,29,2,6.031041044741869,Joelinton,F M S,0,50,Newcastle United,2722,3.101166108623147,6.031041044741869,4.822176840156317,12.042083878070116,7
4,29,2,239,59,2,1.456096992827952,Pascal Groß,F M S,0,29,Brighton,1812,5.954704690724611,1.456096992827952,6.019404185935855,8.312001302838326,4
1,31,2,314,34,1,2.824402241036296,Ilkay Gündogan,M S,0,32,Manchester City,2006,2.919196378439665,4.346703093498945,15.24622955173254,19.261574666947126,7
0,19,2,371,2,2,1.450504781678319,Sokratis,D,0,7,Arsenal,1698,0.7529756426811218,1.450504781678319,4.342151601798832,4.342151601798832,6
1,18,2,461,32,2,0.7495706640183926,Matt Ritchie,D M S,0,26,Newcastle United,1321,2.3453650511801243,1.5107395369559526,1.4184193424880505,2.739802846685052,4
2,22,2,489,11,0,0.6423958018422127,James Milner,D M S,0,12,Liverpool,895,0.9346521161496639,2.1647335067391396,5.740981161594391,6.646241307258606,4
0,18,2,501,3,2,3.3855950385332108,Danny Welbeck,F M S,0,22,Watford,791,0.2354272771626711,3.3855950385332108,0.28479901794344187,3.556654464453459,0
3,25,2,503,19,2,3.4808373413980007,Theo Walcott,M S,0,31,Everton,1310,3.973367288708687,3.4808373413980007,2.6071585807949305,8.397085671313107,1
0,31,2,528,2,2,1.3031471576541662,Angelo Ogbonna,D,0,13,West Ham,2790,0.070139704272151,1.3031471576541662,2.816510731354356,2.9479992613196373,4
2,29,2,579,7,2,3.051247041672468,Nathan Aké,D,0,25,Bournemouth,2503,1.962919145822525,3.051247041672468,2.957154842093587,3.545500600710511,2
1,24,2,606,19,2,4.627831593155861,Christian Benteke,F S,1,41,Crystal Palace,1249,2.459479935467243,4.627831593155861,0.7189465072005987,6.465700821951032,4
0,24,2,611,4,2,2.054820952937007,Nicolás Otamendi,D S,0,15,Manchester City,1705,0.17758418899029493,2.054820952937007,10.601852599531412,10.639329377561808,3
2,33,2,639,11,2,0.4555981745943427,Toby Alderweireld,D,0,15,Tottenham,2959,1.22739436943084,0.4555981745943427,7.05638075619936,8.160165440291166,7
1,25,2,644,18,2,2.309972669929266,Erik Lamela,F M S,0,29,Tottenham,1190,1.0113138454034925,2.309972669929266,4.436078742146492,6.637918632477522,3
2,20,2,646,23,2,1.7644307054579258,Christian Eriksen,F M S,0,26,Tottenham,1075,2.2595173344016075,1.7644307054579258,1.7793743619695306,4.081463946029544,5
6,35,2,669,54,2,1.1751625752076507,Ashley Westwood,M,0,13,Burnley,3150,7.076901875436306,1.1751625752076507,6.144054684787989,9.225508246570826,9
6,36,2,681,45,2,2.5943444352597,César Azpilicueta,D M,0,29,Chelsea,3234,6.033903408795595,2.5943444352597,14.643176596611738,18.327020969241858,1
2,32,2,708,4,2,1.781357942149043,Federico Fernández,D S,0,15,Newcastle United,2610,1.4652110189199448,1.781357942149043,3.797487251460552,4.351393967866898,8
3,35,2,714,52,1,3.258198897819966,Gylfi Sigurdsson,M S,0,46,Everton,2580,4.011605945415795,4.01936775399372,7.5212618336081505,11.04620073735714,3
3,21,2,762,16,2,2.0060278121382,Demarai Gray,M S,0,23,Leicester,580,2.2339558824896812,2.767196649685502,1.8115341179072857,4.819445710629225,1
1,29,2,772,16,2,2.5392524152994156,Moussa Sissoko,D M S,0,15,Tottenham,2466,1.6956463251262903,2.5392524152994156,5.875649888068438,8.97499118745327,8
0,29,2,804,5,2,2.240868636406958,Craig Dawson,D S,0,26,Watford,2356,0.3374612331390381,2.240868636406958,3.989171052351594,4.197167753241956,6
2,26,2,839,20,2,4.5295923594385386,Shane Long,F S,0,33,Southampton,1403,2.581097550690174,4.5295923594385386,0.8397864047437906,5.496159460395575,0
0,14,2,875,1,2,0.7519120462238789,Ciaran Clark,D,0,6,Newcastle United,1192,0.05486181378364563,0.7519120462238789,2.008845856413245,2.04942443408072,3
1,19,2,1017,8,2,4.003597117960453,Matej Vydra,F S,0,18,Burnley,794,0.7459431458264589,4.003597117960453,0.667027810588479,5.321380101144314,0
2,33,2,1024,7,2,0.9166155885905027,Tyrone Mings,D,0,8,Aston Villa,2902,0.5713247507810593,0.9166155885905027,5.068004783242941,5.111491244286299,7
2,29,2,1304,10,2,4.140312344767153,Moise Kean,F S,0,30,Everton,783,2.337308671325445,4.140312344767153,1.0858370438218117,6.865808515809476,1
0,31,2,1653,6,2,2.021645652130246,Michael Keane,D S,0,14,Everton,2550,0.6693382374942303,2.021645652130246,4.870126873254776,5.468895569443703,3
0,23,2,1660,10,2,2.589537687599659,Andre Gray,F S,0,19,Watford,725,1.8659746497869492,2.589537687599659,0.2978367395699024,4.648880278691649,1
2,38,2,1665,15,2,2.6218691738322377,James Tarkowski,D,0,21,Burnley,3420,3.5871902527287602,2.6218691738322377,2.9917289186269045,3.1447287667542696,10
1,33,2,1676,4,2,1.5601535718888044,David Luiz,D S,2,23,Arsenal,2818,0.7974880058318377,1.5601535718888044,8.911323081701994,9.724225353449583,5
12,36,2,1688,60,2,1.81459292024374,Andrew Robertson,D S,0,22,Liverpool,3114,7.897493235766888,1.81459292024374,15.312657188624144,20.395998314023018,2
2,24,2,1746,14,2,2.102083634585142,Jeff Hendrick,M S,0,22,Burnley,1944,1.3787488536909223,2.102083634585142,2.434791434556246,4.952221877872944,8
0,20,2,1822,5,2,0.9304546974599361,Antonio Rüdiger,D S,0,12,Chelsea,1710,1.1775134578347206,0.9304546974599361,6.190619096159935,6.220131253823638,3
2,35,2,2280,23,2,1.614042717963457,Jonny,M S,0,19,Wolverhampton Wanderers,2907,1.5668120235204697,1.614042717963457,7.451252224855125,10.034513075836003,4
5,36,2,2335,19,2,2.643427435308695,Pablo Fornals,M S,0,36,West Ham,2190,2.2990531269460917,2.643427435308695,4.669503619894385,7.556359050795436,3
3,28,2,3420,19,2,0.3081015255302191,Fabinho,M S,0,12,Liverpool,2063,1.6751401172950864,0.3081015255302191,10.285107895731926,11.502576902508736,6
1,33,2,3491,12,2,3.669838863424957,Romain Saiss,D M S,1,23,Wolverhampton Wanderers,2702,1.2324710749089718,3.669838863424957,9.557376708835363,10.521784238517284,10
0,12,2,4918,2,2,2.2888070419430733,Patrick Cutrone,F S,0,11,Wolverhampton Wanderers,291,0.4840551167726517,2.2888070419430733,0,2.311261683702469,0
0,6,2,5073,1,2,0.38114709686487913,Florian Lejeune,D S,0,4,Newcastle United,442,0.051249224692583084,0.38114709686487913,0.2064840979874134,0.26894228905439377,0
3,18,2,5247,15,2,1.7233739104121923,Naby Keita,M S,0,12,Liverpool,812,3.215543868020177,1.7233739104121923,5.729767521843314,9.588453019037843,1
1,32,2,5545,15,2,1.727271574549377,Wilfred Ndidi,M S,0,26,Leicester,2679,0.5916656078770757,1.727271574549377,9.054951645433903,10.079844191670418,6
2,21,2,5962,12,2,0.352954987436533,Tanguy NDombele Alvaro,M S,0,9,Tottenham,1002,0.7975045088678598,0.352954987436533,4.963011069223285,5.340641291812062,3
2,31,2,6033,39,2,2.518191611394286,Aaron Mooy,F M S,1,33,Brighton,2095,3.749102318659425,2.518191611394286,4.264197509735823,8.611672133207321,1
2,19,2,6143,16,2,0.4853102182969451,Jetro Willems,D M S,0,14,Newcastle United,1501,1.0827350770123303,0.4853102182969451,1.9653576435521245,3.2651069909334183,0
0,10,2,6477,5,2,1.9128857553005219,Cenk Tosun,F S,0,15,"Crystal Palace,Everton",467,0.6228388315066695,1.9128857553005219,0.26230287551879883,2.3203846141695976,0
0,13,2,6482,5,2,3.478729300200939,Eddie Nketiah,F S,1,15,Arsenal,629,0.6311747012659907,3.478729300200939,0.5784081593155861,4.1346497014164925,0
1,29,2,6521,7,2,3.0817261235788465,Yerry Mina,D S,0,30,Everton,2276,1.7176469285041094,3.0817261235788465,3.9314345410093665,4.244191146455705,3
6,38,2,6756,55,2,1.9389335457235575,Dwight McNeil,M,0,48,Burnley,3360,7.562429999932647,1.9389335457235575,3.791263086721301,10.701588159427047,5
0,10,2,6842,4,2,0.5862441807985306,Alireza Jahanbakhsh,F M S,0,12,Brighton,301,0.993284672498703,0.5862441807985306,0.7349357418715954,1.5888513885438442,0
2,38,2,6853,29,2,1.638083690777421,Rúben Neves,M S,0,61,Wolverhampton Wanderers,3081,2.6060938835144043,1.638083690777421,11.201461910270154,13.925794633105397,9
2,18,2,7701,11,2,2.2402867088094354,Moussa Djenepo,F M S,1,20,Southampton,920,2.051112972199917,2.2402867088094354,2.5700225988402963,5.601651658304036,4
0,36,2,7703,1,2,2.686708400025964,John Egan,D,1,27,Sheffield United,3193,0.45159250497817993,2.686708400025964,3.759345158934593,3.8892713263630867,3
3,38,2,7706,22,2,0.7630057875066996,George Baldock,M,0,13,Sheffield United,3420,1.6253089597448707,0.7630057875066996,7.147828612476587,8.718191016465425,7
4,38,2,7707,34,2,1.521256871521473,Enda Stevens,M,0,22,Sheffield United,3350,5.414862501434982,1.521256871521473,10.104986778460443,13.60974466893822,7
