date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-12-08 16:30:00,6,11,1,h,0,2,0.951621,1.87208,-0.9204589999999999,"{'att': 176, 'def': 30}","{'att': 347, 'def': 15}",1,d,2,0,0.951621,1.87208,0.6745
2019-12-16 19:45:00,11,5,1,a,0,1,2.48355,0.484859,1.9986910000000002,"{'att': 168, 'def': 32}","{'att': 309, 'def': 16}",1,d,1,0,2.48355,0.484859,2.7738
2019-12-21 15:00:00,9,1,0,h,1,1,0.428371,1.65933,-1.230959,"{'att': 128, 'def': 15}","{'att': 364, 'def': 18}",0,l,0,0,0.428371,1.65933,0.3871
2019-12-26 12:30:00,2,7,0,a,1,2,1.09007,1.02645,0.06362000000000001,"{'att': 252, 'def': 26}","{'att': 243, 'def': 24}",0,l,1,0,1.09007,1.02645,1.4180000000000001
2019-12-28 12:30:00,11,5,0,h,0,0,1.05876,0.500726,0.5580339999999999,"{'att': 225, 'def': 24}","{'att': 274, 'def': 16}",3,w,2,1,1.05876,0.500726,1.8676000000000001
2020-01-01 12:30:00,10,7,1,h,0,1,1.56978,1.57497,-0.005190000000000028,"{'att': 328, 'def': 27}","{'att': 273, 'def': 32}",1,d,1,0,1.56978,1.57497,1.3708
2020-01-11 15:00:00,6,10,0,a,1,1,1.53324,2.02533,-0.4920899999999999,"{'att': 279, 'def': 16}","{'att': 252, 'def': 29}",0,l,0,0,1.53324,2.02533,1.0255
2020-01-18 15:00:00,7,4,1,h,0,1,1.30028,1.02045,0.27983,"{'att': 210, 'def': 29}","{'att': 291, 'def': 27}",1,d,1,0,1.30028,1.02045,1.6034
2020-01-21 19:30:00,4,6,0,a,1,3,1.97227,1.92315,0.04912000000000005,"{'att': 135, 'def': 21}","{'att': 345, 'def': 31}",0,l,1,0,1.97227,1.92315,1.4041000000000001
2020-02-01 15:00:00,9,5,1,a,0,3,2.03179,1.30774,0.7240500000000001,"{'att': 152, 'def': 24}","{'att': 364, 'def': 21}",1,d,3,0,2.03179,1.30774,1.8862
2020-02-08 17:30:00,7,3,1,h,0,1,0.76201,0.280048,0.48196199999999995,"{'att': 143, 'def': 20}","{'att': 338, 'def': 22}",1,d,1,0,0.76201,0.280048,1.8077
2020-02-22 15:00:00,2,7,1,a,0,1,1.06035,1.6597,-0.59935,"{'att': 235, 'def': 15}","{'att': 132, 'def': 18}",1,d,1,0,1.06035,1.6597,0.8819000000000001
2020-02-29 12:30:00,8,5,0,h,1,1,1.78712,2.17159,-0.3844700000000001,"{'att': 142, 'def': 23}","{'att': 307, 'def': 18}",0,l,0,0,1.78712,2.17159,1.115
2020-03-07 15:00:00,4,2,1,a,0,0,0.308874,0.898221,-0.5893470000000001,"{'att': 267, 'def': 28}","{'att': 360, 'def': 18}",1,d,0,0,0.308874,0.898221,0.7249
2020-06-20 14:00:00,7,4,0,h,0,1,0.670973,0.69627,-0.025296999999999903,"{'att': 309, 'def': 18}","{'att': 153, 'def': 16}",3,w,2,1,0.670973,0.69627,1.32
2020-06-23 17:00:00,1,8,1,a,0,0,0.341106,0.505486,-0.16437999999999997,"{'att': 343, 'def': 23}","{'att': 135, 'def': 18}",1,d,0,0,1.10227,0.505486,2.0124
2020-06-30 19:15:00,1,9,0,h,1,3,0.31013,1.20903,-0.8989,"{'att': 357, 'def': 19}","{'att': 213, 'def': 14}",0,l,0,0,0.31013,1.20903,0.5319
2020-07-04 11:30:00,8,9,0,a,0,0,0.903046,0.545069,0.357977,"{'att': 352, 'def': 18}","{'att': 255, 'def': 16}",3,w,1,1,0.903046,0.545069,1.726
2020-07-08 19:15:00,5,15,0,h,1,3,2.3646,2.61624,-0.2516400000000001,"{'att': 251, 'def': 12}","{'att': 225, 'def': 26}",0,l,1,0,2.3646,2.61624,1.272
2020-07-11 19:00:00,5,14,0,h,1,5,0.149588,5.51767,-5.368082,"{'att': 487, 'def': 18}","{'att': 192, 'def': 20}",0,l,0,0,0.149588,5.51767,0.0003
2020-07-16 19:15:00,8,11,1,a,0,1,0.67264,2.33745,-1.6648100000000001,"{'att': 296, 'def': 15}","{'att': 115, 'def': 21}",1,d,1,0,0.67264,2.33745,0.33649999999999997
2020-07-20 17:00:00,4,3,1,h,0,0,0.855896,0.929091,-0.07319500000000001,"{'att': 175, 'def': 26}","{'att': 324, 'def': 21}",1,d,0,0,0.855896,0.929091,1.2694
2020-07-26 15:00:00,4,5,0,a,0,1,1.3696,1.44244,-0.07284000000000002,"{'att': 180, 'def': 11}","{'att': 160, 'def': 27}",3,w,2,1,1.3696,1.44244,1.2925
