date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2020-02-08 12:30:00,8,2,0,a,1,3,0.865323,2.79103,-1.925707,"{'att': 173, 'def': 22}","{'att': 252, 'def': 31}",0,l,1,0,0.865323,2.79103,0.22060000000000002
2020-02-22 15:00:00,8,2,0,h,0,0,1.75552,0.164495,1.591025,"{'att': 282, 'def': 41}","{'att': 193, 'def': 20}",3,w,1,1,1.75552,0.164495,2.6224
2020-02-29 12:30:00,5,8,0,a,0,0,2.17159,1.78712,0.3844700000000001,"{'att': 307, 'def': 18}","{'att': 142, 'def': 23}",3,w,1,1,2.17159,1.78712,1.6598000000000002
2020-03-07 15:00:00,10,7,0,h,0,0,0.856107,0.449161,0.406946,"{'att': 227, 'def': 22}","{'att': 181, 'def': 31}",3,w,1,1,0.856107,0.449161,1.7397
2020-06-20 18:45:00,4,6,0,a,0,0,0.788453,0.363637,0.42481599999999997,"{'att': 235, 'def': 24}","{'att': 162, 'def': 18}",3,w,2,1,0.788453,0.363637,1.7765
2020-06-24 19:15:00,0,14,0,a,1,4,0.0645285,2.56729,-2.5027614999999996,"{'att': 475, 'def': 6}","{'att': 181, 'def': 35}",0,l,0,0,0.0645285,2.56729,0.053500000000000006
2020-06-29 19:00:00,12,3,0,h,1,1,1.06533,0.359906,0.705424,"{'att': 188, 'def': 22}","{'att': 235, 'def': 18}",0,l,0,0,1.06533,0.359906,1.982
2020-07-04 14:00:00,2,6,0,a,1,3,0.507537,2.20683,-1.699293,"{'att': 298, 'def': 19}","{'att': 269, 'def': 32}",0,l,0,0,0.507537,2.20683,0.2902
2020-07-07 17:00:00,7,8,0,h,1,3,1.2882,2.65753,-1.36933,"{'att': 336, 'def': 24}","{'att': 192, 'def': 26}",0,l,2,0,1.2882,2.65753,0.4898
2020-07-12 13:15:00,3,4,0,a,1,2,0.974181,1.6977,-0.723519,"{'att': 149, 'def': 20}","{'att': 232, 'def': 26}",0,l,0,0,0.974181,1.6977,0.8033
2020-07-16 19:15:00,7,8,0,h,1,2,0.572141,1.90448,-1.332339,"{'att': 373, 'def': 32}","{'att': 206, 'def': 26}",0,l,0,0,0.572141,1.90448,0.4463
2020-07-20 19:15:00,1,4,0,a,1,2,0.440119,1.48696,-1.0468410000000001,"{'att': 257, 'def': 22}","{'att': 240, 'def': 17}",0,l,0,0,0.440119,1.48696,0.42310000000000003
2020-07-26 15:00:00,6,3,1,h,0,1,0.988534,0.310302,0.678232,"{'att': 278, 'def': 21}","{'att': 227, 'def': 36}",1,d,1,0,0.988534,0.310302,2.0478
