date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2020-01-11 15:00:00,3,2,0,a,0,1,2.40601,0.780114,1.6258960000000002,"{'def': 33, 'att': 255}","{'def': 10, 'att': 120}",3,w,2,1,2.40601,0.780114,2.5170999999999997
2020-01-18 15:00:00,2,5,0,h,1,3,0.786974,1.41604,-0.629066,"{'def': 36, 'att': 187}","{'def': 13, 'att': 199}",0,l,2,0,0.786974,2.1772,0.3968
2020-01-21 19:30:00,8,9,0,a,0,0,1.1306,0.674589,0.45601100000000006,"{'def': 40, 'att': 180}","{'def': 24, 'att': 188}",3,w,2,1,1.1306,0.674589,1.7599999999999998
2020-02-01 15:00:00,7,8,0,a,1,4,0.716298,3.7195,-3.003202,"{'def': 23, 'att': 293}","{'def': 22, 'att': 137}",0,l,0,0,0.716298,3.7195,0.060500000000000005
2020-02-15 12:30:00,6,2,0,h,1,2,0.694025,0.892699,-0.19867400000000002,"{'def': 18, 'att': 134}","{'def': 25, 'att': 248}",0,l,1,0,0.694025,0.892699,1.1051000000000002
2020-02-22 15:00:00,7,4,0,h,0,0,3.02926,0.47235,2.55691,"{'def': 31, 'att': 232}","{'def': 25, 'att': 148}",3,w,2,1,3.02926,0.47235,2.7830000000000004
2020-02-29 15:00:00,7,5,0,a,1,3,0.868573,2.78682,-1.918247,"{'def': 22, 'att': 100}","{'def': 19, 'att': 277}",0,l,1,0,0.868573,2.78682,0.2749
2020-03-07 15:00:00,4,4,0,h,1,1,0.348871,2.30267,-1.953799,"{'def': 21, 'att': 263}","{'def': 23, 'att': 115}",0,l,0,0,0.348871,3.06384,0.056
2020-06-19 17:00:00,8,2,0,a,0,0,1.87099,0.654932,1.2160579999999999,"{'def': 36, 'att': 202}","{'def': 15, 'att': 119}",3,w,3,1,1.87099,0.654932,2.2550999999999997
2020-06-25 17:00:00,6,6,0,h,1,2,0.738305,2.18595,-1.447645,"{'def': 30, 'att': 236}","{'def': 24, 'att': 218}",0,l,0,0,0.738305,2.18595,0.3715
2020-06-28 15:30:00,5,6,0,a,0,1,1.3364,0.365347,0.971053,"{'def': 21, 'att': 194}","{'def': 23, 'att': 207}",3,w,3,1,1.3364,0.365347,2.2212
2020-07-05 18:00:00,2,23,0,h,0,0,0.628765,3.39575,-2.766985,"{'def': 28, 'att': 426}","{'def': 21, 'att': 143}",3,w,1,1,0.628765,3.39575,0.1116
2020-07-09 17:00:00,13,2,1,a,0,1,1.53568,0.671442,0.864238,"{'def': 28, 'att': 194}","{'def': 17, 'att': 245}",1,d,1,0,2.29684,0.671442,2.5991
2020-07-13 19:00:00,9,9,1,a,0,2,1.8051,1.5033,0.30179999999999985,"{'def': 30, 'att': 265}","{'def': 19, 'att': 258}",1,d,2,0,1.8051,1.5033,1.6040999999999999
