date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2020-01-11 15:00:00,4,17,0,a,1,4,0.275987,2.37339,-2.097403,"{'att': 302, 'def': 19}","{'att': 225, 'def': 45}",0,l,0,0,0.275987,3.13456,0.0353
2020-01-18 15:00:00,6,4,0,h,0,0,0.999292,0.558298,0.440994,"{'att': 166, 'def': 17}","{'att': 330, 'def': 24}",3,w,1,1,1.76046,0.558298,2.3787000000000003
2020-01-22 19:30:00,11,7,0,a,1,2,0.663547,2.22282,-1.5592730000000001,"{'att': 242, 'def': 17}","{'att': 280, 'def': 31}",0,l,1,0,1.42472,2.22282,0.6974
2020-02-01 15:00:00,9,2,1,a,0,0,2.39985,0.937293,1.4625569999999999,"{'att': 200, 'def': 26}","{'att': 249, 'def': 22}",1,d,0,0,2.39985,0.937293,2.4265000000000003
2020-02-15 17:30:00,3,13,0,h,1,1,0.383495,2.07331,-1.6898150000000003,"{'att': 318, 'def': 7}","{'att': 220, 'def': 27}",0,l,0,0,0.383495,2.07331,0.2038
2020-02-23 14:00:00,5,3,0,a,1,3,0.360646,3.25033,-2.889684,"{'att': 224, 'def': 23}","{'att': 370, 'def': 35}",0,l,0,0,0.360646,3.25033,0.0293
2020-02-28 20:00:00,5,10,0,h,0,0,0.591716,1.42581,-0.834094,"{'att': 229, 'def': 28}","{'att': 173, 'def': 23}",3,w,1,1,0.591716,1.42581,0.6886
2020-03-07 15:00:00,3,10,0,a,1,1,2.55449,1.17263,1.3818599999999999,"{'att': 129, 'def': 16}","{'att': 338, 'def': 34}",0,l,0,0,2.55449,1.17263,2.4715
2020-06-19 17:00:00,2,8,0,h,1,3,0.654932,1.87099,-1.2160579999999999,"{'att': 119, 'def': 15}","{'att': 202, 'def': 36}",0,l,0,0,0.654932,1.87099,0.5406000000000001
2020-06-24 17:00:00,2,1,0,h,1,1,0.382813,0.654912,-0.27209900000000004,"{'att': 310, 'def': 22}","{'att': 252, 'def': 24}",0,l,0,0,0.382813,0.654912,0.9865
2020-07-01 17:00:00,2,6,0,a,1,4,0.153871,1.76496,-1.611089,"{'att': 260, 'def': 12}","{'att': 253, 'def': 22}",0,l,0,0,0.153871,1.76496,0.21749999999999997
2020-07-04 11:30:00,9,8,0,h,1,1,0.545069,0.903046,-0.357977,"{'att': 255, 'def': 16}","{'att': 352, 'def': 18}",0,l,0,0,0.545069,0.903046,0.9217
2020-07-07 17:00:00,7,6,0,a,1,2,1.13378,0.725199,0.40858099999999997,"{'att': 171, 'def': 19}","{'att': 292, 'def': 26}",0,l,1,0,1.13378,0.725199,1.7569000000000001
2020-07-11 11:30:00,7,9,0,h,1,4,0.613251,3.81088,-3.197629,"{'att': 254, 'def': 18}","{'att': 334, 'def': 16}",0,l,0,0,0.613251,3.81088,0.0497
2020-07-14 19:15:00,0,9,0,a,1,1,0.0631109,3.05119,-2.9880791,"{'att': 443, 'def': 16}","{'att': 239, 'def': 30}",0,l,0,0,0.0631109,3.05119,0.0322
2020-07-18 16:30:00,0,17,0,h,1,2,0.576602,1.8233,-1.2466979999999999,"{'att': 196, 'def': 8}","{'att': 211, 'def': 31}",0,l,0,0,0.576602,1.8233,0.48639999999999994
2020-07-26 15:00:00,2,37,0,a,1,5,0.786563,3.56749,-2.7809269999999997,"{'att': 310, 'def': 10}","{'att': 132, 'def': 20}",0,l,0,0,0.786563,3.56749,0.1407
