h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.722059,0.0203463,0.722059,0.0203463,"{'att': 151, 'def': 19}","{'att': 283, 'def': 18}",10,2,1,0,2.0591,w,2023-02-25 15:00:00,1,0,0,3,0.7017127
h,3.06919,1.604,3.06919,1.604,"{'att': 130, 'def': 17}","{'att': 418, 'def': 19}",13,5,4,0,2.3790999999999998,w,2023-03-01 20:00:00,1,0,0,3,1.4651899999999998
h,2.46279,1.74267,2.46279,1.74267,"{'att': 80, 'def': 20}","{'att': 213, 'def': 15}",31,3,3,2,1.8469000000000002,w,2023-03-04 15:00:00,1,0,0,3,0.7201200000000001
a,2.64355,0.61832,2.64355,0.61832,"{'att': 254, 'def': 23}","{'att': 341, 'def': 20}",20,5,3,0,2.695,w,2023-03-12 14:00:00,1,0,0,3,2.0252299999999996
h,1.53568,1.19194,1.53568,1.19194,"{'att': 203, 'def': 16}","{'att': 310, 'def': 18}",13,5,4,1,1.6022,w,2023-03-19 14:00:00,1,0,0,3,0.34373999999999993
h,3.29548,0.497609,2.53431,0.497609,"{'att': 152, 'def': 18}","{'att': 336, 'def': 20}",6,6,4,1,2.8822,w,2023-04-01 14:00:00,1,0,0,3,2.036701
a,1.53631,4.64012,1.53631,3.87895,"{'att': 278, 'def': 21}","{'att': 193, 'def': 26}",1,19,2,2,0.10389999999999999,d,2023-04-09 15:30:00,0,1,0,1,-2.3426400000000003
a,2.71782,1.96095,1.95665,1.19978,"{'att': 104, 'def': 16}","{'att': 316, 'def': 20}",10,4,2,2,1.978,d,2023-04-16 13:00:00,0,1,0,1,0.7568699999999999
h,2.39609,1.43063,2.39609,1.43063,"{'att': 104, 'def': 25}","{'att': 265, 'def': 14}",23,3,3,3,2.0364,d,2023-04-21 19:00:00,0,1,0,1,0.96546
a,0.398372,2.01168,0.398372,2.01168,"{'att': 320, 'def': 19}","{'att': 293, 'def': 28}",6,9,1,4,0.2988,l,2023-04-26 19:00:00,0,0,1,0,-1.6133080000000002
h,2.7832,0.785202,2.7832,0.785202,"{'att': 299, 'def': 24}","{'att': 309, 'def': 13}",13,8,3,1,2.6199000000000003,w,2023-05-02 19:00:00,1,0,0,3,1.997998
a,1.29061,1.37224,1.29061,1.37224,"{'att': 207, 'def': 26}","{'att': 197, 'def': 24}",8,11,2,0,1.3011000000000001,w,2023-05-07 15:30:00,1,0,0,3,-0.08162999999999987
h,0.958651,2.21276,0.958651,2.21276,"{'att': 346, 'def': 33}","{'att': 191, 'def': 20}",8,2,0,3,0.5195,l,2023-05-14 15:30:00,0,0,1,0,-1.2541089999999997
a,0.4902,1.1397,0.4902,1.1397,"{'att': 53, 'def': 19}","{'att': 287, 'def': 17}",11,5,0,1,0.7008,l,2023-05-20 16:30:00,0,0,1,0,-0.6495
h,3.02466,0.38772,3.02466,0.38772,"{'att': 303, 'def': 24}","{'att': 223, 'def': 14}",12,3,5,0,2.8693999999999997,w,2023-05-28 15:30:00,1,0,0,3,2.63694
