h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.48861,2.25569,3.48861,2.25569,"{'att': 229, 'def': 15}","{'att': 328, 'def': 25}",16,7,4,2,2.1908,w,2024-02-24 15:00:00,1,0,0,3,1.23292
a,2.08586,2.43312,2.08586,2.43312,"{'att': 224, 'def': 20}","{'att': 287, 'def': 21}",6,3,3,2,1.1108,w,2024-03-02 17:30:00,1,0,0,3,-0.34726000000000035
h,1.23267,2.25381,1.23267,2.25381,"{'att': 457, 'def': 22}","{'att': 183, 'def': 43}",3,9,0,4,0.6402,l,2024-03-10 13:00:00,0,0,1,0,-1.0211400000000002
a,0.911274,1.32829,0.911274,1.32829,"{'att': 129, 'def': 19}","{'att': 320, 'def': 27}",17,7,1,1,1.0156,d,2024-03-17 14:00:00,0,1,0,1,-0.41701599999999994
h,1.28271,1.66232,1.28271,1.66232,"{'att': 283, 'def': 20}","{'att': 276, 'def': 36}",5,5,2,0,1.0626,w,2024-03-30 17:30:00,1,0,0,3,-0.37961
a,1.18643,3.87704,1.18643,3.87704,"{'att': 305, 'def': 14}","{'att': 215, 'def': 30}",4,26,1,4,0.18660000000000002,l,2024-04-03 19:15:00,0,0,1,0,-2.69061
h,1.16333,1.42064,1.16333,1.42064,"{'att': 128, 'def': 19}","{'att': 231, 'def': 14}",6,3,3,3,1.0891,d,2024-04-06 14:00:00,0,1,0,1,-0.2573099999999999
a,0.929049,1.89003,0.929049,1.89003,"{'att': 214, 'def': 14}","{'att': 249, 'def': 28}",2,17,2,0,0.6572,w,2024-04-14 15:30:00,1,0,0,3,-0.9609810000000001
h,2.62687,2.05211,2.62687,1.29094,"{'att': 196, 'def': 16}","{'att': 243, 'def': 20}",19,2,3,1,1.8087,w,2024-04-21 14:00:00,1,0,0,3,1.3359299999999998
h,0.612257,1.56401,0.612257,1.56401,"{'att': 367, 'def': 9}","{'att': 149, 'def': 31}",7,6,2,2,0.6084,d,2024-04-27 19:00:00,0,1,0,1,-0.9517529999999998
a,0.0644055,2.63566,0.0644055,1.75337,"{'att': 334, 'def': 19}","{'att': 306, 'def': 29}",3,4,0,1,0.0263,l,2024-05-05 13:00:00,0,0,1,0,-1.6889645
h,2.71655,1.89968,2.71655,1.89968,"{'att': 357, 'def': 24}","{'att': 236, 'def': 32}",14,7,3,3,1.951,d,2024-05-13 19:00:00,0,1,0,1,0.8168699999999998
a,0.598846,2.23189,0.598846,2.23189,"{'att': 303, 'def': 10}","{'att': 333, 'def': 23}",0,11,0,5,0.3245,l,2024-05-19 15:00:00,0,0,1,0,-1.633044
