h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.60612,1.7456,2.60612,1.7456,"{'att': 225, 'def': 32}","{'att': 227, 'def': 18}",21,8,1,3,1.9494,l,2024-02-10 15:00:00,0,0,1,0,0.8605200000000002
a,2.08098,2.38425,2.08098,1.62308,"{'att': 245, 'def': 35}","{'att': 111, 'def': 17}",3,9,2,2,1.1198000000000001,d,2024-02-17 15:00:00,0,1,0,1,0.45789999999999975
h,0.925889,1.79636,0.925889,1.79636,"{'att': 302, 'def': 28}","{'att': 189, 'def': 14}",8,13,0,1,0.6524,l,2024-02-24 17:30:00,0,0,1,0,-0.870471
a,1.43616,1.60461,1.43616,1.60461,"{'att': 325, 'def': 24}","{'att': 74, 'def': 17}",6,9,2,0,1.2124000000000001,w,2024-03-03 13:00:00,1,0,0,3,-0.16845
h,3.92657,1.91752,3.1654,1.91752,"{'att': 103, 'def': 21}","{'att': 208, 'def': 11}",15,2,2,2,2.4797999999999996,d,2024-03-09 15:00:00,0,1,0,1,1.24788
h,2.84403,2.79419,2.84403,2.79419,"{'att': 159, 'def': 20}","{'att': 219, 'def': 24}",7,1,4,3,1.3922,w,2024-03-13 19:30:00,1,0,0,3,0.049840000000000106
h,1.39268,0.93378,1.39268,0.93378,"{'att': 145, 'def': 22}","{'att': 163, 'def': 19}",6,11,2,1,1.7694999999999999,w,2024-03-30 15:00:00,1,0,0,3,0.45889999999999986
h,1.30969,0.174389,1.30969,0.174389,"{'att': 222, 'def': 26}","{'att': 232, 'def': 28}",4,6,1,0,2.3952,w,2024-04-02 18:45:00,1,0,0,3,1.1353010000000001
a,0.616108,1.30478,0.616108,1.30478,"{'att': 160, 'def': 33}","{'att': 152, 'def': 27}",5,7,1,2,0.7569000000000001,l,2024-04-06 14:00:00,0,0,1,0,-0.6886720000000001
h,2.38519,1.52274,2.38519,0.761571,"{'att': 281, 'def': 21}","{'att': 173, 'def': 16}",12,8,2,2,1.9962,d,2024-04-13 16:30:00,0,1,0,1,1.6236190000000001
a,2.05211,2.62687,1.29094,2.62687,"{'att': 243, 'def': 20}","{'att': 196, 'def': 16}",2,19,1,3,0.9381,l,2024-04-21 14:00:00,0,0,1,0,-1.3359299999999998
a,2.40311,0.484454,2.40311,0.484454,"{'att': 286, 'def': 34}","{'att': 131, 'def': 16}",12,7,1,0,2.6209,w,2024-04-24 18:45:00,1,0,0,3,1.918656
h,2.48132,1.35682,2.48132,1.35682,"{'att': 381, 'def': 27}","{'att': 127, 'def': 23}",5,7,3,0,2.1901,w,2024-04-28 13:00:00,1,0,0,3,1.1245000000000003
a,0.4687,3.91372,0.4687,3.15255,"{'att': 188, 'def': 17}","{'att': 211, 'def': 26}",3,28,0,3,0.0456,l,2024-05-04 11:30:00,0,0,1,0,-2.68385
h,1.07237,1.92722,1.07237,1.92722,"{'att': 184, 'def': 23}","{'att': 122, 'def': 23}",11,11,1,2,0.7365999999999999,l,2024-05-11 14:00:00,0,0,1,0,-0.8548499999999999
a,2.002,1.59771,2.002,1.59771,"{'att': 340, 'def': 37}","{'att': 159, 'def': 16}",10,8,1,2,1.6996999999999998,l,2024-05-19 15:00:00,0,0,1,0,0.4042899999999998
