h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.98206,1.08527,2.98206,1.08527,"{'att': 212, 'def': 28}","{'att': 453, 'def': 14}",15,4,4,1,2.6005,w,2023-02-25 17:30:00,1,0,0,3,1.8967900000000002
h,1.34144,0.359809,1.34144,0.359809,"{'att': 232, 'def': 22}","{'att': 320, 'def': 22}",12,7,2,0,2.1974,w,2023-03-04 12:30:00,1,0,0,3,0.9816309999999999
a,2.1884,0.185498,1.42723,0.185498,"{'att': 163, 'def': 30}","{'att': 296, 'def': 17}",8,0,1,0,2.8136,w,2023-03-11 17:30:00,1,0,0,3,1.241732
h,3.01243,0.318171,3.01243,0.318171,"{'att': 220, 'def': 20}","{'att': 458, 'def': 18}",18,3,4,1,2.8769,w,2023-04-01 11:30:00,1,0,0,3,2.694259
a,3.05999,0.492801,2.29883,0.492801,"{'att': 160, 'def': 18}","{'att': 494, 'def': 9}",11,1,4,1,2.8709999999999996,w,2023-04-08 16:30:00,1,0,0,3,1.806029
h,1.60702,1.92692,0.845854,1.92692,"{'att': 192, 'def': 20}","{'att': 414, 'def': 19}",2,7,3,1,1.0881,w,2023-04-15 16:30:00,1,0,0,3,-1.0810659999999999
h,2.01168,0.398372,2.01168,0.398372,"{'att': 293, 'def': 28}","{'att': 320, 'def': 19}",9,6,4,1,2.5443,w,2023-04-26 19:00:00,1,0,0,3,1.6133080000000002
a,2.32338,0.431813,1.56221,0.431813,"{'att': 224, 'def': 24}","{'att': 398, 'def': 21}",11,2,2,1,2.7486,w,2023-04-30 13:00:00,1,0,0,3,1.130397
h,2.99908,0.492075,2.99908,0.492075,"{'att': 164, 'def': 24}","{'att': 393, 'def': 12}",15,2,3,0,2.8071,w,2023-05-03 19:00:00,1,0,0,3,2.5070050000000004
h,2.83472,0.140924,2.07355,0.140924,"{'att': 90, 'def': 12}","{'att': 434, 'def': 19}",14,0,2,1,2.9147999999999996,w,2023-05-06 14:00:00,1,0,0,3,1.932626
a,1.04338,1.18597,1.04338,1.18597,"{'att': 223, 'def': 13}","{'att': 381, 'def': 15}",9,1,3,0,1.1956,w,2023-05-14 13:00:00,1,0,0,3,-0.14259
h,1.20557,1.15648,1.20557,1.15648,"{'att': 223, 'def': 23}","{'att': 434, 'def': 19}",12,7,1,0,1.3873,w,2023-05-21 15:00:00,1,0,0,3,0.04909000000000008
a,1.92973,2.11486,1.92973,2.11486,"{'att': 196, 'def': 15}","{'att': 392, 'def': 33}",9,6,1,1,1.2703,d,2023-05-24 19:00:00,0,1,0,1,-0.18513000000000024
a,1.18649,1.43893,1.18649,1.43893,"{'att': 176, 'def': 12}","{'att': 260, 'def': 32}",11,12,0,1,1.1285999999999998,l,2023-05-28 15:30:00,0,0,1,0,-0.25244
