first_name,second_name,id
James,Tarkowski,236
Youssef,Ramalho Chermiti,237
Ashley,Young,238
Jesper,Lindstrøm,577
Jake,O'Brien,582
Harrison,Armstrong,603
Jenson,Metcalfe,614
Asmir,Begovic,624
Roman,Dixon,627
Orel,Mangala,651
Reiss,Nelson,10
Emile,Smith Rowe,19
Joachim,Andersen,191
Adama,Traoré,239
Andreas,Hoelgebaum Pereira,240
Calvin,Bassey,241
Steven,Benda,242
Tom,Cairney,243
Timothy,Castagne,244
Issa,Diop,245
Luke,Harris,246
Alex,Iwobi,247
Bernd,Leno,248
Saša,Lukić,249
Kevin,Mbabu,250
Rodrigo,Muniz Carvalho,251
Raúl,Jiménez,252
Tim,Ream,253
Harrison,Reed,254
Antonee,Robinson,255
Jay,Stansfield,256
Kenny,Tete,257
Carlos Vinícius,Alves Morais,258
Harry,Wilson,259
Ryan,Sessegnon,579
Jorge,Cuenca Barreno,586
Josh,King,604
Martial,Godo,605
Sander,Berge,622
Ali,Al-Hamadi,260
Elkan,Baggott,261
Nathan,Broadhead,262
Cameron,Burgess,263
Wes,Burns,264
Conor,Chaplin,265
Harry,Clarke,266
Leif,Davis,267
Liam,Delap,268
George,Edmundson,269
Jacob,Greaves,270
Marcus,Myers-Harness,271
George,Hirst,272
Cameron,Humphreys,273
Omari,Giraud-Hutchinson,274
Ben,Johnson,275
Freddie,Ladapo,276
Massimo,Luongo,277
Sam,Morsy,278
Corrie,Ndaba,279
Cieran,Slicker,280
Jack,Taylor,281
Axel,Tuanzebe,282
Christian,Walton,283
Luke,Woolfenden,284
Kalvin,Phillips,359
Arijanet,Muric,568
Conor,Townsend,583
Sam,Szmodics,611
Jens,Cajuste,619
Dara,O'Shea,630
Jack,Clarke,631
Chiedozie,Ogbene,632
Facundo,Buonanotte,117
Jordan,Ayew,192
Odsonne,Edouard,198
Boubakary,Soumaré,285
Tom,Cannon,286
Hamza,Choudhury,287
Conor,Coady,288
Patson,Daka,289
Bobby,De Cordova-Reid,290
Wout,Faes,291
Michael,Golding,292
Mads,Hermansen,293
Daniel,Iversen,294
James,Justin,295
Victor,Kristiansen,296
Wanya,Marçal-Madivádua,297
Stephy,Mavididi,298
Kasey,McAteer,299
Wilfred,Ndidi,300
Caleb,Okoli,301
Ricardo,Barbosa Pereira,302
Harry,Souttar,303
Jakub,Stolarczyk,304
Luke,Thomas,305
Jamie,Vardy,306
Jannik,Vestergaard,307
Danny,Ward,308
Harry,Winks,309
Oliver,Skipp,501
Abdul,Fatawu,570
Will,Alves,606
Ben,Nelson,616
Bilal,El Khannouss,635
Alisson,Ramses Becker,310
Trent,Alexander-Arnold,311
Stefan,Bajčetić Maquieira,312
Conor,Bradley,313
Bobby,Clark,315
Darwin,Núñez Ribeiro,316
Diogo,Teixeira da Silva,317
Ben,Doak,318
Harvey,Elliott,319
Endo,Wataru,320
Cody,Gakpo,321
Joe,Gomez,322
Ryan,Gravenberch,323
Curtis,Jones,324
Caoimhin,Kelleher,325
Ibrahima,Konaté,326
Luis,Díaz,327
Mohamed,Salah,328
Alexis,Mac Allister,329
James,McConnell,330
Tyler,Morton,331
Nathaniel,Phillips,332
Jarell,Quansah,333
Rhys,Williams,334
Andrew,Robertson,335
Dominik,Szoboszlai,336
Konstantinos,Tsimikas,337
Virgil,van Dijk,339
Federico,Chiesa,636
Vítezslav,Jaros,660
Manuel,Akanji,340
Nathan,Aké,341
Bernardo,Veiga de Carvalho e Silva,342
Oscar,Bobb,343
Scott,Carson,344
Kevin,De Bruyne,345
Jérémy,Doku,346
Ederson,Santana de Moraes,347
Phil,Foden,348
Jack,Grealish,349
Joško,Gvardiol,350
Erling,Haaland,351
Julián,Álvarez,352
João,Cavaco Cancelo,353
Mateo,Kovačić,354
Rico,Lewis,355
Matheus Luiz,Nunes,356
James,McAtee,357
Stefan,Ortega Moreno,358
Rodrigo 'Rodri',Hernandez,360
Rúben,Gato Alves Dias,361
John,Stones,362
Kyle,Walker,363
Sávio 'Savinho',Moreira de Oliveira,571
Nico,O'Reilly,607
Ilkay,Gündogan,625
Issa,Kaboré,626
Amad,Diallo,364
Antony Matheus,dos Santos,365
Bruno,Borges Fernandes,366
Altay,Bayindir,367
Carlos Henrique,Casimiro,368
Diogo,Dalot Teixeira,369
Christian,Eriksen,370
Jonny,Evans,371
Alejandro,Garnacho,372
Hannibal,Mejbri,373
Tom,Heaton,374
Rasmus,Højlund,375
Victor,Lindelöf,376
Harry,Maguire,377
Kobbie,Mainoo,378
Tyrell,Malacia,379
Lisandro,Martínez,380
Scott,McTominay,381
Mason,Mount,382
André,Onana,383
Facundo,Pellistri Rebollo,384
Marcus,Rashford,385
Luke,Shaw,387
Joshua,Zirkzee,389
Leny,Yoro,572
Matthijs,de Ligt,593
Noussair,Mazraoui,594
Toby,Collyer,613
Ethan,Wheatley,648
Manuel,Ugarte,652
Alex,Murphy,390
Miguel,Almirón Rejala,391
Harvey,Barnes,392
Sven,Botman,393
Bruno,Guimarães Rodriguez Moura,394
Dan,Burn,395
Martin,Dúbravka,396
Anthony,Gordon,398
Lewis,Hall,399
Isaac,Hayden,400
Alexander,Isak,401
Jacob,Murphy,402
Joelinton Cássio,Apolinário de Lira,403
Lloyd,Kelly,404
Emil,Krafth,405
Garang,Kuol,406
Jamaal,Lascelles,407
Jamal,Lewis,408
Tino,Livramento,409
Sean,Longstaff,410
Lewis,Miley,411
Odysseas,Vlachodimos,412
Nick,Pope,413
John,Ruddy,414
Fabian,Schär,415
Matt,Targett,416
Sandro,Tonali,417
Kieran,Trippier,418
Joe,White,419
Joe,Willock,420
Callum,Wilson,421
Miodrag,Pivaš,574
William,Osula,590
Álex,Moreno Lopera,26
Ola,Aina,422
Elliot,Anderson,423
Taiwo,Awoniyi,424
Willy,Boly,425
Josh,Bowler,426
Carlos Miguel,dos Santos Pereira,427
Eric,da Silva Moreira,428
Danilo,dos Santos de Oliveira,429
Emmanuel,Dennis,430
Nicolás,Domínguez,431
Anthony,Elanga,432
Morgan,Gibbs-White,433
Callum,Hudson-Odoi,434
Alex,Mighten,435
Murillo,Santiago Costa dos Santos,436
Neco,Williams,437
Omar,Richards,438
Lewis,O'Brien,439
Andrew,Omobamidele,440
Jonathan,Panzo,441
Ibrahim,Sangaré,442
Matz,Sels,443
Harry,Toffolo,444
Hwang,Ui-jo,446
Chris,Wood,447
Joe,Worrall,448
Ryan,Yates,449
James,Ward-Prowse,531
Nikola,Milenković,573
João Pedro,Ferreira Silva,596
Ramón,Sosa,620
Felipe,Rodrigues da Silva,653
Aaron,Ramsdale,14
Cameron,Archer,27
Lesley,Ugochukwu,188
Ryan,Fraser,397
Carlos,Alcaraz Durán,450
Samuel,Amo-Ameyaw,451
Joe,Aribo,452
Adam,Armstrong,453
Gavin,Bazunu,454
Jan,Bednarek,455
Armel,Bella-Kotchap,456
James,Bree,457
Shea,Charles,458
Samuel,Edozie,459
Ronnie,Edwards,460
Taylor,Harwood-Bellis,461
Kamaldeen,Sulemana,462
Adam,Lallana,463
Juan,Larios López,464
Mateusz,Lis,465
Joe,Lumley,466
Ryan,Manning,467
Sékou,Mara,468
Alex,McCarthy,469
Paul,Onuachu,470
Will,Smallbone,471
Jack,Stephens,472
Ross,Stewart,473
Sugawara,Yukinari,474
Charlie,Taylor,475
Kyle,Walker-Peters,476
Nathan,Wood-Gordon,477
Maxwel,Cornet,515
Flynn,Downes,518
Ben,Brereton Díaz,584
Tyler,Dibling,608
Mateus Gonçalo,Espanha Fernandes,623
Dominic,Solanke-Mitchell,82
Ashley,Phillips,478
Brandon,Austin,479
Rodrigo,Bentancur,480
Lucas,Bergvall,481
Yves,Bissouma,482
Bryan,Gil Salvatierra,483
Ben,Davies,484
Alfie,Devine,485
Radu,Drăgușin,486
Emerson,Leite de Souza Junior,487
Fraser,Forster,488
Archie,Gray,489
Pierre-Emile,Højbjerg,490
Brennan,Johnson,491
Dejan,Kulusevski,492
Giovani,Lo Celso,493
James,Maddison,494
Pedro,Porro,495
Sergio,Reguilón,496
Richarlison,de Andrade,497
Cristian,Romero,498
Pape Matar,Sarr,499
Dane,Scarlett,500
Manor,Solomon,502
Son,Heung-min,503
Djed,Spence,504
Destiny,Udogie,505
Micky,van de Ven,506
Alejo,Véliz,507
Guglielmo,Vicario,508
Timo,Werner,509
Alfie,Whiteman,510
Will,Lankshear,609
Mikey,Moore,610
Wilson,Odobert,612
Aaron,Wan-Bissaka,388
Edson,Álvarez Velázquez,511
Michail,Antonio,512
Alphonse,Areola,513
Jarrod,Bowen,514
Vladimír,Coufal,516
Aaron,Cresswell,517
George,Earthy,519
Emerson,Palmieri dos Santos,520
Łukasz,Fabiański,521
Wes,Foderingham,522
Danny,Ings,523
Max,Kilman,524
Mohammed,Kudus,525
Luis Guilherme,Lira dos Santos,526
Lucas,Tolentino Coelho de Lima,527
Konstantinos,Mavropanos,528
Nayef,Aguerd,529
Tomáš,Souček,530
Kurt,Zouma,532
Andy,Irving,576
Crysencio,Summerville,587
Guido,Rodríguez,588
Niclas,Füllkrug,589
Jean-Clair,Todibo,591
Kaelan,Casey,643
Carlos,Soler,654
Sam,Johnstone,204
Rayan,Aït-Nouri,533
Boubacar,Traoré,534
Jean-Ricner,Bellegarde,535
Daniel,Bentley,536
Francisco Jorge,Tomás Oliveira,537
Tawanda,Chirewa,538
Leon,Chiwome,539
Luke,Cundle,540
Matheus,Santos Carneiro Da Cunha,541
Craig,Dawson,542
Matt,Doherty,543
Tommy,Doyle,544
Fábio,Silva,545
Nathan,Fraser,546
Enso,González,547
Gonçalo Manuel,Ganchinho Guedes,548
Hugo,Bueno López,549
Hwang,Hee-chan,550
Joe,Hodge,551
Ki-Jana,Hoever,552
João Victor,Gomes da Silva,553
José,Malheiro de Sá,554
Saša,Kalajdžić,555
Tom,King,556
Mario,Lemina,557
Yerson,Mosquera,558
Nélson,Cabral Semedo,559
Pedro,Cardoso de Lima,561
Daniel,Castelo Podence,562
Rodrigo,Martins Gomes,563
Santiago,Bueno,564
Pablo,Sarabia,565
Jørgen,Strand Larsen,566
Toti António,Gomes,567
Bastien,Meupiyou,637
André,Trindade da Costa Neto,642
Carlos Roberto,Forbs Borges,655
Alfie,Pond,664
