name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Angus Gunn,GK,Southampton,0.5,0,0,0,0,0.0,371,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,18,0,0,0,0,4,0,18158,0,2,0.0,0,-1255,285,1540,45,True,0
Anthony Driscoll-Glennon,DEF,Burnley,0.0,0,0,0,0,0.0,536,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,3096,1,3,0.0,0,226,590,364,40,False,0
Anthony Gordon,MID,Everton,0.5,0,0,0,0,0.0,168,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,3,0,0,0,0,4,0,38408,2,4,0.0,0,-2230,3966,6196,44,True,0
Anthony Knockaert,MID,Fulham,-0.5,0,0,0,0,0.0,177,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,20,0,0,0,0,4,0,6705,0,1,0.0,0,-1241,216,1457,53,False,0
Anthony Martial,FWD,Man Utd,1.7,1,0,0,0,1.3,303,35,6,0,0.8,0.8,2020-10-04T15:30:00Z,27,17,0,0,0,1,4,0,655400,6,1,6.0,1,-290358,12984,303342,89,True,0
Antonee Robinson,DEF,Fulham,0.0,0,0,15,0,17.8,484,38,1,0,6.8,31.0,2020-10-04T13:00:00Z,90,20,0,0,0,0,4,0,6897,0,1,19.0,2,-598,277,875,44,False,0
Antonio Rüdiger,DEF,Chelsea,0.5,0,0,0,0,0.0,109,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,6,0,0,0,0,4,0,74266,0,4,0.0,0,-19227,2018,21245,47,True,0
Anwar El Ghazi,MID,Aston Villa,-1.5,0,0,0,0,0.0,45,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,11,0,0,0,0,4,0,8507,2,7,0.0,0,-1307,391,1698,59,True,0
Arthur Masuaku,DEF,West Ham,4.3,0,0,19,1,2.8,442,34,0,0,1.9,9.4,2020-10-04T11:00:00Z,90,9,0,0,0,0,4,0,39555,3,0,7.0,6,16834,21409,4575,45,False,0
Ashley Barnes,FWD,Burnley,0.3,0,0,1,0,27.2,87,36,3,0,5.8,1.2,2020-10-03T19:00:00Z,76,14,0,0,0,0,4,0,5910,1,3,30.0,1,-69,814,883,60,False,1
Ashley Westwood,MID,Burnley,4.0,0,1,33,0,3.7,89,36,3,1,6.3,42.2,2020-10-03T19:00:00Z,90,14,0,0,0,0,4,0,45251,1,3,17.0,8,-4586,1017,5603,55,False,0
Axel Tuanzebe,DEF,Man Utd,0.0,0,0,0,0,0.0,307,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,1342,6,1,0.0,0,-144,30,174,45,True,0
Aymeric Laporte,DEF,Man City,2.2,0,0,9,0,0.7,280,33,1,0,1.8,10.8,2020-10-03T16:30:00Z,90,10,0,0,0,0,4,0,207518,1,1,6.0,2,-15958,5388,21346,60,False,0
Ayoze Pérez,MID,Leicester,2.3,0,0,9,0,4.8,229,34,2,0,0.7,1.8,2020-10-04T11:00:00Z,63,19,0,0,0,0,4,0,118569,3,0,0.0,2,-31074,3452,34526,63,True,0
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,99,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,107272,1,3,0.0,0,1486,5096,3610,40,False,0
Bamidele Alli,MID,Spurs,0.5,0,0,5,0,1.8,394,35,0,0,0.7,1.0,2020-10-04T15:30:00Z,21,13,0,0,0,0,4,0,55400,6,1,4.0,1,-18416,2118,20534,76,False,0
Barry Douglas,DEF,Leeds,-1.5,0,0,0,0,0.0,196,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,12,0,0,0,0,4,0,695216,1,1,0.0,0,-73184,14893,88077,40,True,0
Benjamin Chilwell,DEF,Chelsea,5.0,1,3,51,1,56.7,232,31,0,1,14.8,64.2,2020-10-03T11:30:00Z,90,6,0,0,0,0,4,0,122194,0,4,27.0,18,7687,23008,15321,55,True,0
Benjamin Mendy,DEF,Man City,2.2,0,0,2,0,1.3,274,33,1,0,0.1,0.0,2020-10-03T16:30:00Z,70,10,0,0,0,0,4,0,124430,1,1,2.0,1,-10029,3502,13531,60,False,1
Ben Davies,DEF,Spurs,2.2,1,0,13,0,0.6,395,35,0,0,1.1,6.2,2020-10-04T15:30:00Z,17,13,0,0,0,0,4,0,117844,6,1,4.0,4,-24434,2873,27307,49,False,0
Ben Gibson,DEF,Burnley,0.0,0,0,0,0,0.0,94,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,15182,1,3,0.0,0,-499,1184,1683,40,False,0
Ben Johnson,DEF,West Ham,-0.3,0,0,0,0,0.0,452,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,9,0,0,0,0,4,0,174337,3,0,0.0,0,7361,21691,14330,40,False,0
Ben Mee,DEF,Burnley,0.0,0,0,0,0,0.0,88,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,13517,1,3,0.0,0,-2417,76,2493,50,False,0
Ben Osborn,MID,Sheffield Utd,0.7,0,0,10,0,15.8,356,29,1,0,2.3,7.6,2020-10-04T13:00:00Z,62,1,0,0,0,0,4,0,2349,1,2,0.0,2,-57,150,207,49,False,0
Ben White,DEF,Brighton,1.3,0,0,13,0,3.1,74,32,4,0,2.9,25.4,2020-10-03T14:00:00Z,90,7,0,0,0,0,4,0,106517,2,4,0.0,0,-5843,5085,10928,45,False,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,1.8,0,0,5,0,12.1,281,33,0,0,2.3,3.2,2020-10-03T16:30:00Z,25,10,0,0,0,0,4,0,29186,1,1,8.0,1,-2824,3079,5903,74,False,0
Bernardo Fernandes da Silva Junior,DEF,Brighton,-0.5,0,0,0,0,0.0,75,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,707680,2,4,0.0,0,-51451,17214,68665,40,False,0
Bernard Anício Caldeira Duarte,MID,Everton,0.5,0,0,0,0,0.0,154,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,3,0,0,0,0,4,0,9184,2,4,0.0,0,-1061,700,1761,59,True,0
Bernd Leno,GK,Arsenal,4.0,0,0,12,0,0.0,8,29,1,0,1.1,11.2,2020-10-04T13:00:00Z,90,15,0,0,0,0,4,1,675971,1,2,0.0,2,32333,67684,35351,50,True,0
Bertrand Traoré,MID,Aston Villa,-0.5,0,0,2,0,0.5,540,30,0,0,2.8,1.0,2020-10-04T18:15:00Z,3,11,0,0,0,0,4,0,3286,2,7,26.0,1,400,1246,846,60,True,0
Billy Gilmour,MID,Chelsea,0.0,0,0,0,0,0.0,124,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,6,0,0,0,0,4,0,9001,0,4,0.0,0,-860,292,1152,45,True,0
Billy Sharp,FWD,Sheffield Utd,0.5,0,0,2,0,1.5,343,29,0,0,0.4,0.0,2020-10-04T13:00:00Z,14,1,0,0,0,0,4,0,13929,1,2,2.0,1,-3619,377,3996,58,False,0
Bjorn Engels,DEF,Aston Villa,0.0,0,0,0,0,0.0,36,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,11,0,0,0,0,4,0,6251,2,7,0.0,0,-1074,26,1100,44,True,0
Bobby Decordova-Reid,FWD,Fulham,1.7,0,0,11,0,3.9,181,38,1,0,0.9,5.0,2020-10-04T13:00:00Z,80,20,0,0,0,0,4,0,10928,0,1,0.0,2,-2191,725,2916,55,False,0
Bobby Thomas,DEF,Burnley,0.0,0,0,0,0,0.0,520,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,14,0,0,0,0,4,0,41396,1,3,0.0,0,828,4159,3331,40,False,0
Brandon Pierrick,MID,Crystal Palace,-0.5,0,0,0,0,0.0,147,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,5,0,0,0,0,4,0,7179,0,4,0.0,0,-541,302,843,45,False,0
Brandon Williams,DEF,Man Utd,0.0,0,0,0,0,0.0,318,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,82734,6,1,0.0,0,-13545,1604,15149,44,True,0
Branislav Ivanovic,DEF,West Brom,-0.5,0,0,0,0,0.0,530,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,16,0,0,0,0,4,0,5006,0,2,0.0,0,232,967,735,45,False,0
Bruno André Cavaco Jordao,MID,Wolves,0.0,0,0,0,0,0.0,475,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,8,0,0,0,0,4,0,26179,0,1,0.0,0,-3282,1324,4606,44,True,0
Bruno Miguel Borges Fernandes,MID,Man Utd,6.7,0,0,21,0,16.6,302,35,4,1,7.5,35.4,2020-10-04T15:30:00Z,45,17,0,0,0,0,4,0,1473422,6,1,23.0,6,76237,187021,110784,105,True,0
Bukayo Saka,MID,Arsenal,3.0,0,1,29,0,6.0,24,29,1,1,10.0,40.6,2020-10-04T13:00:00Z,86,15,0,0,0,0,4,0,243259,1,2,53.0,8,-47534,9105,56639,53,True,0
Callum Hudson-Odoi,MID,Chelsea,3.0,0,0,16,1,29.6,122,31,0,0,5.3,5.2,2020-10-03T11:30:00Z,82,6,0,0,0,0,4,0,29562,0,4,18.0,3,7007,11179,4172,58,True,0
Callum Robinson,FWD,West Brom,3.7,0,0,3,0,2.0,358,37,1,0,0.7,1.2,2020-10-04T11:00:00Z,59,16,0,0,0,0,4,0,74722,0,2,4.0,1,47858,62755,14897,55,False,0
Callum Wilson,FWD,Newcastle,8.5,1,3,62,0,21.4,506,36,1,2,16.6,86.8,2020-10-03T19:00:00Z,90,4,0,0,0,0,4,0,706711,1,3,58.0,16,-33427,73218,106645,64,True,0
Calum Chambers,DEF,Arsenal,0.0,0,0,0,0,0.0,13,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,989,1,2,0.0,0,-94,49,143,45,True,0
Cameron Carter-Vickers,DEF,Spurs,0.0,0,0,0,0,0.0,521,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,13,0,0,0,0,4,0,30311,6,1,0.0,0,-148,2512,2660,40,False,0
Caoimhin Kelleher,GK,Liverpool,3.3,0,0,0,0,0.0,560,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,2,0,0,0,0,4,0,0,2,7,0.0,0,0,0,0,45,False,0
Cedric Kipre,DEF,West Brom,-0.5,0,0,0,0,0.0,499,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,16,0,0,0,0,4,0,4027,0,2,0.0,0,-406,34,440,45,False,0
Cengiz Ünder,MID,Leicester,1.0,0,0,2,0,3.3,541,34,1,0,1.0,2.6,2020-10-04T11:00:00Z,35,19,0,0,0,0,4,0,3353,3,0,4.0,1,917,1792,875,60,True,0
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,3,0,0,0,0,4,0,523,2,4,0.0,0,-29,69,98,60,True,0
Charlie Austin,FWD,West Brom,-0.5,0,0,0,0,0.0,415,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,16,0,0,0,0,4,0,25051,0,2,0.0,0,-8483,1144,9627,53,False,0
Charlie Taylor,DEF,Burnley,2.0,0,0,11,0,3.3,97,36,3,0,0.9,6.0,2020-10-03T19:00:00Z,90,14,0,0,0,0,4,0,314039,1,3,0.0,1,-14700,13697,28397,45,False,0
Cheikhou Kouyaté,MID,Crystal Palace,3.5,0,0,9,0,0.2,133,31,4,0,1.9,14.8,2020-10-03T11:30:00Z,90,5,0,0,0,0,4,0,51908,0,4,4.0,2,27932,35314,7382,50,False,0
Che Adams,FWD,Southampton,3.0,0,0,1,1,2.6,377,37,0,0,3.2,7.8,2020-10-04T11:00:00Z,83,18,0,0,0,0,4,0,160259,0,2,22.0,2,-13409,17087,30496,59,True,0
Christian Atsu,MID,Newcastle,0.0,0,0,0,0,0.0,330,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,4546,1,3,0.0,0,-501,194,695,54,True,0
Christian Benteke,FWD,Crystal Palace,-0.3,0,0,0,0,0.0,132,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,5,0,0,0,0,4,0,13776,0,4,0.0,0,424,1877,1453,55,False,0
Christian Fuchs,DEF,Leicester,0.7,0,0,0,0,0.0,218,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,19,0,0,0,0,4,0,8961,3,0,0.0,0,412,1338,926,45,True,0
Christian Pulisic,MID,Chelsea,0.7,0,0,7,0,0.3,119,31,0,0,0.6,5.4,2020-10-03T11:30:00Z,7,6,0,0,0,0,4,0,182756,0,4,0.0,1,-32278,14895,47173,83,True,0
Christian Walton,GK,Brighton,0.0,0,0,0,0,0.0,503,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,93659,2,4,0.0,0,-3823,2286,6109,40,False,0
Chris Basham,DEF,Sheffield Utd,1.0,0,0,13,0,0.8,345,29,2,0,1.8,11.6,2020-10-04T13:00:00Z,75,1,0,0,0,0,4,0,99516,1,2,6.0,1,-15282,1429,16711,49,False,0
Chris Smalling,DEF,Man Utd,0.0,0,0,0,0,0.0,292,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,11443,6,1,0.0,0,-1693,225,1918,49,True,0
Chris Wood,FWD,Burnley,3.3,0,0,2,0,1.1,91,36,3,0,3.5,1.2,2020-10-03T19:00:00Z,90,14,0,0,0,0,4,0,138067,1,3,33.0,2,-20647,9361,30008,65,False,0
Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,324,36,0,0,0.0,0.0,2020-10-03T19:00:00Z,0,4,0,0,0,0,4,0,3456,1,3,0.0,0,-869,22,891,45,True,0
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,10,0,0,0,0,4,0,2126,1,1,0.0,0,-153,58,211,45,False,0
Cole Palmer,MID,Man City,1.5,0,0,0,0,0.0,552,33,0,0,0.0,0.0,2020-10-03T16:30:00Z,0,10,0,0,0,0,4,0,416,1,1,0.0,0,201,270,69,45,False,0
Connor Wickham,FWD,Crystal Palace,-0.1,0,0,0,0,0.0,136,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,5,0,0,0,0,4,0,65476,0,4,0.0,0,-9023,3941,12964,45,False,0
Conor Coady,DEF,Wolves,4.0,0,0,25,1,0.1,459,38,0,0,1.3,13.0,2020-10-04T13:00:00Z,90,8,0,0,0,0,4,0,628713,0,1,0.0,6,-33772,27906,61678,50,True,0
Conor Gallagher,MID,West Brom,-0.5,0,0,0,0,0.0,544,37,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,16,0,0,0,0,4,0,646,0,2,0.0,0,157,268,111,55,False,0
Conor Hourihane,MID,Aston Villa,4.2,0,0,0,0,0.0,33,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,11,0,0,0,0,4,0,23110,2,7,0.0,0,13990,17267,3277,60,True,0
Conor Townsend,DEF,West Brom,0.0,0,0,12,0,2.3,418,37,2,0,1.8,15.6,2020-10-04T11:00:00Z,90,16,0,0,0,0,4,0,6024,0,2,0.0,1,-6,563,569,45,False,0
Curtis Jones,MID,Liverpool,2.0,0,0,4,0,1.3,263,30,2,0,0.7,5.8,2020-10-04T18:15:00Z,29,2,0,0,0,0,4,0,34080,2,7,0.0,1,-2527,2244,4771,45,False,0
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,38,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,20,0,0,0,0,4,0,4829,0,1,0.0,0,-1382,22,1404,44,False,0
Cédric Soares,DEF,Arsenal,0.5,0,0,0,0,0.0,5,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,16771,1,2,0.0,0,-3849,218,4067,48,True,0
César Azpilicueta,DEF,Chelsea,3.0,0,0,17,1,16.0,102,31,0,0,4.2,7.6,2020-10-03T11:30:00Z,90,6,0,0,0,0,4,0,308792,0,4,18.0,5,-27062,5523,32585,59,True,1
Dale Stephens,MID,Burnley,1.0,0,0,13,0,2.5,55,36,2,0,1.7,6.0,2020-10-03T19:00:00Z,67,14,0,0,0,0,4,0,660276,1,3,8.0,2,18947,82706,63759,44,False,0
Daniel Amartey,DEF,Leicester,0.5,0,0,14,0,1.0,227,34,2,0,1.1,9.8,2020-10-04T11:00:00Z,54,19,0,0,0,0,4,0,110032,3,0,0.0,0,4021,14441,10420,40,True,0
Daniel Castelo Podence,MID,Wolves,3.0,0,0,7,1,5.2,469,38,0,0,0.6,1.2,2020-10-04T13:00:00Z,70,8,0,0,0,0,4,0,379939,0,1,0.0,3,-31844,61888,93732,56,True,0
Daniel Ceballos Fernández,MID,Arsenal,3.5,0,0,20,1,27.9,501,29,0,0,4.4,15.6,2020-10-04T13:00:00Z,80,15,0,0,0,0,4,0,160888,1,2,0.0,3,5720,28964,23244,50,True,0
Daniel James,MID,Man Utd,0.3,0,0,0,0,0.0,311,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,21384,6,1,0.0,0,-4112,702,4814,64,True,0
Danny Ings,FWD,Southampton,6.5,0,0,9,1,23.5,366,37,0,0,5.6,6.8,2020-10-04T11:00:00Z,90,18,0,0,0,0,4,0,1480751,0,2,26.0,2,208787,282902,74115,85,True,0
Danny Rose,DEF,Spurs,0.0,0,0,0,0,0.0,384,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,13,0,0,0,0,4,0,20912,6,1,0.0,0,-2761,579,3340,49,False,0
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,19,0,0,0,0,4,0,15111,3,0,0.0,0,-758,250,1008,45,True,0
Dan Burn,DEF,Brighton,-0.3,0,0,0,0,0.0,61,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,36993,2,4,0.0,0,-4781,740,5521,44,False,0
Dara O'Shea,DEF,West Brom,0.3,0,0,9,0,11.0,425,37,2,0,4.9,19.6,2020-10-04T11:00:00Z,90,16,0,0,0,0,4,0,16883,0,2,18.0,1,-1262,444,1706,44,False,0
