name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Che Adams,FWD,Southampton,3.1,0,0,6,0,39.2,411,0.00000,0.00000,0.00000,0.00000,50,1,0,6.4,12.8,2022-08-30T18:45:00Z,90,6,0,0,0,0,5,0,100704,0,1,2,12.0,2,-44,20653,20697,64,True,0
Sam Greenwood,FWD,Leeds,-0.1,0,0,0,0,0.0,237,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,1736484,0,1,1,0.0,0,-132797,51910,184707,45,True,0
Nathaniel Chalobah,MID,Fulham,-0.1,0,0,3,0,0.0,203,0.00000,0.00000,0.00000,0.00000,44,0,0,0.2,2.0,2022-08-30T18:30:00Z,1,5,0,0,0,0,5,0,13366,0,1,2,0.0,1,-292,1042,1334,45,True,0
Nathaniel Phillips,DEF,Liverpool,1.4,0,0,0,0,0.0,501,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,45851,0,1,2,0.0,0,-3787,3164,6951,40,True,0
Loïc Mbe Soh,DEF,Nott'm Forest,-1.5,0,0,0,0,0.0,393,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,3720,0,0,6,0.0,0,-247,52,299,44,False,0
Jason Steele,GK,Brighton,0.5,0,0,0,0,0.0,102,0.00000,0.00000,0.00000,0.00000,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,9,0,0,0,0,5,0,86227,0,1,2,0.0,0,-1234,2576,3810,40,False,0
Tosin Adarabioyo,DEF,Fulham,1.7,0,0,10,0,10.6,209,0.00000,0.00000,0.00000,0.00000,44,1,0,2.4,13.6,2022-08-30T18:30:00Z,90,5,0,0,0,0,5,0,9532,0,1,2,0.0,2,312,1021,709,45,True,0
Kalvin Phillips,MID,Man City,1.3,0,0,0,0,0.0,325,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,21130,0,0,6,0.0,0,-3880,114,3994,49,True,0
Carlos Ribeiro Dias,MID,Nott'm Forest,-1.3,0,0,0,0,0.0,383,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,38799,0,0,6,0.0,0,-2308,3034,5342,44,False,0
Marek Rodák,GK,Fulham,0.9,0,0,0,0,0.0,213,0.00000,0.00000,0.00000,0.00000,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,5,0,0,0,0,5,0,20972,0,1,2,0.0,0,-1312,619,1931,45,True,0
Ryan Fraser,MID,Newcastle,-0.2,0,0,7,0,1.0,359,0.00000,0.00000,0.00000,0.00000,48,1,0,1.1,8.8,2022-08-31T19:00:00Z,63,12,0,0,0,0,5,0,7069,0,1,2,1.0,2,-912,202,1114,53,False,0
Luke Thomas,DEF,Leicester,-0.1,0,0,13,0,2.1,270,0.00000,0.00000,0.00000,0.00000,46,1,0,1.6,13.8,2022-09-01T19:00:00Z,90,14,0,0,0,0,5,0,7683,0,1,0,0.0,2,-560,120,680,44,True,0
Karl Darlow,GK,Newcastle,-1.0,0,0,0,0,0.0,353,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,217412,0,1,2,0.0,0,-7975,1245,9220,40,False,0
Rodrigo Hernandez,MID,Man City,4.9,0,0,7,0,25.8,315,0.00000,0.00000,0.00000,0.00000,49,0,0,3.5,5.2,2022-08-31T18:30:00Z,54,16,0,0,0,0,5,0,242315,0,0,6,4.0,1,-3716,20273,23989,59,True,0
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1.7,0,0,0,0,10.6,326,0.00000,0.00000,0.00000,0.00000,46,0,0,2.0,0.0,2022-09-01T19:00:00Z,22,10,0,0,0,0,5,0,287761,0,1,0,12.0,1,-61838,4182,66020,103,False,0
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0.0,426,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,19,0,0,0,0,5,0,488874,0,1,1,0.0,0,-18058,2741,20799,40,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,0.0,0,0,0,0,0.0,278,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,758,0,1,2,0.0,0,-45,14,59,49,True,0
Jack Grealish,MID,Man City,1.1,0,0,0,0,0.0,305,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,141327,0,0,6,0.0,0,-43639,294,43933,68,True,0
James McAtee,MID,Man City,0.0,0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,596,0,0,6,0.0,0,-47,0,47,45,True,0
Will Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,415,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,0,5,0,1345,0,1,2,0.0,0,-99,0,99,45,True,0
Chris Wood,FWD,Newcastle,0.2,0,0,3,0,0.1,354,0.00000,0.00000,0.00000,0.00000,48,1,0,0.5,1.0,2022-08-31T19:00:00Z,26,12,0,0,0,0,5,0,80992,0,1,2,4.0,1,-10058,4319,14377,58,False,0
Darren Randolph,GK,West Ham,-0.5,0,0,0,0,0.0,571,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,0,5,0,13992,0,1,1,0.0,0,-208,746,954,40,True,0
Leander Dendoncker,MID,Wolves,0.9,0,0,0,0,0.0,479,0.00000,0.00000,0.00000,0.00000,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,3,0,0,0,0,5,0,12802,0,0,0,0.0,0,-1400,521,1921,49,False,0
Allan Marques Loureiro,MID,Everton,0.5,0,0,0,0,0.0,183,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,0,5,0,9382,0,1,1,0.0,0,-728,428,1156,49,False,0
Ibrahima Konaté,DEF,Liverpool,0.0,0,0,0,0,0.0,290,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,23121,0,1,2,0.0,0,-2685,156,2841,48,True,0
Aleksandar Mitrović,FWD,Fulham,6.3,0,3,30,0,20.8,210,0.00000,0.00000,0.00000,0.00000,44,1,1,10.1,48.2,2022-08-30T18:30:00Z,90,5,0,0,0,0,5,0,1973096,0,1,2,32.0,9,213534,317049,103515,67,True,0
Christian Eriksen,MID,Man Utd,2.9,0,0,8,1,4.0,519,0.00000,0.00000,0.00000,0.00000,46,0,0,1.7,2.2,2022-09-01T19:00:00Z,90,10,0,0,0,0,5,0,287965,0,1,0,11.0,3,-23941,12603,36544,63,False,0
Joe Willock,MID,Newcastle,1.4,0,0,10,0,11.1,373,0.00000,0.00000,0.00000,0.00000,48,2,0,3.5,23.4,2022-08-31T19:00:00Z,90,12,0,0,0,0,5,0,43688,0,1,2,0.0,2,-4984,2509,7493,49,False,0
Yerson Mosquera Valdelamar,DEF,Wolves,0.5,0,0,0,0,0.0,494,0.00000,0.00000,0.00000,0.00000,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,3,0,0,0,0,5,0,74602,0,0,0,0.0,0,-4205,1090,5295,40,False,0
Roméo Lavia,MID,Southampton,2.1,0,0,23,0,0.8,321,0.00000,0.00000,0.00000,0.00000,50,1,1,4.8,40.4,2022-08-30T18:45:00Z,59,6,0,0,0,0,5,0,61873,0,1,2,7.0,6,216,8744,8528,45,True,0
Kristoffer Ajer,DEF,Brentford,0.0,0,0,0,0,0.0,84,0.00000,0.00000,0.00000,0.00000,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,7,0,0,0,0,5,0,1980,0,1,1,0.0,0,-96,73,169,45,False,0
Emmanuel Dennis,FWD,Nott'm Forest,-1.2,0,0,-3,0,1.0,585,0.00000,0.00000,0.00000,0.00000,49,2,0,2.7,0.0,2022-08-31T18:30:00Z,32,13,0,0,0,0,5,0,15250,0,0,6,26.0,0,-1674,3062,4736,60,False,1
Will Hughes,MID,Crystal Palace,0.8,0,0,0,0,0.0,163,0.00000,0.00000,0.00000,0.00000,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,3289,0,1,1,0.0,0,-133,147,280,49,True,0
Joe Ayodele-Aribo,MID,Southampton,2.1,0,0,3,0,1.5,512,0.00000,0.00000,0.00000,0.00000,50,0,0,0.4,2.2,2022-08-30T18:45:00Z,30,6,0,0,0,0,5,0,59230,0,1,2,0.0,1,-7163,2679,9842,55,True,0
Orel Mangala,MID,Nott'm Forest,0.0,0,0,0,0,0.0,536,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,3490,0,0,6,0.0,0,-833,74,907,50,False,0
Luke Plange,FWD,Crystal Palace,0.0,0,0,0,0,0.0,496,0.00000,0.00000,0.00000,0.00000,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,94999,0,1,1,0.0,0,-20700,531,21231,45,True,0
Cristian Romero,DEF,Spurs,0.6,0,0,0,0,0.0,443,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,19,0,0,0,0,5,0,118795,0,1,1,0.0,0,-19391,876,20267,49,False,0
Jack Harrison,MID,Leeds,5.1,0,0,-5,0,37.4,233,0.00000,0.00000,0.00000,0.00000,45,1,0,7.9,7.6,2022-08-30T19:00:00Z,90,8,0,0,0,0,5,0,435313,0,1,1,34.0,2,52410,113094,60684,61,True,0
Maxwel Cornet,MID,West Ham,0.0,0,0,0,0,0.0,575,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,0,5,0,7114,0,1,1,0.0,0,-1574,620,2194,59,True,0
Luis Sinisterra Lucumí,MID,Leeds,2.1,0,3,25,0,21.7,508,0.00000,0.00000,0.00000,0.00000,45,1,1,7.2,39.0,2022-08-30T19:00:00Z,63,8,0,0,0,0,5,0,15293,0,1,1,11.0,10,-461,1404,1865,65,True,0
Nathaniel Clyne,DEF,Crystal Palace,1.0,0,0,13,0,21.8,157,0.00000,0.00000,0.00000,0.00000,43,1,0,4.1,19.4,2022-08-30T18:30:00Z,90,4,0,0,0,0,5,0,18102,0,1,1,0.0,2,258,1819,1561,45,True,0
Stuart Armstrong,MID,Southampton,0.5,0,0,0,0,0.0,405,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,0,5,0,8819,0,1,2,0.0,0,-669,642,1311,49,True,0
Oriol Romeu Vidal,MID,Southampton,-0.1,0,0,0,0,0.0,402,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,0,5,0,7588,0,1,2,0.0,0,-782,121,903,48,True,0
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,229,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,74,0,1,1,0.0,0,-3,0,3,50,True,0
Harrison Ashby,DEF,West Ham,-0.5,0,0,0,0,0.0,555,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,0,5,0,34280,0,1,1,0.0,0,-1453,1703,3156,40,True,0
Lewis Brunt,DEF,Leicester,-0.5,0,0,0,0,0.0,273,0.00000,0.00000,0.00000,0.00000,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,14,0,0,0,0,5,0,29478,0,1,0,0.0,0,-1431,933,2364,40,True,0
Matt Ritchie,DEF,Newcastle,-0.8,0,0,0,0,0.0,350,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,7775,0,1,2,0.0,0,-532,140,672,44,False,0
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,253,0.00000,0.00000,0.00000,0.00000,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,14,0,0,0,0,5,0,697940,0,1,0,0.0,0,-56848,12014,68862,40,True,0
Enock Mwepu,MID,Brighton,1.7,0,0,1,0,1.4,118,0.00000,0.00000,0.00000,0.00000,44,2,0,0.9,7.6,2022-08-30T18:30:00Z,62,9,0,0,0,0,5,0,9161,0,1,2,0.0,2,-829,426,1255,53,False,0
Trevoh Chalobah,DEF,Chelsea,0.9,0,0,0,0,0.0,141,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,17,0,0,0,0,5,0,39684,0,1,2,0.0,0,-1309,1795,3104,48,False,0
Chris Richards,DEF,Crystal Palace,0.4,0,0,0,0,0.0,530,0.00000,0.00000,0.00000,0.00000,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,6661,0,1,1,0.0,0,-345,265,610,45,True,0
Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,288,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,29251,0,1,2,0.0,0,-2420,367,2787,89,True,0
Martin Dubravka,GK,Newcastle,0.5,0,0,0,0,0.0,355,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,71700,0,1,2,0.0,0,-4956,1023,5979,44,False,0
Rodrigo Moreno,MID,Leeds,7.1,0,0,0,0,0.8,225,0.00000,0.00000,0.00000,0.00000,45,1,0,0.1,0.0,2022-08-30T19:00:00Z,31,8,0,0,0,0,5,0,3216775,0,1,1,4.0,1,509864,629957,120093,65,True,0
Francisco Jorge Tomás Oliveira,MID,Wolves,0.0,0,0,0,0,0.0,490,0.00000,0.00000,0.00000,0.00000,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,3,0,0,0,0,5,0,309,0,0,0,0.0,0,-23,30,53,50,False,0
Mohammed Salisu,DEF,Southampton,0.1,0,0,3,0,0.1,420,0.00000,0.00000,0.00000,0.00000,50,1,0,3.4,15.4,2022-08-30T18:45:00Z,90,6,0,0,0,0,5,0,14915,0,1,2,18.0,1,-213,981,1194,44,True,1
Frederico Rodrigues de Paula Santos,MID,Man Utd,1.3,0,0,4,0,0.0,331,0.00000,0.00000,0.00000,0.00000,46,0,0,0.1,1.0,2022-09-01T19:00:00Z,3,10,0,0,0,0,5,0,51985,0,1,0,0.0,1,-7632,1831,9463,53,False,0
Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.00000,0.00000,0.00000,0.00000,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,9,0,0,0,0,5,0,2248,0,1,2,0.0,0,-200,61,261,45,False,0
Lucas Tolentino Coelho de Lima,MID,West Ham,1.7,0,0,-3,0,1.7,603,0.00000,0.00000,0.00000,0.00000,47,0,0,0.6,2.4,2022-08-31T18:45:00Z,23,18,0,0,0,0,5,0,7722,0,1,1,2.0,0,6688,7170,482,60,True,1
Jean-Philippe Mateta,FWD,Crystal Palace,1.4,0,0,4,0,22.3,168,0.00000,0.00000,0.00000,0.00000,43,0,0,5.3,6.4,2022-08-30T18:30:00Z,53,4,0,0,0,0,5,0,60934,0,1,1,24.0,1,-5809,5262,11071,54,True,0
Salomón Rondón,FWD,Everton,1.1,0,0,0,0,0.0,177,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,0,5,0,56420,0,1,1,0.0,0,-981,9990,10971,50,False,0
Liam Cooper,DEF,Leeds,-0.4,0,0,0,0,0.0,221,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,3714,0,1,1,0.0,0,-451,77,528,45,True,0
Alexander Isak,FWD,Newcastle,2.5,0,1,26,0,0.8,594,0.00000,0.00000,0.00000,0.00000,48,1,1,5.3,34.2,2022-08-31T19:00:00Z,63,12,0,0,0,0,5,0,107285,0,1,2,18.0,7,52557,69585,17028,70,False,0
Erling Haaland,FWD,Man City,13.1,0,3,81,1,0.8,318,0.00000,0.00000,0.00000,0.00000,49,0,3,18.9,97.2,2022-08-31T18:30:00Z,68,16,0,0,0,0,5,0,6793855,0,0,6,91.0,17,624916,675165,50249,118,True,0
Lewis Cook,MID,Bournemouth,1.3,0,0,11,1,0.9,67,0.00000,0.00000,0.00000,0.00000,42,0,0,0.9,8.0,2022-08-31T18:30:00Z,90,20,0,0,0,0,5,0,5329,0,0,0,0.0,3,-110,398,508,49,True,0
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.00000,0.00000,0.00000,0.00000,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,3586,0,1,1,0.0,0,-148,0,148,40,True,0
Phil Foden,MID,Man City,5.9,1,0,15,0,14.5,314,0.00000,0.00000,0.00000,0.00000,49,0,0,2.2,1.8,2022-08-31T18:30:00Z,54,16,0,0,0,0,5,0,723916,0,0,6,6.0,4,-30726,56520,87246,80,True,0
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0.0,298,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,17301,0,1,2,0.0,0,-1185,1023,2208,39,True,0
Steve Cook,DEF,Nott'm Forest,-0.7,0,0,0,0,0.0,379,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,12794,0,0,6,0.0,0,-705,499,1204,45,False,0
Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,250,0.00000,0.00000,0.00000,0.00000,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,14,0,0,0,0,5,0,3620,0,1,0,0.0,0,-237,142,379,40,True,0
Sékou Mara,FWD,Southampton,0.7,0,0,0,0,0.0,528,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,0,5,0,12116,0,1,2,0.0,0,-807,1284,2091,55,True,0
Scott McTominay,MID,Man Utd,2.1,0,0,13,1,12.0,338,0.00000,0.00000,0.00000,0.00000,46,0,0,2.5,13.0,2022-09-01T19:00:00Z,90,10,0,0,0,0,5,0,21389,0,1,0,0.0,3,-611,2089,2700,49,False,0
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,621,0,0,6,0.0,0,-70,0,70,50,False,0
Dean Henderson,GK,Nott'm Forest,4.5,0,0,15,0,0.0,398,0.00000,0.00000,0.00000,0.00000,49,6,0,2.0,19.8,2022-08-31T18:30:00Z,90,13,0,0,0,0,5,3,1063741,0,0,6,0.0,0,82005,127467,45462,46,False,0
Jack Stacey,DEF,Bournemouth,-0.7,0,0,0,0,0.0,65,0.00000,0.00000,0.00000,0.00000,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,20,0,0,0,0,5,0,4551,0,0,0,0.0,0,-307,85,392,44,True,0
Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,192,0.00000,0.00000,0.00000,0.00000,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,0,5,0,12435,0,1,1,0.0,0,-3563,258,3821,45,False,0
Steven Alzate,MID,Brighton,0.5,0,0,0,0,0.0,115,0.00000,0.00000,0.00000,0.00000,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,9,0,0,0,0,5,0,18249,0,1,2,0.0,0,-1369,994,2363,45,False,0
Mateusz Klich,MID,Leeds,0.5,0,0,4,0,12.8,223,0.00000,0.00000,0.00000,0.00000,45,0,0,3.0,7.6,2022-08-30T19:00:00Z,26,8,0,0,0,0,5,0,8404,0,1,1,10.0,1,-710,448,1158,49,True,0
Armel Bella-Kotchap,DEF,Southampton,1.5,0,0,13,0,0.1,423,0.00000,0.00000,0.00000,0.00000,50,1,0,2.2,18.0,2022-08-30T18:45:00Z,90,6,0,0,0,0,5,0,11855,0,1,2,4.0,2,1324,2691,1367,45,True,0
Ainsley Maitland-Niles,MID,Arsenal,-0.5,0,0,0,0,0.0,21,0.00000,0.00000,0.00000,0.00000,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,2,0,0,0,0,5,0,4584,0,1,2,0.0,0,-320,260,580,48,True,0
James Milner,MID,Liverpool,3.0,0,0,7,0,19.8,274,0.00000,0.00000,0.00000,0.00000,48,0,0,2.9,7.0,2022-08-31T19:00:00Z,19,15,0,0,0,0,5,0,130525,0,1,2,2.0,1,-10281,11916,22197,45,True,0
Keane Lewis-Potter,MID,Brentford,1.6,0,0,3,0,1.5,515,0.00000,0.00000,0.00000,0.00000,43,1,0,1.1,1.4,2022-08-30T18:30:00Z,67,7,0,0,0,0,5,0,7958,0,1,1,8.0,2,63,641,578,53,False,0
Kevin De Bruyne,MID,Man City,7.1,0,0,2,0,13.8,301,0.00000,0.00000,0.00000,0.00000,49,0,0,4.5,14.2,2022-08-31T18:30:00Z,21,16,0,0,0,0,5,0,2650570,0,0,6,17.0,1,56993,244366,187373,122,True,0
Sepp van den Berg,DEF,Liverpool,1.0,0,0,0,0,0.0,500,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,30652,0,1,2,0.0,0,-2027,1312,3339,40,True,0
Joe Gelhardt,FWD,Leeds,0.3,0,0,-3,0,2.2,242,0.00000,0.00000,0.00000,0.00000,45,0,0,3.1,1.4,2022-08-30T19:00:00Z,44,8,0,0,0,0,5,0,37768,0,1,1,27.0,1,-3892,1782,5674,54,True,0
Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.00000,0.00000,0.00000,0.00000,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,1,0,0,0,0,5,0,32531,0,1,2,0.0,0,-5555,62,5617,48,False,0
Lucas Rodrigues Moura da Silva,MID,Spurs,0.0,0,0,0,0,0.0,431,0.00000,0.00000,0.00000,0.00000,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,19,0,0,0,0,5,0,21100,0,1,1,0.0,0,-5964,130,6094,58,False,0
