first_name,second_name,id
Mason,Holgate,144
Jonjoe,Kenny,145
Michael,Keane,146
Yannick,Bolasie,147
Kevin,Mirallas,148
James,McCarthy,150
Muhamed,Besic,152
Morgan,Schneiderlin,154
Idrissa,Gueye,155
Tom,Davies,156
Ademola,Lookman,157
Davy,Klaassen,158
Dominic,Calvert-Lewin,159
Sandro,Ramírez,160
Wayne,Rooney,161
Gylfi,Sigurdsson,359
Cuco,Martina,464
Eliaquim,Mangala,502
Nikola,Vlasic,539
Oumar,Niasse,548
Beni,Baningime,563
Cenk,Tosun,592
Luke,Garbutt,629
Joel,Coleman,162
Jonas,Lössl,163
Christopher,Schindler,164
Chris,Löwe,165
Tommy,Smith,166
Michael,Hefele,167
Martin,Cranie,168
Jon Gorenc,Stankovic,169
Mark,Hudson,170
Mathias,Jorgensen,171
Aaron,Mooy,172
Rajiv,van La Parra,173
Jonathan,Hogg,174
Philip,Billing,175
Joe,Lolley,176
Jack,Payne,177
Dean,Whitehead,178
Harry,Bunn,179
Sean,Scannell,180
Elias,Kachunga,181
Tom,Ince,182
Danny,Williams,184
Collin,Quaner,186
Laurent,Depoitre,187
Steve,Mounie,188
Scott,Malone,462
Florent,Hadergjonaj,521
Abdelhamid,Sabiri,522
Robert,Green,547
Terence,Kongolo,591
Alex,Pritchard,593
Kasper,Schmeichel,189
Ben,Hamer,190
Wes,Morgan,191
Christian,Fuchs,192
Danny,Simpson,193
Robert,Huth,194
Yohan,Benalouane,195
Benjamin,Chilwell,196
Harry,Maguire,198
Riyad,Mahrez,199
Marc,Albrighton,200
Demarai,Gray,203
Daniel,Amartey,204
Nampalys,Mendy,205
Wilfred,Ndidi,206
Ahmed,Musa,207
Vicente,Iborra,208
Jamie,Vardy,209
Shinji,Okazaki,211
Kelechi,Iheanacho,258
Eldin,Jakupovic,473
Matty,James,474
Aleksandar,Dragovic,541
Hamza,Choudhury,571
George,Thomas,587
Adrien Sebastian,Perruchet Silva,589
Fousseni,Diabaté,601
Harvey,Barnes,642
Sam,Hughes,645
Layton,Ndukwu,647
Alex,Oxlade-Chamberlain,19
Simon,Mignolet,213
Loris,Karius,214
Dejan,Lovren,215
Alberto,Moreno,216
Nathaniel,Clyne,217
Joseph,Gomez,218
Joel,Matip,219
Ragnar,Klavan,220
James,Milner,222
Trent,Alexander-Arnold,223
Leiva,Lucas,224
Jordan,Henderson,225
Philippe,Coutinho,226
Emre,Can,227
Adam,Lallana,228
Oluwaseyi,Ojo,229
Sadio,Mané,230
Marko,Grujic,231
Georginio,Wijnaldum,232
Ben,Woodburn,233
Mohamed,Salah,234
Roberto,Firmino,235
Danny,Ings,237
Divock,Origi,238
Dominic,Solanke,239
Virgil,van Dijk,311
Andrew,Robertson,475
Jon,Flanagan,514
Danny,Ward,530
Conor,Masterson,639
Curtis,Jones,640
Rafael,Camacho,641
Ederson,Santana de Moraes,240
Claudio,Bravo,241
John,Stones,242
Aleksandar,Kolarov,243
Vincent,Kompany,244
Nicolás,Otamendi,245
Fabian,Delph,246
Raheem,Sterling,247
David,Silva,248
Gnegneri Yaya,Touré,249
Fernando,Luiz Rosa,250
Fernando Francisco,Reges,251
Kevin,De Bruyne,252
Ilkay,Gündogan,253
Manuel,Agudo Durán,254
Leroy,Sané,255
Bernardo Mota,Veiga de Carvalho e Silva,256
Sergio,Agüero,257
Gabriel Fernando,de Jesus,259
Kyle,Walker,379
Danilo Luiz,da Silva,483
Benjamin,Mendy,484
Phil,Foden,492
Brahim,Diaz,493
Oleksandr,Zinchenko,551
Oluwatosin,Adarabioyo,586
Aymeric,Laporte,612
Lukas,Nmecha,627
Alexis,Sánchez,14
Nemanja,Matic,107
David,De Gea,260
Sergio,Romero,261
Joel Dinis,Castro Pereira,262
Chris,Smalling,263
Phil,Jones,264
Luke,Shaw,265
Marcos,Rojo,266
Antonio,Valencia,267
Matteo,Darmian,268
Daley,Blind,270
Eric,Bailly,271
Axel,Tuanzebe,272
Victor,Lindelöf,273
Juan,Mata,274
Marouane,Fellaini,275
Michael,Carrick,276
Ashley,Young,277
Ander,Herrera,278
Jesse,Lingard,279
Anthony,Martial,280
Paul,Pogba,282
Scott,McTominay,283
Marcus,Rashford,284
Romelu,Lukaku,285
Andreas,Pereira,476
Zlatan,Ibrahimovic,523
Robert Kenedy,Nunes do Nascimento,110
Islam,Slimani,212
Robert,Elliot,286
Karl,Darlow,287
DeAndre,Yedlin,288
Ciaran,Clark,289
Jamaal,Lascelles,290
Paul,Dummett,291
Grant,Hanley,292
Jesús,Gámez Duarte,293
Florian,Lejeune,294
Matt,Ritchie,295
Jonjo,Shelvey,296
Yoan,Gouffran,297
Mohamed,Diamé,298
Jack,Colback,299
Christian,Atsu,300
Dwight,Gayle,301
Ayoze,Pérez,302
Aleksandar,Mitrovic,303
Daryl,Murphy,304
Massadio,Haidara,465
Siem,de Jong,466
Rolando,Aarons,467
Javier,Manquillo,477
Jacob,Murphy,478
Jose Luis,Mato Sanmartín,488
Chancel,Mbemba,494
Mikel,Merino,495
Isaac,Hayden,496
Henri,Saivet,516
Freddie,Woodman,529
Martin,Dubravka,621
Alex,McCarthy,305
Fraser,Forster,306
Ryan,Bertrand,307
Maya,Yoshida,308
Matt,Targett,309
Cédric,Soares,310
Jérémy,Pied,312
Jack,Stephens,313
Sam,McQueen,314
Jan,Bednarek,315
Steven,Davis,316
James,Ward-Prowse,317
Dusan,Tadic,318
Jordy,Clasie,319
Oriol,Romeu Vidal,320
Pierre-Emile,Højbjerg,321
Sofiane,Boufal,322
Joshua,Sims,323
Nathan,Redmond,324
Shane,Long,325
Charlie,Austin,326
Manolo,Gabbiadini,327
Mario,Lemina,500
Stuart,Taylor,506
Wesley,Hoedt,525
Michael,Obafemi,603
Guido,Carrillo,607
Kurt,Zouma,99
Jack,Butland,328
Lee,Grant,329
Ryan,Shawcross,330
Geoff,Cameron,331
Erik,Pieters,332
Marc,Muniesa,333
Glen,Johnson,335
Josh,Tymon,336
Joe,Allen,337
Charlie,Adam,338
Glenn,Whelan,339
Ibrahim,Afellay,341
Xherdan,Shaqiri,342
Giannelli,Imbula,343
Bojan,Krkic Perez,344
Ramadan,Sobhi,345
Darren,Fletcher,346
Peter,Crouch,347
Mame Biram,Diouf,348
Saido,Berahino,349
Kevin,Wimmer,383
Eric Maxim,Choupo-Moting,497
Jesé,Rodríguez Ruiz,512
Bruno,Martins Indi,513
Harry,Souttar,550
Thomas,Edwards,556
Julien,Ngoy,562
Jakob,Haugaard,569
Stephen,Ireland,590
Moritz,Bauer,594
Konstantinos,Stafylidis,599
Papa Alioune,Ndiaye,619
Tyrese,Campbell,628
Lasse,Sorenson,637
Andy,King,201
Lukasz,Fabianski,350
Kristoffer,Nordfeldt,351
Kyle,Naughton,352
Angel,Rangel,353
Federico,Fernández,354
Stephen,Kingsley,355
Mike,van der Hoorn,356
Alfie,Mawson,357
Martin,Olsson,358
Wayne,Routledge,360
Leon,Britton,361
Jay,Fulton,362
Sung-yueng,Ki,363
Jefferson,Montero,364
Leroy,Fer,365
Nathan,Dyer,366
Tom,Carroll,367
Modou,Barrow,368
Luciano,Narsingh,369
Roque,Mesa,370
Oliver,McBurnie,372
Jordan,Ayew,373
Tammy,Abraham,374
André,Ayew,449
Kyle,Bartley,485
Sam,Clucas,519
Renato,Sanches,535
Wilfried,Bony,542
Joe,Rodon,561
Erwin,Mulder,576
Connor,Roberts,598
Fernando,Llorente,371
Hugo,Lloris,375
Michel,Vorm,376
Toby,Alderweireld,377
Danny,Rose,378
Jan,Vertonghen,380
Ben,Davies,381
Kieran,Trippier,382
Eric,Dier,384
Mousa,Dembélé,385
Erik,Lamela,386
Christian,Eriksen,387
Bamidele,Alli,388
Victor,Wanyama,389
Heung-Min,Son,390
Harry,Winks,391
Moussa,Sissoko,393
Harry,Kane,394
Vincent,Janssen,395
Kyle,Walker-Peters,498
Cameron,Carter-Vickers,511
Davinson,Sánchez,520
Tashan,Oakley-Boothe,531
Serge,Aurier,532
Juan,Foyth,534
Paulo,Gazzaniga,565
Alfie,Whiteman,566
Lucas,Rodrigues Moura da Silva,617
Kazaiah,Sterling,643
Andre,Gray,92
Nathaniel,Chalobah,112
Molla,Wagué,197
Costel,Pantilimon,396
Heurelho,Gomes,397
Younes,Kaboul,398
Craig,Cathcart,399
Sebastian,Prödl,400
José,Holebas,401
Miguel,Britos,402
Christian,Kabasele,403
Daryl,Janmaat,404
Adrian,Mariappa,405
Brandon,Mason,406
Francisco,Femenía Far,407
Tom,Cleverley,408
Etienne,Capoue,409
Valon,Behrami,410
Steven,Berghuis,411
Nordin,Amrabat,412
Isaac,Success,413
Abdoulaye,Doucouré,414
Roberto,Pereyra,415
Will,Hughes,416
Troy,Deeney,417
Stefano,Okaka,418
Mauro,Zárate,419
Ben,Watson,486
Jerome,Sinclair,499
Richarlison,de Andrade,501
André,Carrillo,527
Orestis,Karnezis,536
Marvin,Zeegelaar,537
Michael,Folivi,581
Daniel,Bachmann,582
Gerard,Deulofeu,609
Carl,Stewart,613
Dodi,Lukebakio,615
Didier,Ndong,618
Joy,Mukena,625
Kieran,Gibbs,8
Gareth,Barry,151
Daniel,Sturridge,236
Boaz,Myhill,420
Ben,Foster,421
Allan-Roméo,Nyom,422
Jonny,Evans,423
Craig,Dawson,424
Gareth,McAuley,425
Jake,Livermore,426
Nacer,Chadli,427
James,Morrison,428
Claudio,Yacob,429
James,McClean,430
Jonathan,Leko,431
Matt,Phillips,432
Sam,Field,433
Chris,Brunt,434
Salomón,Rondón,435
Hal,Robson-Kanu,436
Jay,Rodriguez,437
Ahmed El-Sayed,Hegazi,468
Rekeem,Harper,507
Kane,Wilson,508
Oliver,Burke,524
Grzegorz,Krychowiak,533
Alex,Palmer,557
Max,Melbourne,572
Rayhaan,Tulloch,577
Nathan,Ferguson,578
Ali,Gabr,610
Kyle,Jameson,624
Marko,Arnautovic,340
Adrián,San Miguel del Castillo,438
Darren,Randolph,439
Jose,Fonte,440
James,Collins,441
Winston,Reid,442
Aaron,Cresswell,443
Angelo,Ogbonna,444
Sam,Byram,445
Arthur,Masuaku,446
Pablo,Zabaleta,447
Robert,Snodgrass,448
Mark,Noble,450
Cheikhou,Kouyaté,451
Pedro,Obiang,452
Manuel,Lanzini,453
Michail,Antonio,454
Sofiane,Feghouli,455
Edimilson,Fernandes,456
Andy,Carroll,457
Diafra,Sakho,458
Ashley,Fletcher,459
Enner,Valencia,460
Joe,Hart,479
Javier,Hernández Balcázar,487
Declan,Rice,510
Sead,Haksabanovic,526
Antonio,Martinez Lopez,567
Domingos,Quina,568
Ben,Johnson,573
Nathan,Trott,574
Moses,Makasi,580
Reece,Burke,596
Josh,Cullen,597
João Mário,Naval Costa Eduardo,608
Reece,Oxford,611
Jordan,Hugill,622
Patrice,Evra,626
Marcus,Browne,631
Josh,Pask,635
Grady,Diangana,636
