first_name,second_name,id
Jordan,Stevens,212
Illan,Meslier,213
Leif,Davis,214
Oliver,Casey,215
James,Milner,241
Konstantinos,Tsimikas,242
Georginio,Wijnaldum,243
Jordan,Henderson,244
Adrián,San Miguel del Castillo,245
Joel,Matip,246
Xherdan,Shaqiri,247
Alex,Oxlade-Chamberlain,248
Roberto,Firmino,249
Virgil,van Dijk,250
Sadio,Mané,251
Alisson,Ramses Becker,252
Fabio Henrique,Tavares,253
Mohamed,Salah,254
Andrew,Robertson,255
Divock,Origi,256
Harry,Wilson,257
Takumi,Minamino,258
Trent,Alexander-Arnold,259
Joseph,Gomez,260
Naby,Keita,261
Rhian,Brewster,262
Curtis,Jones,263
Neco,Williams,264
Harvey,Elliott,265
Fernando,Luiz Rosa,266
Claudio,Bravo,267
Sergio,Agüero,268
Nicolás,Otamendi,269
Kyle,Walker,270
Ilkay,Gündogan,271
Kevin,De Bruyne,272
John,Stones,273
Benjamin,Mendy,274
Riyad,Mahrez,275
Raheem,Sterling,276
João Pedro Cavaco,Cancelo,277
Ederson,Santana de Moraes,278
Nathan,Aké,279
Aymeric,Laporte,280
Bernardo Mota,Veiga de Carvalho e Silva,281
Gabriel Fernando,de Jesus,282
Oleksandr,Zinchenko,283
Phil,Foden,284
Tommy,Doyle,285
Rodrigo,Hernandez,286
Ferran,Torres,287
Eric,Garcia,288
Sergio,Romero,289
Juan,Mata,290
David,de Gea,291
Chris,Smalling,292
Odion,Ighalo,293
Marcos,Rojo,294
Nemanja,Matic,295
Paul,Pogba,296
Phil,Jones,297
Harry,Maguire,298
Frederico,Rodrigues de Paula Santos,299
Luke,Shaw,300
Jesse,Lingard,301
Bruno Miguel,Borges Fernandes,302
Anthony,Martial,303
Andreas,Pereira,304
Dean,Henderson,305
Marcus,Rashford,306
Axel,Tuanzebe,307
Victor,Lindelöf,308
Scott,McTominay,309
Eric,Bailly,310
Daniel,James,311
Timothy,Fosu-Mensah,312
Aaron,Wan-Bissaka,313
José Diogo,Dalot Teixeira,314
Mason,Greenwood,315
Tahith,Chong,316
James,Garner,317
Brandon,Williams,318
Teden,Mengi,319
Andy,Carroll,320
Jonjo,Shelvey,321
Matt,Ritchie,322
Federico,Fernández,323
Ciaran,Clark,324
Karl,Darlow,325
Martin,Dubravka,326
Florian,Lejeune,327
Jamaal,Lascelles,328
Dwight,Gayle,329
Christian,Atsu,330
Paul,Dummett,331
Javier,Manquillo,332
Emil,Krafth,333
Fabian,Schär,334
DeAndre,Yedlin,335
Isaac,Hayden,336
Rolando,Aarons,337
Allan,Saint-Maximin,338
Miguel,Almirón,339
Joelinton Cássio,Apolinário de Lira,340
Yoshinori,Muto,341
Kelland,Watts,342
Sean,Longstaff,480
Billy,Sharp,343
David,McGoldrick,344
Chris,Basham,345
John,Fleck,346
Enda,Stevens,347
Simon,Moore,348
Oliver,Norwood,349
Wes,Foderingham,350
George,Baldock,351
Jack,Robinson,352
John,Egan,353
Jack,O'Connell,354
John,Lundstram,355
Ben,Osborn,356
Oliver,McBurnie,357
Callum,Robinson,358
Lys,Mousset,359
Sander,Berge,360
Luke,Freeman,477
Aaron,Ramsdale,483
Shane,Long,361
Ryan,Bertrand,362
Alex,McCarthy,363
Oriol,Romeu Vidal,364
Nathan,Redmond,365
Danny,Ings,366
Jack,Stephens,367
Stuart,Armstrong,368
Jannik,Vestergaard,369
James,Ward-Prowse,370
Angus,Gunn,371
Sofiane,Boufal,372
Harrison,Reed,373
Josh,Sims,374
Kyle,Walker-Peters,375
Jan,Bednarek,376
Che,Adams,377
Yan,Valery,378
William,Smallbone,379
Jake,Vokins,380
Michael,Obafemi,381
Moussa,Djenepo,382
Mohammed,Salisu,479
Hugo,Lloris,383
Danny,Rose,384
Moussa,Sissoko,385
Toby,Alderweireld,386
Erik,Lamela,387
Harry,Kane,388
Serge,Aurier,389
Heung-Min,Son,390
Eric,Dier,391
Lucas,Rodrigues Moura da Silva,392
Paulo,Gazzaniga,393
Bamidele,Alli,394
Ben,Davies,395
Pierre-Emile,Højbjerg,396
Harry,Winks,397
Davinson,Sánchez,398
Ryan,Sessegnon,399
Steven,Bergwijn,400
Gedson,Carvalho Fernandes,401
Japhet,Tanganga,402
Giovani,Lo Celso,403
Oliver,Skipp,404
Tanguy,Ndombele,405
Juan,Foyth,406
Joe,Hart,482
Kieran,Gibbs,407
Hal,Robson-Kanu,408
Jake,Livermore,409
Kamil,Grosicki,410
Matt,Phillips,411
Kyle,Bartley,412
Romaine,Sawyers,413
Ahmed El-Sayed,Hegazy,414
Charlie,Austin,415
Kenneth,Zohore,416
Sam,Johnstone,417
Conor,Townsend,418
Oluwasemilogo Adesewo Ibidapo,Ajayi,419
Jonathan,Leko,420
Kyle,Edwards,421
Darnell,Furlong,422
Sam,Field,423
Oliver,Burke,424
Dara,O'Shea,425
Rekeem,Harper,426
Matheus,Pereira,481
Mark,Noble,427
Robert,Snodgrass,428
David,Martin,429
Darren,Randolph,430
Lukasz,Fabianski,431
Angelo,Ogbonna,432
Roberto,Jimenez Gago,433
Jack,Wilshere,434
Aaron,Cresswell,435
Andriy,Yarmolenko,436
Michail,Antonio,437
Ryan,Fredericks,438
Manuel,Lanzini,439
Felipe Anderson,Pereira Gomes,440
Sébastien,Haller,441
Arthur,Masuaku,442
Fabián,Balbuena,443
Jordan,Hugill,444
Jarrod,Bowen,445
Grady,Diangana,446
Albian,Ajeti,447
Declan,Rice,448
Tomas,Soucek,449
Pablo,Fornals,450
Issa,Diop,451
Ben,Johnson,452
John,Ruddy,453
João Filipe Iria,Santos Moutinho,454
Rui Pedro,dos Santos Patrício,455
Ryan,Bennett,456
Matt,Doherty,457
Willy,Boly,458
Conor,Coady,459
Raúl,Jiménez,460
Romain,Saïss,461
Jonathan,Castro Otto,462
Léo,Bonatini,463
Leander,Dendoncker,464
Adama,Traoré,465
Rúben Diogo,da Silva Neves,466
Oskar,Buur,467
Diogo,Jota,468
Daniel,Castelo Podence,469
Max,Kilman,470
Rúben Gonçalo,Silva Nascimento Vinagre,471
Matija,Sarkic,472
Morgan,Gibbs-White,473
Pedro,Lomba Neto,474
Bruno André,Cavaco Jordao,475
Leonardo,Campana,476
